Time_Index,res_hydro_1,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,fusion_2
61321,0.262,1,0.0,0.0,0.0,0.332579162,1,0.434304636,0.434304636,1,1,0.552743642,1,1
61322,0.262,1,0.0,0.0,0.0,0.247062042,1,0.244274976,0.244274976,1,1,0.552743642,1,1
61323,0.262,1,0.0,0.0,0.0,0.134038165,1,0.09244866,0.09244866,1,1,0.552743642,1,1
61324,0.262,1,0.0,0.0,0.0,0.091817204,1,0.051074824,0.051074824,1,1,0.552743642,1,1
61325,0.262,1,0.0,0.0,0.0,0.094743089,1,0.029165095,0.029165095,1,1,0.552743642,1,1
61326,0.262,1,0.0,0.0,0.0,0.071845558,1,0.006268387,0.006268387,1,1,0.552743642,1,1
61327,0.262,1,0.0,0.0,0.0,0.095008804,1,0.012154927,0.012154927,1,1,0.552743642,1,1
61328,0.262,1,0.024476703,0.014027034,0.01289734,0.161974633,1,0.061347235,0.061347235,1,1,0.552743642,1,1
61329,0.262,1,0.150513345,0.086255725,0.079308955,0.230437159,1,0.180346674,0.180346674,1,1,0.552743642,1,1
61330,0.262,1,0.140846427,0.080715837,0.074215233,0.229288602,1,0.453962166,0.453962166,1,1,0.552743642,1,1
61331,0.262,1,0.095192575,0.054552668,0.050159165,0.198162213,1,0.684239069,0.684239069,1,1,0.552743642,1,1
61332,0.262,1,0.085922867,0.049240412,0.045274741,0.238438667,1,0.776659406,0.776659406,1,1,0.552743642,1,1
61333,0.262,1,0.05963144,0.034173402,0.031421182,0.382598453,1,0.808069836,0.808069836,1,1,0.552743642,1,1
61334,0.262,1,0.031820148,0.018235393,0.01676677,0.486824291,1,0.81,0.81,1,1,0.552743642,1,1
61335,0.262,1,0.050151379,0.028740598,0.026425919,0.489568763,1,0.81,0.81,1,1,0.552743642,1,1
61336,0.262,1,0.02798068,0.016035082,0.014743666,0.459544239,1,0.81,0.81,1,1,0.552743642,1,1
61337,0.262,1,0.0,0.0,0.0,0.438221399,1,0.81,0.81,1,1,0.552743642,1,1
61338,0.262,1,0.0,0.0,0.0,0.385829632,1,0.81,0.81,1,1,0.552743642,1,1
61339,0.262,1,0.0,0.0,0.0,0.3695715,1,0.81,0.81,1,1,0.552743642,1,1
61340,0.262,1,0.0,0.0,0.0,0.414902803,1,0.81,0.81,1,1,0.552743642,1,1
61341,0.262,1,0.0,0.0,0.0,0.4052986,1,0.809787375,0.809787375,1,1,0.552743642,1,1
61342,0.262,1,0.0,0.0,0.0,0.523889264,1,0.81,0.81,1,1,0.552743642,1,1
61343,0.262,1,0.0,0.0,0.0,0.591687678,1,0.81,0.81,1,1,0.552743642,1,1
61344,0.262,1,0.0,0.0,0.0,0.472677787,1,0.81,0.81,1,1,0.552743642,1,1
61345,0.262,1,0.0,0.0,0.0,0.535430734,1,0.81,0.81,1,1,0.552743642,1,1
61346,0.262,1,0.0,0.0,0.0,0.526501136,1,0.81,0.81,1,1,0.552743642,1,1
61347,0.262,1,0.0,0.0,0.0,0.461868373,1,0.81,0.81,1,1,0.552743642,1,1
61348,0.262,1,0.0,0.0,0.0,0.448084648,1,0.81,0.81,1,1,0.552743642,1,1
