Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
50000.0,1.0,1.0,1.0,1.0,168.0,1.0,1,23198.562,18470.71945534917
,,,,,,,2,23090.427,17073.955920542758
,,,,,,,3,22618.549,16610.523694217998
,,,,,,,4,22491.546,16197.462474421967
,,,,,,,5,22617.659,15977.907948286093
,,,,,,,6,22909.846,16667.991783308364
,,,,,,,7,23433.967,17379.800858325405
,,,,,,,8,24304.298,18400.4569450968
,,,,,,,9,24539.436,18938.57557308085
,,,,,,,10,25193.319,20370.651814426783
,,,,,,,11,25770.84,21440.68119587129
,,,,,,,12,25612.42,22966.61269783812
,,,,,,,13,25449.817,24206.8050997944
,,,,,,,14,25215.124,23781.211207345787
,,,,,,,15,24869.181,23448.605196402485
,,,,,,,16,24991.823,23189.07838153411
,,,,,,,17,25703.111,23895.158721453656
,,,,,,,18,26172.408,24270.18838634296
,,,,,,,19,25947.416,27835.855808504974
,,,,,,,20,25326.107,27649.016638648605
,,,,,,,21,25089.634,26291.165203223645
,,,,,,,22,24566.403,25014.014103803645
,,,,,,,23,23547.264,23275.335471892944
,,,,,,,24,23010.594,20615.803328022128
,,,,,,,25,22465.113,17097.067710271316
,,,,,,,26,22235.582,15769.83500249582
,,,,,,,27,22050.017,15005.55811183186
,,,,,,,28,22152.901,14687.407479505524
,,,,,,,29,22425.508,14497.234959041973
,,,,,,,30,22708.617,15392.739250844135
,,,,,,,31,23209.331,16636.801797053457
,,,,,,,32,23297.708,19078.24495811824
,,,,,,,33,23464.761,19881.224129939317
,,,,,,,34,24232.92,20863.06495173768
,,,,,,,35,24935.041,21602.715691764828
,,,,,,,36,25062.044,22930.248907770016
,,,,,,,37,24655.314,23784.898510878167
,,,,,,,38,24450.703,23214.264929811437
,,,,,,,39,24564.712,23503.57109389761
,,,,,,,40,25114.999,25023.00922677324
,,,,,,,41,27027.253,27294.514348949007
,,,,,,,42,28005.007,30351.066902617244
,,,,,,,43,28069.265,29626.54513984277
,,,,,,,44,27575.315,25344.485722905258
,,,,,,,45,27080.119,24001.393385726635
,,,,,,,46,26314.541,22495.68714050729
,,,,,,,47,25698.75,20668.715724868896
,,,,,,,48,24801.096,18847.79554803821
,,,,,,,49,24733.901,17628.33958215689
,,,,,,,50,24553.676,16661.34847989251
,,,,,,,51,24681.213,16180.371870817606
,,,,,,,52,24996.273,16209.102307786696
,,,,,,,53,25679.526,16475.60951896904
,,,,,,,54,26917.783,17927.00065846404
,,,,,,,55,28338.757,21896.52044369665
,,,,,,,56,29412.72,27677.6330153207
,,,,,,,57,30006.617,29046.22949135873
,,,,,,,58,30227.604,28839.89730113404
,,,,,,,59,29713.896,28199.37709101077
,,,,,,,60,30411.033,28919.713602261
,,,,,,,61,29949.568,29385.645390560443
,,,,,,,62,29670.553,28836.44039586624
,,,,,,,63,30045.688,28806.151321394074
,,,,,,,64,31174.475,30084.968232114647
,,,,,,,65,33206.701,32773.12565638404
,,,,,,,66,33959.552,36230.61886656324
,,,,,,,67,33420.123,36787.91268416883
,,,,,,,68,33327.385,33815.59196046718
,,,,,,,69,32668.073,32670.12208370201
,,,,,,,70,32129.445,26075.71450727457
,,,,,,,71,31511.429,23333.92336571953
,,,,,,,72,29114.57,21497.92937848225
,,,,,,,73,29226.71,19761.263882785843
,,,,,,,74,29469.235,18620.193279456533
,,,,,,,75,29809.571,18016.1457167192
,,,,,,,76,29449.477,17713.026263082476
,,,,,,,77,29951.882,17655.0775601673
,,,,,,,78,30980.722,18989.06792155756
,,,,,,,79,32531.903,23269.19947190269
,,,,,,,80,33593.05,29431.054963023395
,,,,,,,81,33803.357,30768.564636261024
,,,,,,,82,33463.555,30359.367725553016
,,,,,,,83,32927.597,29074.222654059984
,,,,,,,84,32994.258,29551.4232432562
,,,,,,,85,32917.451,30085.218263953506
,,,,,,,86,33048.459,29292.48751166468
,,,,,,,87,33020.424,29612.25642938994
,,,,,,,88,32965.333,31639.74320030335
,,,,,,,89,33250.044,34461.66788723029
,,,,,,,90,34016.245,37517.48246853431
,,,,,,,91,33521.494,37315.88155403742
,,,,,,,92,32839.665,33681.41419456756
,,,,,,,93,31718.71,31971.754674604446
,,,,,,,94,31166.109,24429.504163670987
,,,,,,,95,29721.105,21173.745628323715
,,,,,,,96,28145.36,19216.253750469143
,,,,,,,97,27486.493,16991.317941197394
,,,,,,,98,27015.95,15851.428914219716
,,,,,,,99,27040.959,15291.960336892886
,,,,,,,100,26312.316,15138.13809215604
,,,,,,,101,26279.831,15257.817034959851
,,,,,,,102,27610.114,16671.26850264421
,,,,,,,103,29425.358,20907.050401049128
,,,,,,,104,30444.052,27023.7585713045
,,,,,,,105,30220.039,28170.95660371259
,,,,,,,106,29018.895,27819.552316591984
,,,,,,,107,28513.998,27024.82152593485
,,,,,,,108,28165.741,27740.287404767805
,,,,,,,109,27535.087,28388.878097265624
,,,,,,,110,27380.583,28036.73719902689
,,,,,,,111,27495.927,28322.3061899495
,,,,,,,112,28468.786,30346.78027222325
,,,,,,,113,30499.232,33310.49941237183
,,,,,,,114,31775.225,36708.87929063421
,,,,,,,115,31639.856,37250.86052946241
,,,,,,,116,31532.7,33855.845847763674
,,,,,,,117,31015.076,33005.79016801037
,,,,,,,118,30241.755,26958.508877461536
,,,,,,,119,29204.371,24253.660656320262
,,,,,,,120,27533.307,22593.90951964138
,,,,,,,121,26806.088,20703.04899238625
,,,,,,,122,26604.77,19688.10017234688
,,,,,,,123,26615.895,19279.843248199508
,,,,,,,124,26823.443,19270.080377351525
,,,,,,,125,27312.943,19493.293881867703
,,,,,,,126,28517.647,20833.046258567123
,,,,,,,127,30000.565,24458.111784557128
,,,,,,,128,32503.957,30085.35360110844
,,,,,,,129,32536.353,31591.914347322847
,,,,,,,130,33034.664,31799.69632411356
,,,,,,,131,32754.136,31051.484112948918
,,,,,,,132,33080.321,31615.938343955426
,,,,,,,133,32672.078,31983.34221324802
,,,,,,,134,32551.038,31555.789329368195
,,,,,,,135,31517.748,31740.099363225665
,,,,,,,136,32113.158,32864.06817895366
,,,,,,,137,32823.378,35316.97563190826
,,,,,,,138,33040.627,38188.85837861351
,,,,,,,139,32698.956,37356.6745790735
,,,,,,,140,31884.873,33279.243575103275
,,,,,,,141,31069.455,31670.753875051712
,,,,,,,142,30265.518,26696.324148620875
,,,,,,,143,29427.761,24230.853855990383
,,,,,,,144,27456.144,22572.404837697373
,,,,,,,145,26655.5,21322.931488298014
,,,,,,,146,26111.799,19662.71242213438
,,,,,,,147,25926.946,19255.63479628293
,,,,,,,148,25793.713,19051.96043430651
,,,,,,,149,25853.61,18918.487119457983
,,,,,,,150,26312.672,19933.464649717836
,,,,,,,151,27183.715,20906.090769671504
,,,,,,,152,27729.73,22218.2054859294
