Time_Index,res_hydro_1,natural_gas_ccs_2,solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,fusion_2,float_offshore_wind_2,comm_solar_pv_2,res_solar_pv_2
1,0.262,1,0.0,0.2134088142782456,1,0.7774481551030314,1,1,0.552743642,1,1,0.7774481551030314,0.0,0.0
2,0.262,1,0.0,0.2019166227687769,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
3,0.262,1,0.0,0.2701679937581781,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
4,0.262,1,0.0,0.431075028938929,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
5,0.262,1,0.0,0.440046178143423,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
6,0.262,1,0.0,0.4715062579267232,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
7,0.262,1,0.0,0.4965225708224425,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
8,0.262,1,0.0588312996639743,0.405022520766473,1,0.81,1,1,0.552743642,1,1,0.81,0.0344583326603278,0.0313066558926148
9,0.262,1,0.311443007365021,0.4754829393364199,1,0.81,1,1,0.552743642,1,1,0.81,0.1824166185995122,0.1657321717763861
10,0.262,1,0.5385748115319904,0.525660737144778,1,0.81,1,1,0.552743642,1,1,0.81,0.3154509610401657,0.2865987389938091
11,0.262,1,0.7548546593490499,0.4843505018079833,1,0.8078395119928915,1,1,0.552743642,1,1,0.8078395119928915,0.4421291576187292,0.4016905151536015
12,0.262,1,0.8256,0.4330775630070606,1,0.7964919239613788,1,1,0.552743642,1,1,0.7964919239613788,0.4835657142857142,0.4393371428571427
13,0.262,1,0.7319301089028825,0.5368522259020648,1,0.8008807231468429,1,1,0.552743642,1,1,0.8008807231468429,0.4287019209288311,0.3894913793804623
14,0.262,1,0.5889861105883605,0.4018054636982742,1,0.8059049117279716,1,1,0.552743642,1,1,0.8059049117279716,0.3449775790588968,0.3134247517059489
15,0.262,1,0.5788832432419693,0.3204273636965599,1,0.8072188900642217,1,1,0.552743642,1,1,0.8072188900642217,0.3390601853274391,0.308048583010905
16,0.262,1,0.2799229951394983,0.4187344654535007,1,0.81,1,1,0.552743642,1,1,0.81,0.1639548971531347,0.1489590224135187
17,0.262,1,0.0,0.471420836987396,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
18,0.262,1,0.0,0.4783829483183556,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
19,0.262,1,0.0,0.4412979937707952,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
20,0.262,1,0.0,0.4381270307900115,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
21,0.262,1,0.0,0.5304817265786076,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
22,0.262,1,0.0,0.6004515031308645,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
23,0.262,1,0.0,0.5038978567154974,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
24,0.262,1,0.0,0.4715020246198226,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
25,0.262,1,0.0,0.4877390002037685,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
26,0.262,1,0.0,0.5256975089346739,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
27,0.262,1,0.0,0.5137206497585223,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
28,0.262,1,0.0,0.4390529602008887,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
29,0.262,1,0.0,0.4896451099061484,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
30,0.262,1,0.0,0.4160748429150093,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
31,0.262,1,0.0,0.4109488254551781,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
32,0.262,1,0.0401071214615282,0.3822883475572169,1,0.81,1,1,0.552743642,1,1,0.81,0.023491313998895,0.0213427182063132
33,0.262,1,0.2869624137438324,0.4215520935313276,1,0.81,1,1,0.552743642,1,1,0.81,0.1680779851928161,0.1527049987422536
34,0.262,1,0.511562788079639,0.4134144935484836,1,0.81,1,1,0.552743642,1,1,0.81,0.2996296330180742,0.2722244836566649
35,0.262,1,0.6875493156662225,0.5246791155153286,1,0.81,1,1,0.552743642,1,1,0.81,0.4027074563187874,0.3658744572652397
36,0.262,1,0.2116647762263497,0.5724381213424548,1,0.8075993106837044,1,1,0.552743642,1,1,0.8075993106837044,0.1239750832182905,0.1126358987775932
37,0.262,1,0.7522314163497225,0.645325846131968,1,0.8031641631545663,1,1,0.552743642,1,1,0.8031641631545663,0.4405926867191231,0.4002945751289594
38,0.262,1,0.6160849922266094,0.6806419305903566,1,0.8001825009904655,1,1,0.552743642,1,1,0.8001825009904655,0.3608497811612997,0.3278452280063028
39,0.262,1,0.4241044621140141,0.7003864733238347,1,0.7974291022122675,1,1,0.552743642,1,1,0.7974291022122675,0.248404042095351,0.225684160196386
40,0.262,1,0.2884719785974968,0.6356198482216917,1,0.7823032396642557,1,1,0.552743642,1,1,0.7823032396642557,0.1689621588928195,0.153508302896525
41,0.262,1,0.0,0.5949553197875801,1,0.761484647882191,1,1,0.552743642,1,1,0.761484647882191,0.0,0.0
42,0.262,1,0.0,0.4389336754015829,1,0.7962240380542613,1,1,0.552743642,1,1,0.7962240380542613,0.0,0.0
43,0.262,1,0.0,0.4311654778518278,1,0.8068722118604315,1,1,0.552743642,1,1,0.8068722118604315,0.0,0.0
44,0.262,1,0.0,0.3862823164708681,1,0.8055362252328153,1,1,0.552743642,1,1,0.8055362252328153,0.0,0.0
45,0.262,1,0.0,0.4383697097007829,1,0.7952130407630444,1,1,0.552743642,1,1,0.7952130407630444,0.0,0.0
46,0.262,1,0.0,0.4247105671694264,1,0.762362034144652,1,1,0.552743642,1,1,0.762362034144652,0.0,0.0
47,0.262,1,0.0,0.4079500008053791,1,0.7108172632968495,1,1,0.552743642,1,1,0.7108172632968495,0.0,0.0
48,0.262,1,0.0,0.3356472046198225,1,0.4686280890346336,1,1,0.552743642,1,1,0.4686280890346336,0.0,0.0
49,0.262,1,0.0,0.32430330697024,1,0.4271594087049211,1,1,0.552743642,1,1,0.4271594087049211,0.0,0.0
50,0.262,1,0.0,0.2517602070784667,1,0.4528619589342851,1,1,0.552743642,1,1,0.4528619589342851,0.0,0.0
51,0.262,1,0.0,0.2016874400592503,1,0.4354821429732871,1,1,0.552743642,1,1,0.4354821429732871,0.0,0.0
52,0.262,1,0.0,0.1075024459639047,1,0.4271437142860199,1,1,0.552743642,1,1,0.4271437142860199,0.0,0.0
53,0.262,1,0.0,0.0620834179420288,1,0.2660540441342572,1,1,0.552743642,1,1,0.2660540441342572,0.0,0.0
54,0.262,1,0.0,0.0987256408727939,1,0.2000203281555662,1,1,0.552743642,1,1,0.2000203281555662,0.0,0.0
55,0.262,1,0.0,0.1869727846457536,1,0.1811003549394282,1,1,0.552743642,1,1,0.1811003549394282,0.0,0.0
56,0.262,1,0.0117882417585471,0.1665395105303354,1,0.1620939481521729,1,1,0.552743642,1,1,0.1620939481521729,0.0069045416014347,0.0062730286500839
57,0.262,1,0.2329612657200746,0.1846417491073061,1,0.1127794843027016,1,1,0.552743642,1,1,0.1127794843027016,0.1364487413503294,0.1239686735438968
58,0.262,1,0.3963527690221653,0.1194253678365711,1,0.1509704241310139,1,1,0.552743642,1,1,0.1509704241310139,0.2321494789986967,0.2109162949439379
59,0.262,1,0.1968011496579228,0.0591844722747514,1,0.1268225338723039,1,1,0.552743642,1,1,0.1268225338723039,0.1152692447996404,0.104726326067966
60,0.262,1,0.4600635075158734,0.0116541188170056,1,0.1695390691440551,1,1,0.552743642,1,1,0.1695390691440551,0.2694657686878686,0.2448195093566611
61,0.262,1,0.2863503059843982,0.0037520532712135,1,0.2235075319611882,1,1,0.552743642,1,1,0.2235075319611882,0.1677194649337189,0.152379269970269
62,0.262,1,0.1158258842444459,0.0066825,1,0.2878804971002365,1,1,0.552743642,1,1,0.2878804971002365,0.0678408750574611,0.0616359169729372
63,0.262,1,0.107258246643122,0.0529435957763735,1,0.3739326399572609,1,1,0.552743642,1,1,0.3739326399572609,0.0628226873195428,0.0570767098208042
64,0.262,1,0.0290259407676798,0.0901797214740283,1,0.3983199559445946,1,1,0.552743642,1,1,0.3983199559445946,0.0170009081639267,0.0154459470513724
65,0.262,1,0.0,0.1430343654644404,1,0.5448514698017269,1,1,0.552743642,1,1,0.5448514698017269,0.0,0.0
66,0.262,1,0.0,0.2082755800229034,1,0.6994773867179909,1,1,0.552743642,1,1,0.6994773867179909,0.0,0.0
67,0.262,1,0.0,0.2655822715015261,1,0.7700281389728507,1,1,0.552743642,1,1,0.7700281389728507,0.0,0.0
68,0.262,1,0.0,0.230764790386138,1,0.7602823575889411,1,1,0.552743642,1,1,0.7602823575889411,0.0,0.0
69,0.262,1,0.0,0.2394387352428626,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
70,0.262,1,0.0,0.3020403574617369,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
71,0.262,1,0.0,0.39569265697024,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
72,0.262,1,0.0,0.4515559179495277,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
73,0.262,1,0.0,0.6468925560189003,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
74,0.262,1,0.0,0.7318018617746891,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
75,0.262,1,0.0,0.7537143309470544,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
76,0.262,1,0.0,0.7365239260977299,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
77,0.262,1,0.0,0.722533533799329,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
78,0.262,1,0.0,0.6515043344033324,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
79,0.262,1,0.0,0.6955125358480563,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
80,0.262,1,0.0,0.7241750704962149,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
81,0.262,1,0.0103243376823886,0.7471756919735548,1,0.81,1,1,0.552743642,1,1,0.81,0.0060471120711133,0.0054940225524139
82,0.262,1,0.0643985351069884,0.7705337954171354,1,0.81,1,1,0.552743642,1,1,0.81,0.037719141991236,0.0342692204676473
83,0.262,1,0.1732340449624348,0.73428409884718,1,0.81,1,1,0.552743642,1,1,0.81,0.1014656549065689,0.0921852596407242
84,0.262,1,0.106787672602209,0.7325310368525599,1,0.81,1,1,0.552743642,1,1,0.81,0.0625470653812938,0.0568262972061754
85,0.262,1,0.1149449343605333,0.7442689033769799,1,0.81,1,1,0.552743642,1,1,0.81,0.0673248901254552,0.0611671257847123
86,0.262,1,0.0679187357491059,0.7043031231403367,1,0.81,1,1,0.552743642,1,1,0.81,0.0397809737959048,0.0361424700950599
87,0.262,1,0.0396006657631166,0.7658651950723394,1,0.81,1,1,0.552743642,1,1,0.81,0.023194675661254,0.0210732114239441
88,0.262,1,0.0094314299876296,0.7861992085340566,1,0.81,1,1,0.552743642,1,1,0.81,0.0055241232784687,0.00501886810056
89,0.262,1,0.0,0.7834864324587429,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
90,0.262,1,0.0,0.7746340207997675,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
91,0.262,1,0.0,0.7184396524267131,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
92,0.262,1,0.0,0.6920026213655801,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
93,0.262,1,0.0,0.6904605353664818,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
94,0.262,1,0.0,0.6760090853843346,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
95,0.262,1,0.0,0.6034763246196747,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
