Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,-69.0664492879095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.35992877974159,-40.31087277034226
t2,0.0,0.0,-69.0664492879095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.35992877974159,-40.32767731347879
t3,0.0,0.0,-69.0664492879095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.35992877974159,-40.34448886198758
t4,0.0,0.0,-69.0664492879095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.35992877974159,-40.36130741878899
t5,0.0,0.0,-69.0664492879095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.35992877974159,-40.378132986804594
t6,0.0,0.0,-69.0664492879095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.35992877974159,-40.39496556895718
t7,0.0,0.0,-69.0664492879095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.35992877974159,-40.41180516817076
t8,0.0,0.0,-69.0664492879095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.35992877974159,-40.428651787370555
t9,0.0,0.0,-69.0664492879095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.35992877974159,-40.44550542948302
t10,0.0,0.0,-69.0664492879095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.35992877974159,-40.462366097435826
t11,0.0,0.0,-69.0664492879095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.35992877974159,-40.47923379415786
t12,0.0,0.0,-69.0664492879095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.35992877974159,-40.49610852257922
