Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,2.6819921676226753e8,0.0,0.0,1.069633404078575e6,2.7044742570478052e7,4.845030117718752e7,0.0,3.613850240740909e7,1.7214914036955005e8,4.326025028745304e7,2.37417039607064e6,5.986859573744944e8
t1,31715.580656795755,0.0,0.0,0.0,0.0,6419.253188593875,0.0,6987.16615461037,0.0,0.0,0.0,45122.0
t2,31715.580656795755,0.0,0.0,0.0,0.0,6617.020239194699,0.0,5619.399104009546,0.0,0.0,0.0,43952.0
t3,31715.580656795755,0.0,0.0,0.0,0.0,6944.384574534534,0.0,4300.0347686697105,0.0,0.0,0.0,42960.0
t4,31715.580656795755,0.0,0.0,0.0,0.0,6263.838231964077,0.0,4148.581111240168,0.0,0.0,0.0,42128.0
t5,31715.580656795755,0.0,0.0,0.0,0.0,8278.884018317221,0.0,3766.043522887198,0.0,0.0,0.0,43760.50819800018
t6,31715.580656795755,0.0,0.0,0.0,0.0,7805.752272925574,0.0,2115.6670702786705,0.0,0.0,0.0,41637.0
t7,31715.580656795755,0.0,0.0,0.0,0.0,9704.794454506073,0.0,1711.2701911626739,0.0,0.0,0.0,43131.6453024645
t8,31715.580656795755,0.0,0.0,0.0,0.0,9704.794454506073,0.0,2018.8616397566943,0.0,241.76324894147774,0.0,43681.0
t9,31715.580656795755,0.0,0.0,0.0,0.0,6211.068450883887,0.0,4621.678618468534,0.0,2131.672273851824,0.0,44680.0
t10,25025.422336552187,0.0,0.0,0.0,0.0,0.0,0.0,4846.517037745382,16105.06062570243,0.0,0.0,45977.0
t11,14272.01129555809,0.0,0.0,0.0,0.0,0.0,0.0,5043.250654612624,39067.17787635382,0.0,0.0,58382.43982652453
t12,3606.030234523163,0.0,0.0,0.0,0.0,0.0,0.0,8829.592090351205,53557.2212180222,0.0,0.0,65992.84354289656
t13,3606.030234523163,0.0,0.0,0.0,0.0,0.0,0.0,9852.294622478532,61767.64428210579,0.0,0.0,75225.96913910749
t14,3606.030234523163,0.0,0.0,0.0,0.0,0.0,0.0,6835.712497180827,66414.20238980144,0.0,0.0,76855.94512150544
t15,9274.980325037362,0.0,0.0,0.0,0.0,0.0,0.0,4588.889682323995,66757.0552210489,0.0,0.0,80620.92522841025
t16,4173.741146266813,0.0,0.0,0.0,0.0,0.0,0.0,4880.867351801568,63653.33485396672,0.0,0.0,72707.9433520351
t17,31715.580656795755,0.0,0.0,0.0,0.0,0.0,0.0,4342.19197228412,55325.620031824816,0.0,0.0,91383.39266090469
t18,31715.580656795755,0.0,0.0,0.0,0.0,0.0,0.0,6279.861960635286,43749.825755759695,0.0,0.0,81745.26837319075
t19,31715.580656795755,0.0,0.0,0.0,0.0,0.0,0.0,6147.14483814548,23079.409008709703,0.0,0.0,60942.134503650945
t20,31715.580656795755,0.0,0.0,0.0,0.0,1448.7112195936402,0.0,4687.256490757611,0.0,0.0,15004.451632852986,52855.99999999999
t21,31715.580656795755,0.0,0.0,0.0,0.0,4024.1978322045557,0.0,4014.302610838717,0.0,9308.252829723151,4527.666070437793,53589.99999999998
t22,31715.580656795755,0.0,0.0,0.0,0.0,4024.1978322045557,0.0,5425.788242965564,0.0,12335.433268034127,0.0,53501.0
t23,31715.580656795755,0.0,0.0,0.0,0.0,4024.197832204562,0.0,5457.0158011984895,0.0,11839.205709801194,0.0,53036.0
t24,31715.580656795755,0.0,0.0,0.0,0.0,4024.197832204562,0.0,5442.963399993685,0.0,10314.258111005998,0.0,51497.0
t25,31715.580656795755,0.0,0.0,0.0,0.0,4024.197832204562,0.0,5119.758172283218,0.0,8638.463338716465,0.0,49498.0
t26,31715.580656795755,0.0,0.0,0.0,0.0,4024.197832204567,0.0,6090.935233326265,0.0,6070.286277673413,0.0,47901.0
t27,31715.580656795755,0.0,0.0,0.0,0.0,4024.197832204567,0.0,7343.160318465379,0.0,4251.061192534299,0.0,47334.0
t28,31715.580656795755,0.0,0.0,0.0,0.0,4024.197832204567,0.0,6640.54025822523,0.0,5050.681252774448,0.0,47431.0
t29,31715.580656795755,0.0,0.0,0.0,0.0,4024.197832204567,0.0,7522.718778304509,0.0,4749.502732695169,0.0,48012.0
t30,31715.580656795755,0.0,0.0,0.0,0.0,4024.19783220457,0.0,6242.388890755814,0.0,7519.83262024386,0.0,49502.0
t31,31715.580656795755,0.0,0.0,0.0,0.0,4024.19783220457,0.0,6371.983257422328,0.0,10334.238253577347,0.0,52446.0
t32,31715.580656795755,0.0,0.0,0.0,0.0,4024.19783220457,0.0,6161.197239350284,0.0,14502.024271649392,0.0,56403.0
t33,31715.580656795755,0.0,0.0,0.0,0.0,4024.19783220457,0.0,5639.697016860926,0.0,17198.52449413875,0.0,58578.0
t34,31715.580656795755,0.0,0.0,0.0,0.0,2575.486612610925,0.0,3940.917848991413,17485.49439361978,3254.520487982136,0.0,58972.000000000015
t35,30367.013227884556,0.0,0.0,0.0,0.0,0.0,0.0,2777.6913048160554,40555.88095940192,0.0,0.0,73700.58549210253
t36,31715.580656795755,0.0,0.0,0.0,0.0,0.0,0.0,2680.8858742940793,55172.23850205623,0.0,0.0,89568.70503314606
t37,23368.939005654167,0.0,0.0,0.0,0.0,0.0,0.0,3166.4744048156044,64528.51181794049,0.0,0.0,91063.92522841025
t38,18039.53573301088,0.0,0.0,0.0,0.0,0.0,0.0,2915.0925610407958,68462.29693435857,0.0,0.0,89416.92522841025
t39,15461.512117202263,0.0,0.0,0.0,0.0,0.0,0.0,3324.173573891727,68841.23953731627,0.0,0.0,87626.92522841025
t40,31715.580656795755,0.0,0.0,0.0,0.0,0.0,0.0,1781.5321971866886,65845.7884853649,0.0,0.0,99342.90133934734
t41,31715.580656795755,0.0,0.0,0.0,0.0,0.0,0.0,1694.0950341345813,57617.32053542617,0.0,0.0,91026.99622635651
t42,31715.580656795755,0.0,0.0,0.0,0.0,0.0,0.0,1578.5530686728678,44155.835687500105,0.0,0.0,77449.96941296873
t43,31715.580656795755,0.0,0.0,0.0,0.0,0.0,0.0,1117.9465847376591,23178.655880912906,0.0,0.0,56012.18312244632
t44,31715.580656795755,0.0,0.0,0.0,1981.1861597116467,6211.068450883887,0.0,1238.1726839343066,0.0,0.0,19399.992048674412,60546.000000000015
t45,31715.580656795755,0.0,0.0,0.0,7358.78896375831,9704.794454506073,0.0,696.3745485935698,0.0,12100.46137634629,0.0,61576.0
t46,31715.580656795755,0.0,0.0,0.0,8402.504381322904,9704.794454506073,0.0,791.6186012039011,0.0,11223.501906171363,0.0,61838.0
t47,31715.580656795755,0.0,0.0,0.0,8402.504381322904,9704.794454506073,0.0,574.5870714852773,0.0,10551.533435889987,0.0,60949.0
t48,31715.580656795755,0.0,0.0,0.0,8402.504381322904,9704.794454506073,0.0,490.2726642564594,0.0,8141.847843118807,0.0,58455.0
t49,31715.580656795755,0.0,0.0,0.0,8402.504381322904,9704.794454506073,0.0,529.3071120475788,0.0,5383.813395327688,0.0,55736.0
t50,31715.580656795755,0.0,0.0,0.0,8402.504381322904,9704.794454506073,0.0,807.2323803203489,0.0,3605.888127054921,0.0,54236.0
t51,31715.580656795755,0.0,0.0,0.0,8402.504381322904,9704.794454506073,0.0,896.230921284101,0.0,3210.889586091178,0.0,53930.000000000015
t52,31715.580656795755,0.0,0.0,0.0,8402.504381322904,9704.794454506073,0.0,1021.1411542156831,0.0,3507.9793531595824,0.0,54352.0
t53,31715.580656795755,0.0,0.0,0.0,8402.504381322904,9704.794454506073,0.0,1494.23866144405,0.0,4176.881845931221,0.0,55494.0
t54,31715.580656795755,0.0,0.0,0.0,8402.504381322904,9704.794454506073,0.0,2020.423017668339,0.0,6243.697489706927,0.0,58087.0
