BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.1189407568899795e8,1.7535202466123383e7,-3.242527718172471e7,0.0,0.0,25332.765879787945,686.2607235769419,0.0,0.0,-9.703002e7
t1,8036.383402291223,1197.6165977087771,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9234.0
t2,8003.216904146495,728.7830958535051,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8732.0
t3,8061.656976780507,297.34302321949326,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8359.0
t4,8047.602694646302,123.39730535369831,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8171.0
t5,7967.82838899393,174.17161100607,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8142.0
t6,7892.636845511466,393.3631544885343,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8286.0
t7,7868.411874666699,725.5881253333014,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8594.0
t8,7341.448427501103,1531.5515724988977,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8873.0
t9,12806.696101174563,0.0,-3460.6961011745643,0.0,0.0,0.0,0.0,0.0,0.0,-9346.0
t10,20908.165762707788,0.0,-11099.16576270779,0.0,0.0,0.0,0.0,0.0,0.0,-9809.0
t11,24545.702220806164,0.0,-14456.702220806166,0.0,0.0,0.0,0.0,0.0,0.0,-10089.0
t12,26382.37670538736,0.0,-16190.37670538736,0.0,0.0,0.0,0.0,0.0,0.0,-10192.0
t13,25207.401334462495,0.0,-14965.401334462505,0.0,0.0,0.0,0.0,0.0,0.0,-10242.0
t14,24945.796311509075,0.0,-14795.796311509073,0.0,0.0,0.0,0.0,0.0,0.0,-10150.0
t15,22476.29741579371,0.0,-12427.297415793711,0.0,0.0,0.0,0.0,0.0,0.0,-10049.0
t16,17645.791832262075,0.0,-7537.79183226206,0.0,0.0,0.0,0.0,0.0,0.0,-10108.0
t17,8084.218583843468,3008.781416156533,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11093.0
t18,4492.536232359392,7534.463767640608,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12027.0
t19,6296.829050623936,5659.170949376064,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11956.0
t20,6284.528708227443,5306.471291772565,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11591.0
t21,6397.156730417522,4764.843269582478,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11162.0
t22,6347.509944111874,4217.490055888126,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10565.0
t23,6327.87416026081,3497.1258397391903,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9825.0
t24,6266.014065629171,2728.9859343708295,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8995.0
t25,6093.013946979398,2199.9860530206024,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8293.0
t26,6108.665172804566,1759.3348271954337,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7868.0
t27,6161.7548464300635,1502.245153569936,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7664.0
t28,6444.897370179932,1172.1026298200677,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7617.0
t29,6405.280035327814,1379.7199646721856,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7785.0
t30,6258.839070237689,1951.1609297623108,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8210.0
t31,6177.994890592248,2670.005109407752,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8848.0
t32,6137.80962067243,3234.1903793275687,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9372.0
t33,11886.738509172468,0.0,-1873.7385091724686,0.0,0.0,0.0,0.0,0.0,0.0,-10013.0
t34,17362.034615264605,0.0,-6691.0346152646025,0.0,0.0,0.0,0.0,0.0,0.0,-10671.0
t35,23366.87165645601,0.0,-12213.871656456009,0.0,0.0,0.0,0.0,0.0,0.0,-11153.0
t36,25470.07129847933,0.0,-14120.071298479335,0.0,0.0,0.0,0.0,0.0,0.0,-11350.0
t37,25389.205802318935,0.0,-14057.205802318935,0.0,0.0,0.0,0.0,0.0,0.0,-11332.0
t38,23887.214581216154,0.0,-12629.214581216154,0.0,0.0,0.0,0.0,0.0,0.0,-11258.0
t39,21195.6949983792,0.0,-9972.694998379204,0.0,0.0,0.0,0.0,0.0,0.0,-11223.0
t40,16764.468987699365,0.0,-5371.468987699367,0.0,0.0,0.0,0.0,0.0,0.0,-11393.0
t41,12241.458352976802,221.54164702319395,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12463.0
t42,7541.123666138913,6002.876333861088,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13544.0
t43,8004.697427851476,5420.302572148525,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13425.0
t44,7880.574102496794,5220.425897503218,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13101.0
t45,7999.972927295219,4571.027072704781,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12571.0
t46,8059.856809725403,3678.1431902745976,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11738.0
t47,7995.112982709953,2708.8870172900474,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10704.0
t48,7997.228062172212,1769.7719378277884,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9767.0
t49,7976.606476551375,1170.3935234486253,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9147.0
t50,7809.699454787839,1026.300545212161,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8836.0
t51,7750.951801923757,936.0481980762438,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8687.0
