Time_Index,res_hydro_1,natural_gas_2,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,fixed_offshore_wind_2,float_offshore_wind_2,battery_2,ror_hydro_2,pumped_hydro_2,fusion_2
1,0.262,1,1,0.0,0.0,0.0,0.6982,0.6848,0.6848,1,0.552743642,1,1
2,0.262,1,1,0.0,0.0,0.0,0.3065,0.2408,0.2408,1,0.552743642,1,1
3,0.262,1,1,0.0,0.0,0.0,0.0998,0.1613,0.1613,1,0.552743642,1,1
4,0.262,1,1,0.0,0.0,0.0,0.1718,0.6895,0.6895,1,0.552743642,1,1
5,0.262,1,1,0.0,0.0,0.0,0.0862,0.1737,0.1737,1,0.552743642,1,1
6,0.262,1,1,0.0,0.0,0.0,0.0967,0.7756,0.7756,1,0.552743642,1,1
7,0.262,1,1,0.0,0.0,0.0,0.2885,0.4465,0.4465,1,0.552743642,1,1
8,0.262,1,1,0.010199,0.005844811292901,0.005374088707098999,0.0466,0.1401,0.1401,1,0.552743642,1,1
9,0.262,1,1,0.103036,0.05904755136536401,0.054292048634636,0.201,0.3526,0.3526,1,0.552743642,1,1
10,0.262,1,1,0.246298,0.141147694069902,0.12978010593009798,0.6143,0.7854,0.7854,1,0.552743642,1,1
11,0.262,1,1,0.277277,0.158901043324023,0.146103656675977,0.4298,0.852,0.852,1,0.552743642,1,1
12,0.262,1,1,0.290644,0.166561362232956,0.153147037767044,0.4578,0.4318,0.4318,1,0.552743642,1,1
13,0.262,1,1,0.277981,0.159304489460919,0.14647461053908098,0.0613,0.0478,0.0478,1,0.552743642,1,1
14,0.262,1,1,0.198261,0.113618799072639,0.10446830092736098,0.3464,0.3663,0.3663,1,0.552743642,1,1
15,0.262,1,1,0.114393,0.065555985707307,0.06027631429269299,0.0576,0.6293,0.6293,1,0.552743642,1,1
16,0.262,1,1,0.051498,0.029512314144702,0.027135485855298,0.0577,0.3128,0.3128,1,0.552743642,1,1
17,0.262,1,1,0.004584,0.0026269845050160005,0.002415415494984,0.2565,0.3327,0.3327,1,0.552743642,1,1
18,0.262,1,1,0.0,0.0,0.0,0.0355,0.0123,0.0123,1,0.552743642,1,1
19,0.262,1,1,0.0,0.0,0.0,0.2021,0.2364,0.2364,1,0.552743642,1,1
20,0.262,1,1,0.0,0.0,0.0,0.1106,0.7941,0.7941,1,0.552743642,1,1
21,0.262,1,1,0.0,0.0,0.0,0.3346,0.8964,0.8964,1,0.552743642,1,1
22,0.262,1,1,0.0,0.0,0.0,0.2083,0.1422,0.1422,1,0.552743642,1,1
23,0.262,1,1,0.0,0.0,0.0,0.3562,0.2199,0.2199,1,0.552743642,1,1
24,0.262,1,1,0.0,0.0,0.0,0.053,0.0858,0.0858,1,0.552743642,1,1
25,0.262,1,1,0.0,0.0,0.0,0.1733,0.2348,0.2348,1,0.552743642,1,1
26,0.262,1,1,0.0,0.0,0.0,0.0896,0.1047,0.1047,1,0.552743642,1,1
27,0.262,1,1,0.0,0.0,0.0,0.0442,0.3178,0.3178,1,0.552743642,1,1
28,0.262,1,1,0.0,0.0,0.0,0.4213,0.6785,0.6785,1,0.552743642,1,1
29,0.262,1,1,0.0,0.0,0.0,0.0637,0.0977,0.0977,1,0.552743642,1,1
30,0.262,1,1,0.0,0.0,0.0,0.1078,0.6781,0.6781,1,0.552743642,1,1
31,0.262,1,1,0.0,0.0,0.0,0.1379,0.4057,0.4057,1,0.552743642,1,1
32,0.262,1,1,0.005599,0.003208657557501,0.0029502424424989997,0.1074,0.228,0.228,1,0.552743642,1,1
33,0.262,1,1,0.058117,0.033305510139183,0.030623189860817,0.0526,0.0634,0.0634,1,0.552743642,1,1
34,0.262,1,1,0.105531,0.060477378228369,0.05560672177163099,0.2341,0.6229,0.6229,1,0.552743642,1,1
35,0.262,1,1,0.170502,0.097710757433298,0.08984144256670198,0.0241,0.0191,0.0191,1,0.552743642,1,1
36,0.262,1,1,0.223975,0.12835489845352502,0.11801760154647499,0.1634,0.7669,0.7669,1,0.552743642,1,1
37,0.262,1,1,0.168929,0.096809307471171,0.089012592528829,0.6625,0.9026,0.9026,1,0.552743642,1,1
38,0.262,1,1,0.098772,0.056603951468028005,0.052045248531971997,0.723,0.6839,0.6839,1,0.552743642,1,1
39,0.262,1,1,0.051487,0.029506010298813,0.027129689701186996,0.5124,0.1719,0.1719,1,0.552743642,1,1
40,0.262,1,1,0.017152,0.009829414971648002,0.009037785028352,0.3753,0.8539,0.8539,1,0.552743642,1,1
41,0.262,1,1,0.001193,0.0006836807405070001,0.000628619259493,0.84,0.9048,0.9048,1,0.552743642,1,1
42,0.262,1,1,0.0,0.0,0.0,0.8406,0.9058,0.9058,1,0.552743642,1,1
43,0.262,1,1,0.0,0.0,0.0,0.0854,0.0223,0.0223,1,0.552743642,1,1
44,0.262,1,1,0.0,0.0,0.0,0.2199,0.1519,0.1519,1,0.552743642,1,1
45,0.262,1,1,0.0,0.0,0.0,0.3449,0.3649,0.3649,1,0.552743642,1,1
46,0.262,1,1,0.0,0.0,0.0,0.7529,0.7056,0.7056,1,0.552743642,1,1
47,0.262,1,1,0.0,0.0,0.0,0.0764,0.1632,0.1632,1,0.552743642,1,1
48,0.262,1,1,0.0,0.0,0.0,0.4426,0.845,0.845,1,0.552743642,1,1
49,0.262,1,1,0.0,0.0,0.0,0.6262,0.442,0.442,1,0.552743642,1,1
50,0.262,1,1,0.0,0.0,0.0,0.4904,0.6227,0.6227,1,0.552743642,1,1
51,0.262,1,1,0.0,0.0,0.0,0.3753,0.6287,0.6287,1,0.552743642,1,1
52,0.262,1,1,0.0,0.0,0.0,0.8683,0.6845,0.6845,1,0.552743642,1,1
53,0.262,1,1,0.0,0.0,0.0,0.6291,0.2278,0.2278,1,0.552743642,1,1
54,0.262,1,1,0.0,0.0,0.0,0.2106,0.2077,0.2077,1,0.552743642,1,1
55,0.262,1,1,0.0,0.0,0.0,0.7706,0.5212,0.5212,1,0.552743642,1,1
56,0.262,1,1,0.010402,0.005961145903398,0.005481054096601999,0.4167,0.779,0.779,1,0.552743642,1,1
57,0.262,1,1,0.130302,0.07467306609349801,0.068659133906502,0.4663,0.8508,0.8508,1,0.552743642,1,1
58,0.262,1,1,0.332111,0.190325142003789,0.17499695799621098,0.679,0.3038,0.3038,1,0.552743642,1,1
59,0.262,1,1,0.494441,0.28335271501845904,0.26053238498154097,0.6668,0.5317,0.5317,1,0.552743642,1,1
60,0.262,1,1,0.555329,0.318246221244771,0.2926156787552289,0.3535,0.3117,0.3117,1,0.552743642,1,1
61,0.262,1,1,0.534944,0.306564048658656,0.281874351341344,0.0197,0.1068,0.1068,1,0.552743642,1,1
62,0.262,1,1,0.471124,0.269990280964476,0.24824611903552396,0.0221,0.2007,0.2007,1,0.552743642,1,1
63,0.262,1,1,0.298732,0.171196408192068,0.157408791807932,0.0792,0.338,0.338,1,0.552743642,1,1
64,0.262,1,1,0.107513,0.061613216642187,0.05665108335781299,0.2837,0.8613,0.8613,1,0.552743642,1,1
65,0.262,1,1,0.00721,0.00413188444179,0.00379911555821,0.8392,0.9,0.9,1,0.552743642,1,1
66,0.262,1,1,0.0,0.0,0.0,0.2908,0.9015,0.9015,1,0.552743642,1,1
67,0.262,1,1,0.0,0.0,0.0,0.042,0.0479,0.0479,1,0.552743642,1,1
68,0.262,1,1,0.0,0.0,0.0,0.1222,0.7485,0.7485,1,0.552743642,1,1
69,0.262,1,1,0.0,0.0,0.0,0.8223,0.9048,0.9048,1,0.552743642,1,1
70,0.262,1,1,0.0,0.0,0.0,0.4246,0.8417,0.8417,1,0.552743642,1,1
71,0.262,1,1,0.0,0.0,0.0,0.4477,0.1327,0.1327,1,0.552743642,1,1
72,0.262,1,1,0.0,0.0,0.0,0.4452,0.6535,0.6535,1,0.552743642,1,1
73,0.262,1,1,0.0,0.0,0.0,0.6853,0.8303,0.8303,1,0.552743642,1,1
74,0.262,1,1,0.0,0.0,0.0,0.8548,0.7677,0.7677,1,0.552743642,1,1
75,0.262,1,1,0.0,0.0,0.0,0.703,0.1922,0.1922,1,0.552743642,1,1
76,0.262,1,1,0.0,0.0,0.0,0.1953,0.1597,0.1597,1,0.552743642,1,1
77,0.262,1,1,0.0,0.0,0.0,0.4464,0.5024,0.5024,1,0.552743642,1,1
78,0.262,1,1,0.0,0.0,0.0,0.4102,0.3565,0.3565,1,0.552743642,1,1
