BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.1283952496841241e8,1.8991331852056243e7,-3.4814931418078214e7,0.0,0.0,14094.597609563072,0.0,0.0,0.0,-9.703002e7
t1,7862.106092594365,1371.8939074056352,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9234.0
t2,7811.438559017205,920.5614409827949,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8732.0
t3,7900.715826985502,458.28417301449855,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8359.0
t4,7879.245492407765,291.7545075922353,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8171.0
t5,7757.376512071095,384.623487928905,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8142.0
t6,7642.508489601809,643.4915103981912,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8286.0
t7,7605.500677733131,988.4993222668688,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8594.0
t8,7321.423115562073,1551.5768844379272,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8873.0
t9,12696.10508010902,0.0,-3350.105080109017,0.0,0.0,0.0,0.0,0.0,0.0,-9346.0
t10,21618.604481059447,0.0,-11809.604481059449,0.0,0.0,0.0,0.0,0.0,0.0,-9809.0
t11,25648.129195744514,0.0,-15559.129195744516,0.0,0.0,0.0,0.0,0.0,0.0,-10089.0
t12,27683.23802049427,0.0,-17491.238020494275,0.0,0.0,0.0,0.0,0.0,0.0,-10192.0
t13,26382.672340682948,0.0,-16140.672340682953,0.0,0.0,0.0,0.0,0.0,0.0,-10242.0
t14,26094.022141253852,0.0,-15944.022141253852,0.0,0.0,0.0,0.0,0.0,0.0,-10150.0
t15,23374.115599184715,0.0,-13325.115599184715,0.0,0.0,0.0,0.0,0.0,0.0,-10049.0
t16,18033.067032702595,0.0,-7925.067032702596,0.0,0.0,0.0,0.0,0.0,0.0,-10108.0
t17,7430.479811667481,3662.520188332518,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11093.0
t18,5702.5833496821315,6324.416650317869,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12027.0
t19,5986.363860055345,5969.636139944656,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11956.0
t20,5967.572970264519,5623.4270297354815,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11591.0
t21,6139.631656446681,5022.36834355332,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11162.0
