Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,2.8077534047046628e7,0.0,0.0,585608.3455950164,302003.35222204775,2.5064931142962046e7,0.0,0.0,0.0,1.4906522797303416e6,4.358678869847509e7,1.1608307450802261e7,0.0,1.1071582531683344e8
t1,3591.7569592464806,0.0,0.0,0.0,0.0,5061.982624371435,0.0,0.0,0.0,303.832456745944,0.0,276.42795963614026,0.0,9234.0
t2,3591.7569592464806,0.0,0.0,0.0,0.0,4866.744905652442,0.0,0.0,0.0,273.49813510107657,0.0,0.0,0.0,8732.0
t3,3591.7569592464806,0.0,0.0,0.0,0.0,4440.295188033943,0.0,0.0,0.0,326.9478527195761,0.0,0.0,0.0,8359.0
t4,3591.7569592464806,0.0,0.0,0.0,0.0,4265.1493372084215,0.0,0.0,0.0,314.09370354509787,0.0,0.0,0.0,8171.0
t5,3591.7569592464806,0.0,0.0,0.0,0.0,4309.11150029526,0.0,0.0,0.0,241.131540458259,0.0,0.0,0.0,8142.0
t6,3591.7569592464806,0.0,0.0,0.0,0.0,4521.882235602257,0.0,0.0,0.0,172.36080515126204,0.0,0.0,0.0,8286.0
t7,3591.7569592464806,0.0,0.0,0.0,0.0,4852.038571017472,0.0,0.0,0.0,150.20446973604695,0.0,0.0,0.0,8594.0
t8,3591.7569592464806,0.0,0.0,0.0,0.0,3239.6688795977184,0.0,0.0,0.0,188.62729529965463,0.0,1852.946865856146,0.0,8873.0
t9,3591.7569592464806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.187221085696,5882.431451393975,0.0,0.0,9593.375631726152
t10,3591.7569592464806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7636659336722262,11623.360547560473,0.0,0.0,15217.881172740625
t11,3591.7569592464806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3661361250222583,14162.212463815857,0.0,0.0,17755.33555918736
t12,2980.7650743313875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.773093156309926,15443.28756031102,0.0,0.0,18425.825727798718
t13,2980.7650743313875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.463246647231596,14621.495015679937,0.0,0.0,17606.723336658557
t14,2980.7650743313875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.060707890853459,14437.000705744922,0.0,0.0,17424.826487967162
t15,2980.7650743313875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.24300389109834,12687.277846224386,0.0,0.0,15710.285924446871
t16,1616.2906316609162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.89346907655171,9299.157184832753,0.0,0.0,10981.34128557022
t17,3591.7569592464806,0.0,0.0,0.0,0.0,2094.2386144105258,0.0,0.0,0.0,46.38316672674661,2643.2542014861406,2717.3670581301035,0.0,11092.999999999996
t18,3591.7569592464806,0.0,0.0,0.0,0.0,3272.2478350164465,0.0,0.0,0.0,226.5856631398641,0.0,4936.409542597214,0.0,12027.000000000004
t19,3591.7569592464806,0.0,0.0,0.0,0.0,3272.2478350164465,0.0,0.0,0.0,396.4832024605139,0.0,4695.51200327656,0.0,11956.0
t20,3591.7569592464806,0.0,0.0,0.0,0.0,3272.2478350164465,0.0,0.0,0.0,385.2332193911772,0.0,4341.761986345896,0.0,11591.0
t21,3591.7569592464806,0.0,0.0,0.0,0.0,3272.2478350164465,0.0,0.0,0.0,488.2436317787248,0.0,3809.751573958348,0.0,11162.0
t22,3591.7569592464806,0.0,0.0,0.0,0.0,3272.2478350164465,0.0,0.0,0.0,442.8363181136574,0.0,3258.1588876234155,0.0,10565.0
t23,3591.7569592464806,0.0,0.0,0.0,0.0,3272.2478350164465,0.0,0.0,0.0,424.877286669073,0.0,2536.117919068,0.0,9825.0
t24,3591.7569592464806,0.0,0.0,0.0,0.0,3272.2478350164465,0.0,0.0,0.0,368.29959193178775,0.0,1762.6956138052851,0.0,8995.0
t25,3591.7569592464806,0.0,0.0,0.0,0.0,3272.2478350164465,0.0,0.0,0.0,210.07241881200935,0.0,1218.9227869250635,0.0,8293.0
t26,3591.7569592464806,0.0,0.0,0.0,0.0,3272.2478350164465,0.0,0.0,0.0,224.38714435961992,0.0,779.6080613774529,0.0,7868.0
t27,3591.7569592464806,0.0,0.0,0.0,0.0,3272.2478350164465,0.0,0.0,0.0,272.94334793436656,0.0,527.0518578027063,0.0,7664.0
t28,3591.7569592464806,0.0,0.0,0.0,0.0,3272.2478350164465,0.0,0.0,0.0,531.9075698817254,0.0,221.08763585534746,0.0,7617.0
t29,3591.7569592464806,0.0,0.0,0.0,0.0,3272.2478350164465,0.0,0.0,0.0,495.6732658297137,0.0,425.32193990735914,0.0,7785.0
t30,3591.7569592464806,0.0,0.0,0.0,0.0,3272.2478350164465,0.0,0.0,0.0,361.7372886986837,0.0,984.2579170383892,0.0,8210.0
t31,3591.7569592464806,0.0,0.0,0.0,0.0,3272.2478350164465,0.0,0.0,0.0,287.79661103717785,0.0,1696.198594699895,0.0,8848.0
t32,3591.7569592464806,0.0,0.0,0.0,0.0,3272.2478350164465,0.0,0.0,0.0,251.04286942073486,0.0,2256.952336316338,0.0,9372.0
t33,3591.7569592464806,0.0,0.0,0.0,0.0,1227.925843397854,0.0,0.0,0.0,206.67374812110393,5173.873154449604,0.0,0.0,10200.229705215042
t34,3591.7569592464806,0.0,0.0,0.0,0.0,1227.925843397854,0.0,0.0,0.0,296.0764309577879,8925.604913374511,0.0,0.0,14041.364146976633
t35,3591.7569592464806,0.0,0.0,0.0,0.0,1227.925843397854,0.0,0.0,0.0,476.5113040066335,12977.339713961695,0.0,0.0,18273.53382061266
t36,3591.7569592464806,0.0,0.0,0.0,0.0,1227.925843397854,0.0,0.0,0.0,557.1416945624551,14383.16562290631,0.0,0.0,19759.9901201131
t37,3591.7569592464806,0.0,0.0,0.0,0.0,1227.925843397854,0.0,0.0,0.0,580.8329098192364,14308.676754166889,0.0,0.0,19709.19246663046
t38,3591.7569592464806,0.0,0.0,0.0,0.0,1227.925843397854,0.0,0.0,0.0,602.25556456712,13244.447110050409,0.0,0.0,18666.385477261865
t39,3591.7569592464806,0.0,0.0,0.0,0.0,1227.925843397854,0.0,0.0,0.0,621.5045234106178,11351.981956657697,0.0,0.0,16793.16928271265
t40,3591.7569592464806,0.0,0.0,0.0,0.0,1227.925843397854,0.0,0.0,0.0,529.0788296394123,8330.968474289515,0.0,0.0,13679.73010657326
t41,3591.7569592464806,0.0,0.0,0.0,0.0,4161.866925213137,0.0,0.0,0.0,550.3699299411417,3848.3274125354224,310.6787730638189,0.0,12463.0
t42,3591.7569592464806,0.0,0.0,0.0,0.0,4584.282940336379,0.0,0.0,0.0,463.6577672646217,0.0,4904.302333152518,0.0,13544.0
t43,3591.7569592464806,0.0,0.0,0.0,0.0,4584.282940336379,0.0,0.0,0.0,419.2366690186703,0.0,4829.723431398474,0.0,13425.000000000004
t44,3591.7569592464806,0.0,0.0,0.0,0.0,4584.282940336379,0.0,0.0,0.0,305.7125683279835,0.0,4619.247532089156,0.0,13101.0
t45,3591.7569592464806,0.0,0.0,0.0,0.0,4584.282940336379,0.0,0.0,0.0,414.9156062745811,0.0,3980.044494142559,0.0,12571.0
t46,3591.7569592464806,0.0,0.0,0.0,0.0,4584.282940336379,0.0,0.0,0.0,469.68584288665363,0.0,3092.2742575304865,0.0,11738.0
t47,3591.7569592464806,0.0,0.0,0.0,0.0,4584.282940336379,0.0,0.0,0.0,410.47066543149367,0.0,2117.4894349856463,0.0,10704.0
t48,3591.7569592464806,0.0,0.0,0.0,0.0,4584.282940336379,0.0,0.0,0.0,412.4051325685626,0.0,1178.5549678485775,0.0,9767.0
t49,3591.7569592464806,0.0,0.0,0.0,0.0,4584.282940336379,0.0,0.0,0.0,393.544479619306,0.0,577.415620797834,0.0,9147.0
t50,3591.7569592464806,0.0,0.0,0.0,0.0,4584.282940336379,0.0,0.0,0.0,240.89009745124076,0.0,419.0700029658992,0.0,8836.0
t51,3591.7569592464806,0.0,0.0,0.0,0.0,4584.282940336379,0.0,0.0,0.0,187.1590647059769,0.0,323.8010357111631,0.0,8687.0
t52,3591.7569592464806,0.0,0.0,0.0,0.0,4584.282940336379,0.0,0.0,0.0,202.87574933192153,0.0,326.0843510852185,0.0,8705.0
t53,3591.7569592464806,0.0,0.0,0.0,0.0,4584.282940336379,0.0,0.0,0.0,220.62371837127156,0.0,620.3363820458684,0.0,9017.0
t54,3591.7569592464806,0.0,0.0,0.0,0.0,4584.282940336379,0.0,0.0,0.0,240.99357957334178,0.0,1527.9665208437982,0.0,9945.0
t55,3591.7569592464806,0.0,0.0,0.0,0.0,4584.282940336379,0.0,0.0,0.0,209.86719624673242,0.0,3197.0929041704076,0.0,11583.0
t56,3591.7569592464806,0.0,0.0,0.0,0.0,4584.282940336379,0.0,0.0,0.0,182.86642752118132,0.0,4143.093672895959,0.0,12502.0
t57,3591.7569592464806,0.0,0.0,0.0,0.0,2013.1890218922508,0.0,0.0,0.0,176.9836722467944,6875.070346614473,0.0,0.0,12657.0
t58,3591.7569592464806,0.0,0.0,0.0,0.0,1514.8318064491739,0.0,0.0,0.0,294.56529057930413,11344.368180153915,0.0,0.0,16745.522236428875
t59,3591.7569592464806,0.0,0.0,0.0,0.0,1514.8318064491739,0.0,0.0,0.0,316.6239837123755,13736.598595814694,0.0,0.0,19159.811345222726
t60,3591.7569592464806,0.0,0.0,0.0,0.0,1514.8318064491739,0.0,0.0,0.0,369.2966169815719,15024.192131939968,0.0,0.0,20500.077514617195
t61,3591.7569592464806,0.0,0.0,0.0,0.0,1514.8318064491739,0.0,0.0,0.0,414.7762790725752,15382.646856579731,0.0,0.0,20904.011901347963
t62,3591.7569592464806,0.0,0.0,0.0,0.0,1514.8318064491739,0.0,0.0,0.0,350.1270720591362,14668.900744693161,0.0,0.0,20125.616582447954
t63,3591.7569592464806,0.0,0.0,0.0,0.0,1514.8318064491739,0.0,0.0,0.0,370.2004045216053,13638.832411706158,0.0,0.0,19115.62158192342
t64,3591.7569592464806,0.0,0.0,0.0,0.0,1514.8318064491739,0.0,0.0,0.0,437.71876520838435,10450.626433203504,0.0,0.0,15994.933964107542
t65,3591.7569592464806,0.0,0.0,0.0,0.0,4786.055602586213,0.0,0.0,0.0,343.91353291896576,5225.273905248342,0.0,0.0,13947.0
t66,3591.7569592464806,0.0,0.0,430.5040517633883,177.11632585853422,5178.039389310225,0.0,0.0,0.0,318.68524807819267,0.0,5353.89802574318,0.0,15050.0
t67,3591.7569592464806,0.0,0.0,672.6625808802942,276.7442591539597,5178.039389310225,0.0,0.0,0.0,421.06407347681034,0.0,4939.732737932228,0.0,15079.999999999996
t68,3591.7569592464806,0.0,0.0,672.6625808802942,276.7442591539597,5178.039389310225,0.0,0.0,0.0,312.30946806897646,0.0,4794.487343340088,0.0,14826.000000000024
t69,3591.7569592464806,0.0,0.0,672.6625808802942,276.7442591539597,5178.039389310225,0.0,0.0,0.0,393.53991126818437,0.0,4231.256900140856,0.0,14344.0
t70,3591.7569592464806,0.0,0.0,672.6625808802942,276.7442591539597,5178.039389310225,0.0,0.0,0.0,376.849540406157,0.0,3401.947271002883,0.0,13498.0
t71,3591.7569592464806,0.0,0.0,672.6625808802942,276.7442591539597,5178.039389310225,0.0,0.0,0.0,491.4381159030254,0.0,2157.358695506015,0.0,12368.0
t72,3591.7569592464806,0.0,0.0,672.6625808802942,276.7442591539597,5178.039389310225,0.0,0.0,0.0,413.9958978610366,0.0,1244.8009135480052,0.0,11378.000000000004
t73,3591.7569592464806,0.0,0.0,672.6625808802942,276.7442591539597,5178.039389310225,0.0,0.0,0.0,618.6515261010046,0.0,426.14528530803625,0.0,10764.0
t74,3591.7569592464806,0.0,0.0,672.6625808802942,276.7442591539597,5178.039389310225,0.0,0.0,0.0,478.9732153736891,0.0,241.8235960353527,0.0,10440.000000000002
t75,3591.7569592464806,0.0,0.0,672.6625808802942,276.7442591539597,5178.039389310225,0.0,0.0,0.0,397.0261906217547,0.0,159.7706207872866,0.0,10276.000000000002
t76,3591.7569592464806,0.0,0.0,672.6625808802942,276.7442591539597,5178.039389310225,0.0,0.0,0.0,437.33992633479465,0.0,138.4568850742471,0.0,10295.000000000002
t77,3591.7569592464806,0.0,0.0,672.6625808802942,276.7442591539597,5178.039389310225,0.0,0.0,0.0,424.4990594377191,0.0,430.29775197132176,0.0,10574.000000000002
t78,3591.7569592464806,0.0,0.0,672.6625808802942,276.7442591539597,5178.039389310225,0.0,0.0,0.0,332.80450177571583,0.0,1394.992309633326,0.0,11447.000000000002
t79,3591.7569592464806,0.0,0.0,672.6625808802942,276.7442591539597,5178.039389310225,0.0,0.0,0.0,322.83919499075455,0.0,2994.957616418286,0.0,13037.0
t80,3591.7569592464806,0.0,0.0,430.50405176338825,177.11632585853422,5178.039389310225,0.0,0.0,0.0,267.33351153511285,0.0,4257.24976228626,0.0,13902.0
t81,3591.7569592464806,0.0,0.0,0.0,0.0,2991.083621061928,0.0,0.0,0.0,210.17769081739993,7125.981728874192,0.0,0.0,13919.0
t82,3591.7569592464806,0.0,0.0,0.0,0.0,2310.685144845242,0.0,0.0,0.0,200.01613459066985,12028.348923987673,0.0,0.0,18130.807162670066
t83,3591.7569592464806,0.0,0.0,0.0,0.0,2310.685144845242,0.0,0.0,0.0,175.5251797245376,14758.886516473756,0.0,0.0,20836.853800290017
t84,3591.7569592464806,0.0,0.0,0.0,0.0,2310.685144845242,0.0,0.0,0.0,26.605187923768245,16186.98245220122,0.0,0.0,22116.02974421671
t85,3591.7569592464806,0.0,0.0,0.0,0.0,2310.685144845242,0.0,0.0,0.0,11.408372330809406,15848.575708888331,0.0,0.0,21762.426185310862
t86,3591.7569592464806,0.0,0.0,0.0,0.0,2310.685144845242,0.0,0.0,0.0,6.899676872278683,15507.002498045573,0.0,0.0,21416.344279009572
t87,3591.7569592464806,0.0,0.0,0.0,0.0,2310.685144845242,0.0,0.0,0.0,5.160192429556153,13277.93760471893,0.0,0.0,19185.53990124021
t88,3591.7569592464806,0.0,0.0,0.0,0.0,2310.685144845242,0.0,0.0,0.0,10.855854720305073,8475.296094546193,0.0,0.0,14388.59405335822
t89,3591.7569592464806,0.0,0.0,430.5040517633883,201.9654652816997,5178.039389310225,0.0,0.0,0.0,13.07908890440891,1732.1164376843078,3227.53860780949,0.0,14375.0
t90,3591.7569592464806,0.0,0.0,672.6625808802942,315.57103950265576,5178.039389310225,0.0,0.0,0.0,31.53797587903289,0.0,5349.432055181311,0.0,15139.0
t91,3591.7569592464806,0.0,0.0,672.6625808802942,315.57103950265576,5178.039389310225,0.0,0.0,0.0,96.26971113144444,0.0,5167.700319928899,0.0,15022.0
t92,3591.7569592464806,0.0,0.0,672.6625808802942,315.57103950265576,5178.039389310225,0.0,0.0,0.0,112.61198802019408,0.0,4801.35804304015,0.0,14672.0
t93,3591.7569592464806,0.0,0.0,672.6625808802942,315.57103950265576,5178.039389310225,0.0,0.0,0.0,140.63922122694385,0.0,4211.330809833417,0.0,14110.000000000018
t94,3591.7569592464806,0.0,0.0,672.6625808802942,315.57103950265576,5178.039389310225,0.0,0.0,0.0,173.65895099884256,0.0,3250.3110800615013,0.0,13182.0
t95,3591.7569592464806,0.0,0.0,672.6625808802942,315.57103950265576,5178.039389310225,0.0,0.0,0.0,150.22972803165976,0.0,2090.7403030286855,0.0,11999.000000000002
t96,3591.7569592464806,0.0,0.0,672.6625808802942,315.57103950265576,5178.039389310225,0.0,0.0,0.0,168.11735380118807,0.0,976.8526772591576,0.0,10903.000000000002
t97,3591.7569592464806,0.0,0.0,672.6625808802942,315.57103950265576,5178.039389310225,0.0,0.0,0.0,125.89243128737552,0.0,320.0775997729702,0.0,10204.000000000002
t98,3591.7569592464806,0.0,0.0,672.6625808802942,143.90039401321104,5178.039389310225,0.0,0.0,0.0,250.26058058077342,0.0,0.0,0.0,9836.619904030984
t99,3591.7569592464806,0.0,0.0,672.6625808802942,143.90039401321104,5178.039389310225,0.0,0.0,0.0,186.29565503637517,0.0,0.0,0.0,9772.654978486587
t100,3591.7569592464806,0.0,0.0,672.6625808802942,143.90039401321104,5178.039389310225,0.0,0.0,0.0,215.89162177122697,0.0,0.0,0.0,9802.250945221438
