Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,-81.14980594761109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.72224341069198,-24.849045331897813
t2,0.0,0.0,-81.14980594761109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.72224341069198,-24.859404245646974
t3,0.0,0.0,-81.14980594761109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.72224341069198,-24.869767477754955
t4,0.0,0.0,-81.14980594761109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.72224341069198,-24.880135030021965
t5,0.0,0.0,-81.14980594761109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.72224341069198,-24.890506904248966
t6,0.0,0.0,-81.14980594761109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.72224341069198,-24.900883102237668
t7,0.0,0.0,-81.14980594761109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.72224341069198,-24.911263625790536
t8,0.0,0.0,-81.14980594761109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826086956521,-24.921648476710782
t9,0.0,0.0,-81.14980594761109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826086956521,-5.085858585858586
t10,0.0,0.0,-81.14980594761109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826086956521,-5.087978746602295
t11,0.0,0.0,-81.14980594761109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826086956521,-5.085858585858586
