Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3997.487249976814,0.0
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29368.662447070477,0.0
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54739.83764416413,0.0
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80111.01284125779,8603.53643182717
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105482.18803835145,7944.965059838588
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110309.4573786681,28125.71956075948
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110309.4573786681,32473.755577482483
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110309.4573786681,29984.876095357748
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110309.4573786681,0.0
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89237.58154639654,0.0
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75322.62160152932,0.0
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65110.61534454996,0.0
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55483.82737808754,0.0
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47493.96292002295,0.0
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40851.16524206445,0.0
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38425.50422527002,0.0
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39601.96806050639,0.0
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39091.366348114614,0.0
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40032.360559638866,0.0
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36253.432164895115,0.0
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29605.60532797062,0.0
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18118.15285614378,0.0
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2934.1853674664,0.0
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7361.743918876346,0.0
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25841.43497569123,0.0
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48965.63481686909,0.0
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74336.81001396275,0.0
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95563.18830396295,0.0
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109560.85440284744,0.0
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110309.4573786681,0.0
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110309.4573786681,0.0
