Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,2.6945457608729176e7,0.0,4.0444129382780674e6,9.69150367637849e6,2.4278492840852997e8,-2.846739476777428e-7,0.0,8.47733073945415e7,1.7470791594337064e8,3.40205415822237e7,118821.55739601103,5.770868891094472e8
t1,3159.331070683297,0.0,0.0,0.0,25539.233826402782,0.0,0.0,16423.435102913918,0.0,0.0,0.0,45122.0
t2,3159.331070683297,0.0,0.0,0.0,27584.190061073754,0.0,0.0,13208.478868242946,0.0,0.0,0.0,43952.0
t3,3159.331070683297,0.0,0.0,0.0,29693.37501346756,0.0,0.0,10107.293915849139,0.0,0.0,0.0,42960.0
t4,3159.331070683297,0.0,0.0,0.0,29217.369025754182,0.0,0.0,9751.29990356252,0.0,0.0,0.0,42128.0
t5,3159.331070683297,0.0,0.0,0.0,29777.529159880192,0.0,0.0,8852.139769436506,0.0,0.0,0.0,41789.0
t6,3159.331070683297,0.0,0.0,0.0,33504.762881395276,0.0,0.0,4972.90604792142,0.0,0.0,0.0,41637.0
t7,3159.331070683297,0.0,0.0,0.0,35117.303594614204,0.0,0.0,4022.365334702492,0.0,0.0,0.0,42299.0
t8,3159.331070683297,0.0,0.0,0.0,35776.30544594962,0.0,0.0,4745.363483367082,0.0,0.0,0.0,43681.0
t9,3159.331070683297,0.0,0.0,0.0,30657.346492528948,0.0,0.0,10863.322436787752,0.0,0.0,0.0,44680.0
t10,3159.331070683297,0.0,0.0,0.0,15081.418896656767,0.0,0.0,11391.808393172021,16344.441639487912,0.0,0.0,45977.0
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11854.233605008258,39647.86123192306,0.0,0.0,51502.09483693132
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20754.083912173897,54353.280432493135,0.0,0.0,75107.36434466703
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12359.62346851339,62685.74087615364,0.0,0.0,75045.36434466703
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16067.441090627291,67401.3640942692,0.0,0.0,83468.8051848965
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10786.25156814838,67749.31299191657,0.0,0.0,78535.56456006494
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11472.549303175174,64599.45981321416,0.0,0.0,76072.00911638934
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10206.385032671196,56147.96422035845,0.0,0.0,66354.34925302965
t18,3159.331070683297,0.0,0.0,0.0,0.0,0.0,0.0,14760.90636512173,44400.11064979097,0.0,0.0,62320.34808559599
t19,3159.331070683297,0.0,0.0,0.0,1249.41215195306,0.0,0.0,14448.952849200481,23422.454741630296,0.0,6246.849186532863,48526.99999999999
t20,3159.331070683297,0.0,0.0,0.0,19293.078989560374,-1.0913936421275139e-11,0.0,11017.464174066497,0.0,19386.12576568984,0.0,52856.0
t21,3159.331070683297,0.0,0.0,0.0,28193.22943376143,-1.0913936421275139e-11,0.0,9435.67634627743,0.0,12801.763149277851,0.0,53590.0
t22,3159.331070683297,0.0,0.0,0.0,28193.22943376143,-1.0913936421275139e-11,0.0,12753.39373913427,0.0,9395.045756421012,0.0,53501.0
t23,3159.331070683297,0.0,0.0,0.0,28193.22943376143,-1.0913936421275139e-11,0.0,12826.794566409866,0.0,8856.644929145416,0.0,53036.0
t24,3159.331070683297,0.0,0.0,0.0,28193.22943376143,0.0,0.0,12793.764194135845,0.0,7350.6753014194255,0.0,51497.0
t25,3159.331070683297,0.0,0.0,0.0,28193.22943376143,0.0,0.0,12034.065631833459,0.0,6111.373863721814,0.0,49497.99999999999
t26,3159.331070683297,0.0,0.0,0.0,28193.22943376143,0.0,0.0,14316.831360104396,0.0,2231.608135450875,0.0,47901.0
t27,3159.331070683297,0.0,0.0,0.0,28193.22943376143,0.0,0.0,17260.20453385567,0.0,0.0,0.0,48612.76503830039
t28,3159.331070683297,0.0,0.0,0.0,28193.22943376143,0.0,0.0,15608.685920154836,0.0,469.7535754004348,0.0,47431.0
t29,3159.331070683297,0.0,0.0,0.0,28193.22943376143,0.0,0.0,17682.25929069033,0.0,0.0,0.0,49034.81979513506
t30,3159.331070683297,0.0,0.0,0.0,28193.22943376143,0.0,0.0,14672.82537239102,0.0,3476.6141231642505,0.0,49502.0
t31,3159.331070683297,0.0,0.0,0.0,28193.22943376143,0.0,0.0,14977.438805584736,0.0,6116.000689970535,0.0,52445.99999999999
t32,3159.331070683297,0.0,0.0,0.0,28193.22943376143,0.0,0.0,14481.983221474575,0.0,10568.456274080696,0.0,56402.99999999999
t33,3159.331070683297,0.0,0.0,0.0,28193.22943376143,0.0,0.0,13256.18940597208,0.0,13969.25008958319,0.0,58578.0
t34,3159.331070683297,0.0,0.0,0.0,26104.640209052362,0.0,0.0,9263.184402179828,17745.39378001543,2699.450538069088,0.0,58972.00000000001
t35,3159.331070683297,0.0,0.0,0.0,8060.9733714450485,0.0,0.0,6529.003586163991,41158.69197170766,0.0,0.0,58908.0
t36,3159.331070683297,0.0,0.0,0.0,993.8006002920991,0.0,0.0,6301.461021609652,55992.30287141096,0.0,0.0,66446.895563996
t37,3159.331070683297,0.0,0.0,0.0,993.8006002920991,0.0,0.0,7442.843885745126,65487.6451572087,0.0,0.0,77083.62071392922
t38,3159.331070683297,0.0,0.0,0.0,993.8006002920991,0.0,0.0,6851.967226176599,69479.90093021524,0.0,0.0,80484.99982736724
t39,2465.569653273051,0.0,0.0,0.0,993.8006002920991,0.0,0.0,7813.518063486867,69864.476027615,0.0,0.0,81137.36434466702
t40,3159.331070683297,0.0,0.0,0.0,993.8006002920991,0.0,0.0,4187.517196072576,66824.50144816963,0.0,0.0,75165.1503152176
t41,3159.331070683297,0.0,0.0,0.0,993.8006002920991,0.0,0.0,3981.994879700916,58473.72790463293,0.0,0.0,66608.85445530924
t42,3159.331070683297,0.0,0.0,0.0,993.8006002920991,0.0,0.0,3710.411818781222,44812.15539700496,0.0,0.0,52675.69888676157
t43,3159.331070683297,0.0,671.6851345521002,0.0,25503.057387349094,0.0,0.0,2627.7496164662266,23523.176790949277,0.0,0.0,55485.0
t44,3159.331070683297,0.0,1865.7920404225008,3758.2818712463054,39317.02370659639,0.0,0.0,2910.342801477259,0.0,9535.228509574248,0.0,60546.0
t45,3159.331070683297,0.0,1865.7920404225008,5872.315423822352,39317.02370659639,0.0,0.0,1636.8384482457222,0.0,9724.699310229742,0.0,61576.0
t46,3159.331070683297,0.0,1865.7920404225008,5872.315423822352,39317.02370659639,0.0,0.0,1860.7109714362807,0.0,9762.82678703918,0.0,61838.0
t47,3159.331070683297,0.0,1865.7920404225008,5872.315423822352,39317.02370659639,0.0,0.0,1350.5752218709097,0.0,9383.962536604551,0.0,60949.0
t48,3159.331070683297,0.0,1865.7920404225008,5872.315423822352,39317.02370659639,0.0,0.0,1152.3929882268087,0.0,7088.144770248667,0.0,58455.000000000015
t49,3159.331070683297,0.0,1865.7920404225008,5872.315423822352,39317.02370659639,0.0,0.0,1244.1440223213,0.0,4277.393736154161,0.0,55736.0
t50,3159.331070683297,0.0,1865.7920404225008,5872.315423822352,39317.02370659639,0.0,0.0,1897.411385074077,0.0,2124.126373401383,0.0,54236.0
t51,3159.331070683297,0.0,1865.7920404225008,5872.315423822352,39317.02370659639,0.0,0.0,2106.603742809517,0.0,1608.9340156659455,0.0,53930.0
t52,3159.331070683297,0.0,1865.7920404225008,5872.315423822352,39317.02370659639,0.0,0.0,2400.2070519118884,0.0,1737.3307065635745,0.0,54352.0
t53,3159.331070683297,0.0,1865.7920404225008,5872.315423822352,39317.02370659639,0.0,0.0,3512.229585137121,0.0,1767.308173338337,0.0,55494.0
t54,3159.331070683297,0.0,1865.7920404225008,5872.315423822352,39317.02370659639,0.0,0.0,4749.033524730861,0.0,3123.5042337445993,0.0,58087.0
t55,3159.331070683297,0.0,1865.7920404225008,5872.315423822352,39317.02370659639,0.0,0.0,5666.543865675774,0.0,7216.9938927996845,0.0,63098.0
t56,3159.331070683297,0.0,1865.7920404225008,5872.315423822352,39317.02370659639,0.0,0.0,3772.8025219654764,0.0,16228.73523650998,0.0,70216.0
t57,3159.331070683297,0.0,1865.7920404225008,5872.315423822352,39317.02370659639,0.0,0.0,4015.025251974933,0.0,17905.512506500596,0.0,72135.00000000007
t58,3159.331070683297,0.0,1865.7920404225008,3317.4596573071904,39317.02370659639,0.0,0.0,4081.085996522966,17974.30752846766,0.0,0.0,69715.0
t59,3159.331070683297,0.0,671.6851345521002,0.0,17604.415816102322,0.0,0.0,4077.415955159187,40893.15202350309,0.0,0.0,66406.0
t60,3159.331070683297,0.0,0.0,0.0,5944.088872674853,0.0,0.0,2635.089699193786,55470.37952493992,0.0,0.0,67208.88916749186
t61,3159.331070683297,0.0,0.0,0.0,5944.088872674853,0.0,0.0,2965.393421933954,65158.00935943753,0.0,0.0,77226.82272472963
t62,3159.331070683297,0.0,0.0,0.0,5944.088872674853,0.0,0.0,2697.48040237804,69479.90093021528,0.0,0.0,81280.80127595147
t63,3159.331070683297,0.0,0.0,0.0,5944.088872674853,0.0,0.0,3207.616151943411,69956.04152699589,0.0,0.0,82267.07762229745
t64,3159.331070683297,0.0,0.0,0.0,5944.088872674853,0.0,0.0,4290.278354258407,66613.9007995936,0.0,0.0,80007.59909721016
