Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,-64.8824008507802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.6931064058336,-28.094079568387826
t2,0.0,0.0,-64.8824008507802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.6931064058336,-48.16127926009342
t3,0.0,0.0,-64.8824008507802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.6931064058336,-17.88631733829399
t4,0.0,0.0,-64.8824008507802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.6931064058336,-30.66225829421827
t5,0.0,0.0,-64.8824008507802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.6931064058336,-52.56387136151704
t6,0.0,0.0,-64.8824008507802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.6931064058336,-25.944116323950933
t7,0.0,0.0,-64.8824008507802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.6931064058336,-44.475627983915885
t8,0.0,0.0,-64.8824008507802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.558206435769483,-2.706256636675703
t9,0.0,0.0,-64.8824008507802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.558206435769483,-4.639297091444063
t10,0.0,0.0,-64.8824008507802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.558206435769483,-7.953080728189824
t11,0.0,0.0,-64.8824008507802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.558206435769483,-3.8617749604539626
t12,0.0,0.0,-64.8824008507802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.558206435769483,-6.620185646492508
