Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion
Zone,1,1,1,1,1,1,1,1
t1,2.597765254965026e-14,0.0,0.0,0.0,0.0,1.2337413477015057e-14,0.0,1.5373715549871026e-13
t2,2.2848288060122716e-14,0.0,0.0,0.0,0.0,1.1485132275672659e-14,0.0,1.5105214662443978e-13
t3,2.137891507658949e-14,0.0,0.0,0.0,0.0,1.099886790297534e-14,0.0,1.494852241443625e-13
t4,2.0672687171754385e-14,0.0,0.0,0.0,0.0,1.0738588140958755e-14,0.0,1.4865913060719382e-13
t5,2.0483031834993865e-14,0.0,0.0,0.0,0.0,1.0641755421980541e-14,0.0,1.484041792656812e-13
t6,2.074435130746423e-14,0.0,0.0,0.0,0.0,1.068457455390441e-14,0.0,1.486726651762588e-13
t7,2.1517627674090678e-14,0.0,0.0,0.0,0.0,1.0875173883319594e-14,0.0,1.4950709813329628e-13
t8,2.3042806591727047e-14,0.0,0.0,0.0,0.0,1.1252898499485923e-14,0.0,1.510661592658485e-13
t9,2.6247693110775478e-14,0.0,0.0,0.0,0.0,1.1907103727858299e-14,0.0,1.537098904143145e-13
t10,3.4367659888066933,0.0,0.0,0.0,0.0,1.305134925599042e-14,0.0,1.5850307510934166e-13
t11,11.594745770931409,0.0,0.0,0.0,0.0,1.3841092385498023e-14,0.0,1.5961185082928393e-13
t12,13.735473030336957,0.0,0.0,0.0,0.0,1.4423216762714223e-14,0.0,1.598139286185381e-13
t13,14.797335162843547,0.0,0.0,0.0,0.0,1.486688541442457e-14,0.0,1.598864650699706e-13
t14,15.34394228330365,0.0,0.0,0.0,0.0,1.5222156151031397e-14,0.0,1.6009813809766852e-13
t15,15.343942283302862,0.0,0.0,0.0,0.0,1.541460695573558e-14,0.0,1.5989120719674711e-13
t16,15.34394228330272,0.0,0.0,0.0,0.0,1.5584850765729527e-14,0.0,1.5985300488834185e-13
t17,15.343942283303207,0.0,0.0,0.0,0.0,1.575484034628585e-14,0.0,1.5985551670044044e-13
t18,15.343942283302864,0.0,0.0,0.0,0.0,1.5940571197060115e-14,0.0,1.5989981291293847e-13
t19,15.343942283303498,0.0,0.0,0.0,0.0,1.616254030430591e-14,0.0,1.6014097831884645e-13
t20,15.343942283303027,0.0,0.0,0.0,0.0,1.6317924969572122e-14,0.0,1.6018058602034732e-13
t21,15.343942283303468,0.0,0.0,0.0,0.0,1.6419860915077887e-14,0.0,1.6018599044872e-13
t22,15.343942283303374,0.0,0.0,0.0,0.0,1.6474076100833365e-14,0.0,1.601867215316249e-13
