Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion,Total
Zone,1,1,1,1,1,1,1,1,0
AnnualSum,3.0486266083445825e7,1.6747907915246032e7,7.380587956660582e7,6.912949660495592e6,1.440647038393366e-8,2.490136678152081e6,0.0,1.5365817727961192e-7,1.3044313990394552e8
t1,7.0896462934178566e-12,0.0,17772.79016985085,1.3905362811788337e-12,1.5808411152780326e-12,2.089155528230094e-12,0.0,1.2971373167844813e-11,17772.790169850876
t2,6.3034209356378496e-12,0.0,17758.505771859684,342.61425713907624,1.3922300127070864e-12,1.9618994992927348e-12,0.0,1.2367397812539097e-11,18101.120028998783
t3,5.933719255818924e-12,0.0,17826.30100010596,267.1785018297505,1.2752695781280043e-12,1.8893671297450715e-12,0.0,1.2244686224958571e-11,18093.47950193573
t4,5.754318259396219e-12,0.0,16477.15762824017,372.9361587563585,1.0578475410390884e-12,1.8504894430140674e-12,0.0,1.2198383111695721e-11,16850.09378699655
t5,5.708610750055725e-12,0.0,16331.395136844445,309.2890908602794,8.299485935852028e-13,1.8360615243006097e-12,0.0,1.2204868859304701e-11,16640.684227704744
t6,5.77686126745662e-12,0.0,14432.002393455725,509.011594164609,6.401052494855953e-13,1.842772341897827e-12,0.0,1.2235020547741316e-11,14941.013987620354
t7,5.974959395512435e-12,0.0,14167.420937858911,484.20195490400016,4.5292155359089175e-13,1.8712862635601075e-12,0.0,1.230662658662598e-11,14651.62289276293
t8,6.359631126074234e-12,0.0,14541.267150453681,386.11153047541575,3.2301331900701725e-13,1.9275815460826486e-12,0.0,1.2495784644930084e-11,14927.378680929116
t9,7.173873927342045e-12,0.0,12745.501364748554,617.2969945871557,2.3544876656223215e-13,2.025844443230356e-12,0.0,1.3108677706200122e-11,13362.798359335731
t10,1115.9648252455438,0.0,10165.068174754419,2.232429129895425e-11,1.8796405680535127e-13,2.3482355539804266e-12,0.0,1.9999148304635505e-11,11281.033000000007
t11,4754.6495193292085,0.0,6889.482480670757,1.0027968052624177e-11,1.2971189727380228e-13,2.465992421905855e-12,0.0,2.0150979691102635e-11,11644.131999999998
t12,6357.732095270473,0.0,5803.739904729494,7.1411374823576736e-12,1.0945451254232503e-13,2.5529115560455294e-12,0.0,2.0187743685093737e-11,12161.471999999996
t13,7120.501726211808,109.26025912134807,5355.281014666801,5.626629259823683e-12,8.493605261940875e-14,2.6190672739749343e-12,0.0,2.0201950967447484e-11,12585.042999999985
t14,7671.971141651783,1681.1604930767148,3052.667532356591,792.2258329149063,6.93998579033945e-14,2.7077873402319277e-12,0.0,2.0298586375702095e-11,13198.025000000016
t15,7401.968793851792,3779.3489297654714,2570.1152763826954,4.515924099505382e-12,9.711433367696211e-14,2.7010793207881995e-12,0.0,2.0209285696205967e-11,13751.432999999985
t16,6210.498683143996,6159.647628618256,2035.1116882377262,4.414041248463899e-12,1.7017851504824492e-13,2.725905373974463e-12,0.0,2.020614871344452e-11,14405.258000000003
t17,6416.472860071587,6015.216520914306,2150.5046190140924,4.415071595580149e-12,2.512173330356298e-13,2.751675128318804e-12,0.0,2.0205758376945502e-11,14582.194000000012
t18,7321.083999640395,4272.271862424155,2800.901137935427,4.483809157958037e-12,3.204978986465113e-13,2.7792200353988885e-12,0.0,2.0210870986976422e-11,14394.257000000003
t19,7671.971141651427,2519.297898104375,3532.5972217219282,424.2217385222394,4.245137628068819e-13,2.8480933515751794e-12,0.0,2.0307927559494165e-11,14148.087999999992
t20,7671.971141651634,972.2509212578502,3356.885258948826,1949.3806781416502,4.88412257076468e-13,2.8712002316126202e-12,0.0,2.0312060626161228e-11,13950.487999999985
t21,7671.971141651661,245.634541718582,3579.8034206758975,2678.032895953868,7.116240741869829e-13,2.8869023111513392e-12,0.0,2.0311680099944866e-11,14175.442000000032
t22,7671.971141651616,9.103757182725408,4649.810596965839,2820.4595041997864,6.78113775256554e-13,2.8938616145854258e-12,0.0,2.0314763825880332e-11,15151.344999999988
t23,7671.971141651716,0.0,3427.694557379782,4708.456300968446,9.324944726280692e-13,2.895253051430191e-12,0.0,2.0317687100641e-11,15808.12199999997
t24,7671.971141651551,0.0,3983.6786783931766,3839.58417995524,1.3040230409923186e-12,2.8920103750108476e-12,0.0,2.0315709314655122e-11,15495.233999999993
t25,7671.971141651667,0.0,3663.7255521496204,3627.2143061986862,2.2400462989062873e-12,2.8832467014122663e-12,0.0,2.031559322773091e-11,14962.910999999998
t26,7671.971141651739,0.0,5229.39781745622,1477.1010408920247,2.7045512908792495e-12,2.868079159848926e-12,0.0,2.0313942164375644e-11,14378.47000000001
t27,7671.971141651622,0.0,5698.837240387346,312.5946179609535,3.1763903516793844e-12,2.8452444179052063e-12,0.0,2.0306723544881868e-11,13683.40299999995
t28,6356.019377395159,0.0,6501.342622604797,5.0294649431262946e-12,3.343005473146646e-12,2.775909037785093e-12,0.0,2.0206852695338355e-11,12857.361999999988
t29,3429.454424466614,0.0,8625.621575533356,5.5683484516079564e-12,3.5591642733245602e-12,2.7487291535846923e-12,0.0,2.01987716179509e-11,12055.076000000003
t30,2088.542006765668,0.0,9331.091993234315,6.393223321854241e-12,3.6328905904913256e-12,2.7252577259787824e-12,0.0,2.0194660669272853e-11,11419.634000000016
t31,2683.3935169700603,0.0,8287.310483029914,7.635107980906842e-12,3.90018369411534e-12,2.7032705368554057e-12,0.0,2.018771882642374e-11,10970.704000000007
t32,1631.2403416083866,0.0,9687.761051997642,3.531680683204373e-12,4.074740207165305e-12,2.6557740007302167e-12,0.0,2.0090819352789086e-11,11319.001393606059
t33,1631.240341608373,0.0,10495.511567432191,3.6927135399979e-12,4.080633007775909e-12,2.6438732129543495e-12,0.0,2.008264191703943e-11,12126.751909040593
t34,1631.2403416083598,0.0,9540.897321918621,3.702933614327968e-12,3.9383157775004855e-12,2.6420324168261724e-12,0.0,2.008903361807735e-11,11172.13766352701
t35,2753.8357479207484,0.0,8179.785252079212,1.0902445188421473e-11,3.907462060236104e-12,2.6739972277194646e-12,0.0,2.0187050133563613e-11,10933.620999999997
t36,3262.4806832167023,0.0,7395.637836121635,771.6264806616371,4.027715664724709e-12,2.6901829062933886e-12,0.0,2.0232628944003417e-11,11429.744999999999
t37,3262.4806832167333,66.77605893529392,7765.419727927714,914.2995299202497,4.119294687638863e-12,2.6818053077048925e-12,0.0,2.0236621174184702e-11,12008.976000000017
t38,3262.4806832167947,464.94405225044886,8567.92511014518,522.5211543875404,4.1404813325830204e-12,2.6594780562870973e-12,0.0,2.023142499530087e-11,12817.870999999988
t39,2566.531788398534,2511.4079752126745,8887.878236388733,2.7199990567694288e-11,4.113910066125795e-12,2.608822396442293e-12,0.0,2.0177252010913064e-11,13965.817999999994
t40,1539.2868495449102,3777.679907615319,10151.955341711624,3.303969054850076e-12,3.984340089934921e-12,2.5075431606997475e-12,0.0,1.992285719893524e-11,15468.922098871883
t41,1539.2868495449072,4843.593317354754,11444.880679728649,4.39988900748897e-12,3.9770025750137595e-12,2.474150009999344e-12,0.0,1.9903660219872126e-11,17827.76084662834
t42,1539.2868495449009,6229.6858672106955,11746.47583971235,4.333309919007215e-12,3.975273316362748e-12,2.4525625586135186e-12,0.0,1.9900023986203627e-11,19515.448556467974
t43,1539.286849544908,4949.652088533521,12727.315751311464,4.327717732566731e-12,3.980088477976101e-12,2.4402905784479124e-12,0.0,1.9898766154294234e-11,19216.25468938992
t44,1539.2868495449006,3308.684683418539,14384.77784791743,4.301428484432275e-12,3.943118731569124e-12,2.4357690380330154e-12,0.0,1.9898023917639643e-11,19232.7493808809
t45,1539.2868495448772,1112.9494885168774,13243.961373196551,4.367046833588956e-12,3.9192658250862495e-12,2.4385375968922074e-12,0.0,1.9896647193485856e-11,15896.197711258334
t46,1539.2868495449234,78.89922891695701,14277.252616966725,4.348160732055218e-12,3.915380512499e-12,2.4492507601036015e-12,0.0,1.9897847711916725e-11,15895.438695428635
t47,1539.2868495449206,0.0,15313.166427345468,4.361298212590676e-12,3.449760407805201e-12,2.467793503570811e-12,0.0,1.9896460019162727e-11,16852.453276890417
t48,1539.2868495448915,0.0,15124.341631529605,4.370133209526555e-12,3.1344900556230497e-12,2.4988498390306395e-12,0.0,1.9898745943982234e-11,16663.628481074527
t49,1539.2868495447838,0.0,14964.365068407811,4.386814059246869e-12,2.8266710195877168e-12,2.5459503516643684e-12,0.0,1.990233312560218e-11,16503.651917952622
t50,1539.2868495447822,0.0,13556.046799614429,4.3902395062782845e-12,2.3232956732707805e-12,2.616245298743164e-12,0.0,1.992236335125136e-11,15095.333649159238
t51,1563.3298013496867,0.0,12095.2771986502,2.0529547621447517e-11,2.3569589677258305e-12,2.7726140254366348e-12,0.0,2.0174120834933046e-11,13658.60699999993
t52,2401.024532044757,0.0,10471.908467955209,1.0176876696584966e-11,2.030253584173097e-12,2.88863345877185e-12,0.0,2.019188764958082e-11,12872.933000000003
t53,3205.6992307428136,0.0,8908.858769257164,7.288631512673644e-12,1.7760844477922153e-12,3.030701023750112e-12,0.0,2.0195474019372625e-11,12114.55800000001
t54,5558.597798582917,0.0,5953.226201417062,5.801367208237539e-12,1.52190811831821e-12,3.2236352458898553e-12,0.0,2.019885183604735e-11,11511.82400000001
t55,6409.913971386085,0.0,4725.865028613895,4.738139902600427e-12,1.3425578414971587e-12,3.513127073091926e-12,0.0,2.0204826230369e-11,11135.779000000011
t56,8103.4445298934925,0.0,2853.3524701065035,3.829950640144282e-12,1.3288224373999138e-12,4.054364323179427e-12,0.0,2.024339182871056e-11,10956.797000000024
t57,8497.87263816369,0.0,1707.2908621685058,3.186120829610404e-11,1.2076185446691683e-12,716.4134996677361,0.0,2.0796549131246434e-11,10921.576999999987
t58,8497.872638163644,0.0,1209.0032065432902,1.569793600500114e-11,9.291402030093654e-13,1316.2361552929954,0.0,2.0806189479610997e-11,11023.111999999968
t59,8497.872638163552,0.0,896.9177801253901,1.1561257791283978e-11,9.009235589683986e-13,1914.9885817109737,0.0,2.080719141603782e-11,11309.778999999946
t60,8497.872638163424,0.0,949.3691122964666,9.253536127864357e-12,9.299516735479901e-13,2349.3422495400428,0.0,2.0809186490654367e-11,11796.583999999964
t61,8497.872638170167,57.626782966654666,1054.2717766386077,8.287026380819278e-12,9.86379778431833e-13,2731.9288022249384,0.0,2.0811884086085855e-11,12341.700000000399
t62,8497.872638163646,321.75712469480857,1109.3456754182464,412.2665931021693,9.350118706938746e-13,2741.2969686211727,0.0,2.0825378812613576e-11,13082.539000000064
t63,8497.872638163768,758.6009131079101,1458.147034355897,413.3124457513199,1.0680553185352575e-12,2741.2969686210645,0.0,2.082724378455761e-11,13869.229999999983
t64,8497.87263816315,971.5833123977833,1607.6333310434636,632.6227497743058,1.5424725569732839e-12,2741.2969686211904,0.0,2.0826389820710325e-11,14451.008999999915
