Deuterium exports,Deuterium inventory,Fixed plant power,Gross Electric,Imports,Net Electric,Reactor Thermal power,Recirc Power,Salt Heating,Tritium exports,Tritium inventory,Var plant power
-7.638083402146398e-11,0.0,1.61776879181755e-12,3.051477920887642e-11,1.536598415578317e-17,2.082613384650055e-11,7.63719141333647e-11,9.688645362375875e-12,7.368536739718752e-14,1.1253397888918998e-14,500.00000000050227,6.3643261777803915e-12
-7.638017695153089e-11,0.0,1.6177685871441151e-12,3.0514515267506373e-11,1.533325514610138e-17,2.0825927801992215e-11,7.637125707000224e-11,9.688587465514162e-12,7.368243048911393e-14,1.1187698123305996e-14,500.0000000005099,6.3642714225001866e-12
-7.637911653106277e-11,0.0,1.6177907373162477e-12,3.05140737281147e-11,1.630570744120703e-17,2.0825598204775132e-11,7.637019666013821e-11,9.68847552333957e-12,7.363670563105968e-14,1.1081667741001074e-14,500.0000000005175,6.364183055011517e-12
-7.637792485220952e-11,0.0,1.6177733067844002e-12,3.051359783705355e-11,1.6245708059104182e-17,2.0825237008472615e-11,7.636900499320164e-11,9.68836082858094e-12,7.363874698232372e-14,1.0962512964014338e-14,500.0000000005251,6.36408374943347e-12
-7.634061531587545e-11,0.0,1.617416763394387e-12,3.04987665355468e-11,1.618979802959665e-17,2.0813628284686894e-11,7.63316958299592e-11,9.68513825085991e-12,7.388180958817795e-14,7.231969731401941e-15,500.00000000053274,6.3609746524966e-12
-7.633930312293396e-11,0.0,1.6173688962886795e-12,3.049825996390194e-11,1.5089306669339467e-17,2.0813230769826533e-11,7.633038365013951e-11,9.685029194075413e-12,7.392996822769527e-14,7.100764871231362e-15,500.00000000054035,6.360865304178293e-12
-7.633492486706793e-11,0.0,1.6172921631273102e-12,3.0496516491723754e-11,1.5000163123359482e-17,2.081190832219729e-11,7.632600543805559e-11,9.684608169526463e-12,7.395052784710842e-14,6.662987444960503e-15,500.00000000054797,6.360500453171299e-12
-7.615762051936119e-11,0.0,1.615609569698502e-12,3.042596491885571e-11,1.4881151940684352e-17,2.0756842302040184e-11,7.61487028633746e-11,9.66912261681553e-12,7.492278312173286e-14,-1.1065496997391911e-14,500.0000000005556,6.34572523861455e-12
-7.615785581306729e-11,0.0,1.6156108409220752e-12,3.042605800242045e-11,1.474201767645078e-17,2.0756917225127888e-11,7.614893815472779e-11,9.669140777292565e-12,7.492006476242852e-14,-1.1041970214985864e-14,500.0000000005632,6.345744846227315e-12
-7.633578939925551e-11,0.0,1.6172944957270067e-12,3.0496855143630024e-11,1.4637860618731384e-17,2.081219143342971e-11,7.632686996159793e-11,9.684663710200323e-12,7.393169229274226e-14,6.7494311539593444e-15,500.0000000005708,6.360572496799828e-12
-7.633903134207176e-11,0.0,1.6173681613221616e-12,3.049815125921427e-11,1.467019114902153e-17,2.081314543099435e-11,7.633011187199509e-11,9.685005828219923e-12,7.392998551742444e-14,7.0735897745704446e-15,500.00000000057844,6.360842655999591e-12
-7.634149256024887e-11,0.0,1.6174175217287571e-12,3.049911803643716e-11,1.5605486110086146e-17,2.081390432782892e-11,7.633257306556026e-11,9.685213708608243e-12,7.388340603538645e-14,7.319684519152633e-15,500.00000000058606,6.3610477554633544e-12
-7.637562541216686e-11,0.0,1.6177427336719724e-12,3.051270162293156e-11,1.4746148665200407e-17,2.0824501004767755e-11,7.636670557615313e-11,9.688200618163815e-12,7.370072776500225e-14,1.073259425333405e-14,500.0000000005937,6.363892131346094e-12
-7.637902266108582e-11,0.0,1.6177703523268628e-12,3.0514056116014416e-11,1.4904633764911502e-17,2.0825556338202462e-11,7.637010279109996e-11,9.688499777811963e-12,7.368916751269127e-14,1.1072281775867651e-14,500.0000000006013,6.3641752325916635e-12
-7.638070956736259e-11,0.0,1.6177770066722903e-12,3.051472830618255e-11,1.504451359973671e-17,2.082608805147367e-11,7.637178968050782e-11,9.688640254708887e-12,7.368241594686517e-14,1.1240953847759386e-14,500.0000000006089,6.364315806708985e-12
-7.638113904510191e-11,0.0,1.6178021468831344e-12,3.051488027716445e-11,1.613937511755094e-17,2.082623124646452e-11,7.637221915395241e-11,9.688649030699931e-12,7.36302622733502e-14,1.1283896897483093e-14,500.0000000006165,6.3643515961627004e-12
-7.638365433099149e-11,0.0,1.6177737346518439e-12,3.0515903740456175e-11,1.5381928512889428e-17,2.0827027835355254e-11,7.637473441468939e-11,9.68887590510092e-12,7.367594384421582e-14,1.1535397818574334e-14,500.00000000062414,6.364561201224116e-12
-7.638404073836882e-11,0.0,1.6177859620356587e-12,3.051603805269702e-11,1.662377646858682e-17,2.0827171007194425e-11,7.637512081820268e-11,9.688867045502596e-12,7.362265656930218e-14,1.1574034305867862e-14,500.00000000063176,6.364593401516889e-12
-7.635217507306217e-11,0.0,1.6174040447852295e-12,3.0503401777829786e-11,1.574139400006228e-17,2.0817282979884587e-11,7.63432554715495e-11,9.686118797945196e-12,7.391177181676328e-14,8.387818294015678e-15,500.0000000006394,6.361937955962458e-12
-7.634423856179745e-11,0.0,1.6173390491430444e-12,3.050020640965197e-11,1.668366303479547e-17,2.0814868701457295e-11,7.63353190396491e-11,9.685337708194682e-12,7.385704703346674e-14,7.594254468295092e-15,500.000000000647,6.361276586637425e-12
-7.616635614538128e-11,0.0,1.615614584509917e-12,3.042945279468012e-11,1.5557932542561193e-17,2.0759613884764808e-11,7.61574384020393e-11,9.669838909915322e-12,7.490609985471782e-14,-1.0192030486307742e-14,500.0000000006546,6.346453200169942e-12
-7.616526819458475e-11,0.0,1.6156167759471061e-12,3.042901911221929e-11,1.5513392395446654e-17,2.0759264742247555e-11,7.615635046212218e-11,9.669754369971742e-12,7.49100301337084e-14,-1.0300813598620466e-14,500.0000000006622,6.346362538510182e-12
-7.634290334796432e-11,0.0,1.61733213884312e-12,3.049969599197e-11,1.5472301996115306e-17,2.081441419101758e-11,7.633398383916797e-11,9.685281800952425e-12,7.391931679789613e-14,7.460747772187737e-15,500.00000000066984,6.361165319930664e-12
-7.638269786156373e-11,0.0,1.6177598643053529e-12,3.051552403295258e-11,1.5447095649979985e-17,2.0826734133603404e-11,7.637377795482623e-11,9.688789899349179e-12,7.368351342756123e-14,1.1439761396856894e-14,500.00000000067746,6.364481496235519e-12
-7.638113353848565e-11,0.0,1.6178009091934634e-12,3.051487968193715e-11,1.64105700618251e-17,2.0826228117814418e-11,7.637221364739122e-11,9.688651564122743e-12,7.36344922659329e-14,1.1283346296429431e-14,500.0000000006851,6.364351137282601e-12
-7.638219728147374e-11,0.0,1.6177759040570774e-12,3.051532496386567e-11,1.5429130170700522e-17,2.0826557684231987e-11,7.637327737974199e-11,9.688767279633692e-12,7.36865685507045e-14,1.1389708894183365e-14,500.0000000006927,6.364439781645165e-12
-7.638187673770769e-11,0.0,1.6177747254446457e-12,3.051519815161791e-11,1.5443395982782135e-17,2.082645506763505e-11,7.637295683918134e-11,9.688743083982871e-12,7.369026322570237e-14,1.135765804352431e-14,500.0000000007003,6.364413069931778e-12
-7.637958007871375e-11,0.0,1.6177444681208244e-12,3.0514281539811705e-11,1.5443101460591294e-17,2.0825754724212445e-11,7.637066020315376e-11,9.688526815599258e-12,7.369563850154193e-14,1.1128017407126359e-14,500.0000000007079,6.364221683596146e-12
-7.63289433231598e-11,0.0,1.6172834165401926e-12,3.049411675063916e-11,1.5420337050452724e-17,2.0810034593779357e-11,7.63200239539623e-11,9.684082156859806e-12,7.393171877534316e-14,6.064898850471382e-15,500.00000000071554,6.360001996163524e-12
-7.614702387897153e-11,0.0,1.615586240012311e-12,3.0421702622212194e-11,1.639976590748357e-17,2.0753548702970298e-11,7.613810632895028e-11,9.668153919241894e-12,7.486045976964826e-14,-1.2125044474479067e-14,500.00000000072316,6.344842194079189e-12
-7.6141761863713e-11,0.0,1.6154862921759428e-12,3.041959900025304e-11,1.6373459046313783e-17,2.0751980464954072e-11,7.613284436631139e-11,9.667618535298977e-12,7.486352054967295e-14,-1.2651188118741509e-14,500.0000000007308,6.344403697192615e-12
-7.614230331969246e-11,0.0,1.6154480719400522e-12,3.0419835656006227e-11,1.5358366410465762e-17,2.0752157389727975e-11,7.613338581687633e-11,9.667678266278258e-12,7.491635088443274e-14,-1.2597048476753122e-14,500.0000000007384,6.3444488180730274e-12
-7.614193245891331e-11,0.0,1.6154854047104072e-12,3.041966887510824e-11,1.635249102515463e-17,2.075203270205172e-11,7.613301495980576e-11,9.667636173056525e-12,7.486782964822596e-14,-1.2634130475240302e-14,500.000000000746,6.344417913317146e-12
-7.614237344731022e-11,0.0,1.6154537630626077e-12,3.0419864786853395e-11,1.5357935335366755e-17,2.0752172143225592e-11,7.613345594379282e-11,9.667692643627803e-12,7.491919320171495e-14,-1.2590036486373515e-14,500.00000000075363,6.344454661982735e-12
-7.614242965253172e-11,0.0,1.615457147174299e-12,3.041988744809022e-11,1.535208414832305e-17,2.0752186264594774e-11,7.613351214845228e-11,9.667701183495454e-12,7.491966523605382e-14,-1.2584416582474117e-14,500.00000000076125,6.344459345704356e-12
-7.614223245536041e-11,0.0,1.615461555745043e-12,3.041980880098435e-11,1.5329768737793597e-17,2.075211903402547e-11,7.613331495325293e-11,9.667689766958883e-12,7.49202730620164e-14,-1.2604134130458178e-14,500.00000000076886,6.344442912771077e-12
-7.614648492832883e-11,0.0,1.6155699828361624e-12,3.0421508468971084e-11,1.5288804927590178e-17,2.075335933779875e-11,7.613756738369704e-11,9.668149131172335e-12,7.491684098067387e-14,-1.2178933610350713e-14,500.0000000007765,6.344797281974753e-12
-7.636195500924614e-11,0.0,1.6176486209992558e-12,3.0507210231756096e-11,1.624328521975125e-17,2.0820304190611904e-11,7.635303530993509e-11,9.686906041144193e-12,7.36394522696012e-14,9.365704334191596e-15,500.0000000007841,6.36275294249459e-12
-7.636578756058476e-11,0.0,1.617737806305956e-12,3.050874058229603e-11,1.6244929714888653e-17,2.0821432965722407e-11,7.635686782294857e-11,9.687307616573628e-12,7.363246630787967e-14,9.748917310409613e-15,500.0000000007917,6.363072318579047e-12
