Region,Resource,Zone,Cluster,AnnualSum
NENGREST,NENGREST_biomass_1,1,1,0.0
NENGREST,NENGREST_conventional_hydroelectric_1,1,1,0.0
NENGREST,NENGREST_hydroelectric_pumped_storage_1,1,1,-1.3685617373081255e-9
NENGREST,NaturalGas_CCAvgCF_Moderate,1,1,2.4223557403640738e8
NENGREST,NaturalGas_CTAvgCF_Moderate,1,1,1.9329164692121854e8
NENGREST,NaturalGas_CCCCSAvgCF_Moderate,1,1,3.6780597504188924e9
NENGREST,NaturalGas_CCS100_Moderate,1,1,-2.6431497263522366e-9
NENGREST,NENGREST_nuclear_1,1,1,0.0
NENGREST,OffShoreWind_Class3_Moderate_fixed_1,1,1,0.0
NENGREST,LandbasedWind_Class3_Moderate_130,1,1,9.61498006771926e7
NENGREST,UtilityPV_Class1_Moderate_100_0.2,1,1,1.368083147992475e9
NENGREST,Liion_Moderate,1,1,1.0489923173726953e9
NENGREST,TEGS,1,1,7.171239217872622e6
