Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion
Zone,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,-1.1066743762981694e-9,0.0,0.0,0.0,0.0
t2,0.0,0.0,0.0,-9.893355334429296e-10,0.0,0.0,0.0,0.0
t3,0.0,0.0,0.0,-9.360424897886793e-10,0.0,0.0,0.0,0.0
t4,0.0,0.0,0.0,-9.06249498303324e-10,0.0,0.0,0.0,0.0
t5,0.0,0.0,0.0,-8.890937457051925e-10,0.0,0.0,0.0,0.0
t6,0.0,0.0,0.0,-8.635184135492294e-10,0.0,0.0,0.0,0.0
t7,0.0,0.0,0.0,-8.601658663017114e-10,0.0,0.0,0.0,0.0
t8,0.0,0.0,0.0,-8.615588131396493e-10,0.0,0.0,0.0,0.0
t9,0.0,0.0,0.0,-8.674422422329232e-10,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,-8.782632569983534e-10,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,-8.90070164305403e-10,0.0,0.0,0.0,0.0
t12,0.0,0.0,0.0,-9.071610636608078e-10,0.0,0.0,0.0,0.0
t13,0.0,0.0,0.0,-9.235847583942984e-10,0.0,0.0,0.0,0.0
t14,0.0,0.0,0.0,-9.377136715020755e-10,0.0,0.0,0.0,0.0
t15,0.0,0.0,0.0,-9.490845903288824e-10,0.0,0.0,0.0,0.0
t16,0.0,0.0,0.0,-9.562893494234433e-10,0.0,0.0,0.0,0.0
t17,0.0,0.0,0.0,-9.693312412274216e-10,0.0,0.0,0.0,0.0
t18,0.0,0.0,0.0,-9.83634670268357e-10,0.0,0.0,0.0,0.0
t19,0.0,0.0,0.0,-9.978437374075215e-10,0.0,0.0,0.0,0.0
t20,0.0,0.0,0.0,-1.0100347423132775e-9,0.0,0.0,0.0,0.0
t21,0.0,0.0,0.0,-1.0125339435811598e-9,0.0,0.0,0.0,0.0
t22,0.0,0.0,0.0,-1.0139291891952547e-9,0.0,0.0,0.0,0.0
t23,0.0,0.0,0.0,-1.007969301180065e-9,0.0,0.0,0.0,0.0
t24,0.0,0.0,0.0,-9.915008385292925e-10,0.0,0.0,0.0,0.0
t25,0.0,0.0,0.0,-9.582181579847282e-10,0.0,0.0,0.0,0.0
t26,0.0,0.0,0.0,-8.679872185273453e-10,0.0,0.0,0.0,0.0
t27,0.0,0.0,0.0,-7.97961102277752e-10,0.0,0.0,0.0,0.0
t28,0.0,0.0,0.0,-7.180124557263606e-10,0.0,0.0,0.0,0.0
t29,0.0,0.0,0.0,-6.449586328668222e-10,0.0,0.0,0.0,0.0
t30,0.0,0.0,0.0,-5.925316688492495e-10,0.0,0.0,0.0,0.0
t31,0.0,0.0,0.0,-5.168380690262507e-10,0.0,0.0,0.0,0.0
t32,0.0,0.0,0.0,-4.878023576603188e-10,0.0,0.0,0.0,0.0
t33,0.0,0.0,0.0,-4.666701019719041e-10,0.0,0.0,0.0,0.0
t34,0.0,0.0,0.0,-4.5158768965024424e-10,0.0,0.0,0.0,0.0
t35,0.0,0.0,0.0,-4.4082634231701086e-10,0.0,0.0,0.0,0.0
t36,0.0,0.0,0.0,-4.178175999321335e-10,0.0,0.0,0.0,0.0
t37,0.0,0.0,0.0,-4.11110551335236e-10,0.0,0.0,0.0,0.0
t38,0.0,0.0,0.0,-4.054921807478029e-10,0.0,0.0,0.0,0.0
t39,0.0,0.0,0.0,-4.0160325684548065e-10,0.0,0.0,0.0,0.0
t40,0.0,0.0,0.0,-4.0076921729862943e-10,0.0,0.0,0.0,0.0
t41,0.0,0.0,0.0,-3.950920258580377e-10,0.0,0.0,0.0,0.0
t42,0.0,0.0,0.0,-4.0024913747899186e-10,0.0,0.0,0.0,0.0
t43,0.0,0.0,0.0,-4.086589037516768e-10,0.0,0.0,0.0,0.0
t44,0.0,0.0,0.0,-4.2056172794433727e-10,0.0,0.0,0.0,0.0
t45,0.0,0.0,0.0,-4.359500759660509e-10,0.0,0.0,0.0,0.0
t46,0.0,0.0,0.0,-4.5314551860025963e-10,0.0,0.0,0.0,0.0
t47,0.0,0.0,0.0,-4.759136050714548e-10,0.0,0.0,0.0,0.0
t48,0.0,0.0,0.0,-5.038732529227293e-10,0.0,0.0,0.0,0.0
t49,0.0,0.0,0.0,-5.390522188043359e-10,0.0,0.0,0.0,0.0
t50,0.0,0.0,0.0,-5.8520104481225e-10,0.0,0.0,0.0,0.0
t51,0.0,0.0,0.0,-6.502931915151028e-10,0.0,0.0,0.0,0.0
t52,0.0,0.0,0.0,-7.516919106877093e-10,0.0,0.0,0.0,0.0
t53,0.0,0.0,0.0,-9.6402054754537e-10,0.0,0.0,0.0,0.0
t54,0.0,0.0,0.0,-2.8308068496308643e-9,0.0,0.0,0.0,0.0
t55,0.0,0.0,0.0,-206.6698483562129,0.0,0.0,0.0,0.0
t56,0.0,0.0,0.0,-604.826619051333,0.0,0.0,0.0,0.0
t57,0.0,0.0,0.0,-608.5964661951791,0.0,0.0,0.0,0.0
t58,0.0,0.0,0.0,-608.5964661959495,0.0,0.0,0.0,0.0
t59,0.0,0.0,0.0,-608.5964661962146,0.0,0.0,0.0,0.0
t60,0.0,0.0,0.0,-608.5964661963512,0.0,0.0,0.0,0.0
t61,0.0,0.0,0.0,-608.5964661964385,0.0,0.0,0.0,0.0
t62,0.0,0.0,0.0,-608.5964661965004,0.0,0.0,0.0,0.0
t63,0.0,0.0,0.0,-608.5964661965475,0.0,0.0,0.0,0.0
t64,0.0,0.0,0.0,-608.5964661965868,0.0,0.0,0.0,0.0
t65,0.0,0.0,0.0,-608.5964661966209,0.0,0.0,0.0,0.0
