Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_ccs,1,2.6288136887020553e6,6505.51157017665,0.04612902207627393
solar_pv,1,2.735338115185272e7,37623.69564495339,0.08299376340982052
onshore_wind,1,9.571201752383164e7,56928.587234655955,0.19192518079996063
battery,1,2.525404410070561e7,11750.538508862512,0.0
offshore_wind,1,0.02470219406974836,1.1162553635541775e-5,0.0
natural_gas,1,5.4454979903836077e-5,2.81655246616976e-6,0.0
nuclear,1,0.0,0.0,0.0
fusion,1,1.1644184601185503e6,1427.7088933364546,0.093103350668397
