1,2,3,4,5,6,7,8
-5.49792706935491e-26,-9.030738132553316e-15,-4.4311868799907205e-15,-3.2179338700783287e-15,-4.520843471299511e-15,-8.240880621009412e-16,NaN,-1.1100232659831197e-23
-5.679155582457578e-26,-9.340747304492658e-15,-4.58614260216144e-15,-3.3246341036677427e-15,-4.6682376146948614e-15,-8.514840237910707e-16,NaN,-1.1469581496690023e-23
-5.860216158311884e-26,-9.650713912379475e-15,-4.741035477227229e-15,-3.431169857039331e-15,-4.81507561252719e-15,-8.78823823275912e-16,NaN,-1.1837940673616858e-23
-6.040841462924876e-26,-9.960406527484804e-15,-4.89592356161732e-15,-3.5368667816988905e-15,-4.9599156168675915e-15,-9.061568206819072e-16,NaN,-1.2206073517630533e-23
-6.221420848345582e-26,-1.0269970789379353e-14,-5.050803302073791e-15,-3.642157679836157e-15,-5.104291801961973e-15,-9.332867652429743e-16,NaN,-1.2571364760378155e-23
-6.40111620627816e-26,-1.0579280756147562e-14,-5.205613156926905e-15,-3.746554599315795e-15,-5.246415947496591e-15,-9.603749456007753e-16,NaN,-1.2936329047208797e-23
-6.580642434063534e-26,-1.0887828717227706e-14,-5.360247606584011e-15,-3.850730971287012e-15,-5.38813828372236e-15,-9.874381576018485e-16,NaN,-1.3300003037555892e-23
-6.759654380909731e-26,-1.119183705739947e-14,-5.514832245538397e-15,-3.954786962730118e-15,-5.529832782866848e-15,-1.0144331976978181e-15,NaN,-1.3663495901178523e-23
-6.938025059119561e-26,-1.1495836337106697e-14,-5.669416831598301e-15,-4.05872151838672e-15,-5.6711402438387794e-15,-1.0413932260448074e-15,NaN,-1.402661564586767e-23
-7.116296610396776e-26,-1.1799033086131194e-14,-5.8239472523031686e-15,-4.1621660162026945e-15,-5.812212940395546e-15,-1.0683223992167386e-15,NaN,-1.4389694497279788e-23
-7.294378875662748e-26,-1.2100599951016403e-14,-5.978431823096924e-15,-4.265449624459659e-15,-5.953183210751696e-15,-1.0951847571480514e-15,NaN,-1.4750928733335187e-23
-7.470978484172898e-26,-1.2400526803523996e-14,-6.132435380361487e-15,-4.368283009863424e-15,-6.093635245369065e-15,-1.121972558928021e-15,NaN,-1.5111731025596283e-23
-7.647334496724971e-26,-1.2700274752768013e-14,-6.2864170099777335e-15,-4.470810970008468e-15,-6.233691551372063e-15,-1.148488215738646e-15,NaN,-1.5468652062450537e-23
-7.822782258414118e-26,-1.3000003103927725e-14,-6.440353377802441e-15,-4.572380464260397e-15,-6.373645337652224e-15,-1.1749408818121176e-15,NaN,-1.5825337469683104e-23
-7.997916318304493e-26,-1.3299135719985173e-14,-6.5940652012925766e-15,-4.6737040298118096e-15,-6.513533944961933e-15,-1.2013746566270138e-15,NaN,-1.6181389037058663e-23
-8.172855589998456e-26,-1.3598160207710267e-14,-6.747601881604981e-15,-4.774945796694986e-15,-6.651480217516779e-15,-1.22774053906733e-15,NaN,-1.6537235065734332e-23
-8.347516714719766e-26,-1.3896880990835807e-14,-6.901047482039971e-15,-4.876086453495444e-15,-6.788882103116741e-15,-1.2541022533854808e-15,NaN,-1.6892151378737628e-23
-8.52217617551739e-26,-1.4195468353868683e-14,-7.054391280560933e-15,-4.976909781408798e-15,-6.92624809159874e-15,-1.2804583136269186e-15,NaN,-1.7246896475903064e-23
-8.696716625097842e-26,-1.449360917426318e-14,-7.207534419677066e-15,-5.077193658172059e-15,-7.063016675765863e-15,-1.3068078696876338e-15,NaN,-1.7601559269005582e-23
