Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,1.5691785519191583e6,542012.7263706182,4.689927883070851e7,2.3646862246096134e-11,0.0,0.0,1.0125010896813319e6,5.1091865469844684e7,1.246084478748789e7,202754.51020070672,1.137784359662129e8
t1,0.0,0.0,0.0,0.0,0.0,7911.98470515349,0.0,0.0,0.0,197.47116695330055,0.0,1124.5441278932096,0.0,9234.0
t2,0.0,0.0,0.0,0.0,0.0,7911.98470515349,0.0,0.0,0.0,177.75584766812062,0.0,642.2594471783896,0.0,8732.0
t3,0.0,0.0,0.0,0.0,0.0,7911.98470515349,0.0,0.0,0.0,212.49465807860122,0.0,234.52063676790897,0.0,8359.0
t4,0.0,0.0,0.0,0.0,0.0,7911.98470515349,0.0,0.0,0.0,204.14030428487033,0.0,54.87499056163986,0.0,8171.0
t5,0.0,0.0,0.0,0.0,0.0,7911.98470515349,0.0,0.0,0.0,156.71968424149193,0.0,73.29561060501825,0.0,8142.0
t6,0.0,0.0,0.0,0.0,0.0,7911.98470515349,0.0,0.0,0.0,112.02321731773233,0.0,261.992077528778,0.0,8286.0
t7,0.0,0.0,0.0,0.0,0.0,7911.98470515349,0.0,0.0,0.0,97.62305264569477,0.0,584.3922422008154,0.0,8594.0
t8,0.0,0.0,0.0,0.0,0.0,7489.700192390688,0.0,0.0,0.0,122.59536891153948,0.0,1260.7044386977723,0.0,8873.0
t9,0.0,0.0,0.0,0.0,0.0,2426.0299810924544,0.0,0.0,0.0,77.4638756036338,6842.506143303912,0.0,0.0,9346.0
t10,0.0,0.0,0.0,0.0,0.0,1502.2686095704298,0.0,0.0,0.0,1.7962015738420356,13520.415258501955,0.0,0.0,15024.480069646226
t11,0.0,0.0,0.0,0.0,0.0,1502.2686095704298,0.0,0.0,0.0,0.8878988693784978,16473.634514427104,0.0,0.0,17976.791022866913
t12,0.0,0.0,0.0,0.0,0.0,1502.2686095704298,0.0,0.0,0.0,1.152394245313354,17963.794542679458,0.0,0.0,19467.2155464952
