BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.032220466959849e8,1.4052978086862838e7,-2.026449390599715e7,0.0,0.0,19489.12314945245,0.0,0.0,0.0,-9.703002e7
t1,7800.757500236042,1433.2424997639591,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9234.0
t2,7784.165080668599,947.8349193314004,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8732.0
t3,7813.401275592296,545.5987244077041,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8359.0
t4,7806.370248533824,364.62975146617123,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8171.0
t5,7766.461038212328,375.5389617876716,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8142.0
t6,7728.844476103767,557.1555238962328,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8286.0
t7,7716.7252925073735,877.2747074926265,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8594.0
t8,6745.175129338576,2127.824870661424,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8873.0
t9,9346.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9346.0
t10,16626.234878277293,0.0,-6817.234878277296,0.0,0.0,0.0,0.0,0.0,0.0,-9809.0
t11,19873.223031313537,0.0,-9784.223031313537,0.0,0.0,0.0,0.0,0.0,0.0,-10089.0
t12,21512.223743112063,0.0,-11320.223743112065,0.0,0.0,0.0,0.0,0.0,0.0,-10192.0
t13,20462.440970434396,0.0,-10220.440970434394,0.0,0.0,0.0,0.0,0.0,0.0,-10242.0
t14,20227.852754899806,0.0,-10077.852754899817,0.0,0.0,0.0,0.0,0.0,0.0,-10150.0
t15,18008.814790973294,0.0,-7959.814790973279,0.0,0.0,0.0,0.0,0.0,0.0,-10049.0
t16,13687.596282387103,0.0,-3579.5962823871027,0.0,0.0,0.0,0.0,0.0,0.0,-10108.0
t17,5945.9812884922,5147.018711507799,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11093.0
t18,6861.358949149829,5165.641050850168,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12027.0
t19,6954.290358293808,5001.709641706192,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11956.0
t20,6948.136786066337,4642.863213933663,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11591.0
t21,7004.481938668047,4157.518061331953,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11162.0
t22,6979.644818241169,3585.3551817588313,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10565.0
t23,6969.821497046055,2855.178502953945,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9825.0
t24,6938.874345491779,2056.1256545082206,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8995.0
t25,6852.326451851385,1440.6735481486148,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8293.0
t26,6860.156392308251,1007.8436076917487,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7868.0
t27,6886.715908349074,777.2840916509258,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7664.0
t28,7028.365458776181,588.6345412238188,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7617.0
t29,7008.545837206798,776.4541627932022,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7785.0
t30,6935.284863918839,1274.7151360811613,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8210.0
t31,6894.840420781979,1953.1595792180206,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8848.0
t32,6874.736674645412,2497.2633253545932,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9372.0
