BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,5.572849683325422e8,4.992599072977496e7,-7.188865350534265e7,0.0,0.0,131265.44302552554,0.0,0.0,0.0,-5.35453571e8
t1,46287.22360876806,0.0,-1165.2236087680553,0.0,0.0,0.0,0.0,0.0,0.0,-45122.0
t2,43952.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43952.0
t3,42960.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42960.0
t4,42128.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42128.0
t5,44335.22307660192,0.0,-2546.223076601923,0.0,0.0,0.0,0.0,0.0,0.0,-41789.0
t6,42699.746031033355,0.0,-1062.7460310333577,0.0,0.0,0.0,0.0,0.0,0.0,-41637.0
t7,42299.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42299.0
t8,42603.81454870105,1077.1854512989519,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43681.0
t9,41716.308736135165,2963.691263864832,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44680.0
t10,45977.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45977.0
t11,75444.81342780439,0.0,-28287.813427804384,0.0,0.0,0.0,0.0,0.0,0.0,-47157.0
t12,83462.7740658701,0.0,-35932.77406587009,0.0,0.0,0.0,0.0,0.0,0.0,-47530.0
t13,74434.72224001052,0.0,-26966.722240010524,0.0,0.0,0.0,0.0,0.0,0.0,-47468.0
t14,76310.36866074965,0.0,-29109.36866074965,0.0,0.0,0.0,0.0,0.0,0.0,-47201.0
t15,82486.7740658701,0.0,-35932.77406587009,0.0,0.0,0.0,0.0,0.0,0.0,-46554.0
t16,102455.62418971419,0.0,-56696.62418971419,0.0,0.0,0.0,0.0,0.0,0.0,-45759.0
t17,93202.60693243427,0.0,-47812.60693243425,0.0,0.0,0.0,0.0,0.0,0.0,-45390.0
t18,83002.80554585718,0.0,-37302.805545857176,0.0,0.0,0.0,0.0,0.0,0.0,-45700.0
t19,61229.142914764816,0.0,-12702.142914764816,0.0,0.0,0.0,0.0,0.0,0.0,-48527.0
t20,35618.05038038051,17237.949619619496,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52856.0
t21,36208.405421251635,17381.59457874837,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53590.0
t22,39842.23022942981,13658.769770570183,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53501.0
t23,39873.17586889185,13162.824131108146,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53036.0
t24,39859.250331133924,11637.749668866076,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51497.0
t25,39538.96296270189,9959.037037298118,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49498.0
t26,40501.372349971185,7399.62765002882,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47901.0
t27,41742.29249239893,5591.707507601082,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47334.0
t28,41046.015604503,6384.984395496999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47431.0
t29,41920.2299193055,6091.770080694503,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48012.0
t30,40651.45870136205,8850.541298637956,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49502.0
t31,40779.88310512949,11666.116894870509,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52446.0
t32,40571.00003876076,15831.99996123925,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56403.0
t33,40054.20785974477,18523.79214025524,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58578.0
t34,55421.02797472548,3550.9720252745174,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58972.0
t35,76188.15829719731,0.0,-17280.158297197315,0.0,0.0,0.0,0.0,0.0,0.0,-58908.0
t36,91395.70683872947,0.0,-32950.70683872948,0.0,0.0,0.0,0.0,0.0,0.0,-58445.0
t37,92929.7740658701,0.0,-35932.77406587009,0.0,0.0,0.0,0.0,0.0,0.0,-56997.0
t38,105542.63004528263,0.0,-50192.630045282625,0.0,0.0,0.0,0.0,0.0,0.0,-55350.0
t39,106344.77481174302,0.0,-52784.77481174302,0.0,0.0,0.0,0.0,0.0,0.0,-53560.0
t40,101679.79147668686,0.0,-49586.791476686856,0.0,0.0,0.0,0.0,0.0,0.0,-52093.0
t41,92977.8512283139,0.0,-41583.851228313906,0.0,0.0,0.0,0.0,0.0,0.0,-51394.0
t42,78769.03619217734,0.0,-26907.03619217733,0.0,0.0,0.0,0.0,0.0,0.0,-51862.0
t43,56349.260198084616,0.0,-864.2601980846218,0.0,0.0,0.0,0.0,0.0,0.0,-55485.0
t44,41174.86117087502,19371.138829124993,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60546.0
t45,49103.023579848756,12472.97642015132,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61576.0
t46,49197.407780207956,12640.592219792032,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61838.0
t47,48982.335585946814,11966.66441405315,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60949.0
t48,48898.782359399316,9556.217640600678,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58455.0
t49,48937.46440872686,6798.535591273134,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55736.0
t50,49212.88059993897,5023.119400061018,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54236.0
t51,49301.07567240578,4628.924327594219,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53930.0
t52,49424.858230253914,4927.1417697460765,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54352.0
t53,49893.68466810375,5600.315331896241,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55494.0
t54,50415.11869303905,7671.881306960948,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58087.0
t55,50801.93918631452,12296.060813685466,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63098.0
t56,50003.54168819401,20212.458311805975,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70216.0
t57,50105.66229841863,22029.337701581357,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72135.0
t58,62398.837329933114,7316.162670066987,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69715.0
t59,74880.62275355295,0.0,-8474.622753552945,0.0,0.0,0.0,0.0,0.0,0.0,-66406.0
t60,89311.51636898336,0.0,-25939.51636898336,0.0,0.0,0.0,0.0,0.0,0.0,-63372.0
t61,96564.7740658701,0.0,-35932.77406587009,0.0,0.0,0.0,0.0,0.0,0.0,-60632.0
t62,94233.7740658701,0.0,-35932.77406587009,0.0,0.0,0.0,0.0,0.0,0.0,-58301.0
t63,104497.40186157341,0.0,-48014.40186157341,0.0,0.0,0.0,0.0,0.0,0.0,-56483.0
t64,101505.84374196528,0.0,-46641.84374196526,0.0,0.0,0.0,0.0,0.0,0.0,-54864.0
t65,93850.68116191203,0.0,-39786.68116191201,0.0,0.0,0.0,0.0,0.0,0.0,-54064.0
t66,79970.05280484173,0.0,-25532.052804841718,0.0,0.0,0.0,0.0,0.0,0.0,-54438.0
t67,59272.56564889866,0.0,-1407.5656488986633,0.0,0.0,0.0,0.0,0.0,0.0,-57865.0
t68,38197.61469719386,24650.385302806142,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62848.0
