Region,Resource,Zone,Cluster,AnnualSum
NENGREST,NENGREST_biomass_1,1,1,0.0
NENGREST,NENGREST_conventional_hydroelectric_1,1,1,0.0
NENGREST,NENGREST_hydroelectric_pumped_storage_1,1,1,0.0
NENGREST,NaturalGas_CCAvgCF_Moderate,1,1,8.350331580477566e8
NENGREST,NaturalGas_CTAvgCF_Moderate,1,1,2.118440041137804e8
NENGREST,NaturalGas_CCCCSAvgCF_Moderate,1,1,2.9062835920591354e9
NENGREST,NaturalGas_CCS100_Moderate,1,1,-6.639364973492694e-10
NENGREST,NENGREST_nuclear_1,1,1,0.0
NENGREST,OffShoreWind_Class3_Moderate_fixed_1,1,1,0.0
NENGREST,LandbasedWind_Class3_Moderate_130,1,1,5.1076648192438476e7
NENGREST,UtilityPV_Class1_Moderate_100_0.2,1,1,1.3991424961962068e9
NENGREST,Liion_Moderate,1,1,1.0573390880813695e9
NENGREST,TEGS,1,1,3.2474019375872936e7
