Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
50000.0,1.0,1.0,1.0,1.0,168.0,1.0,1,23198.562,16952.626059162787
,,,,,,,2,23090.427,15234.954848504927
,,,,,,,3,22618.549,14707.936664336708
,,,,,,,4,22491.546,14104.308538950194
,,,,,,,5,22617.659,13779.458924067983
,,,,,,,6,22909.846,14312.273781080405
,,,,,,,7,23433.967,14832.441064271248
,,,,,,,8,24304.298,15759.447072396251
,,,,,,,9,24539.436,16397.628787296435
,,,,,,,10,25193.319,17951.100180217876
,,,,,,,11,25770.84,19154.50949152818
,,,,,,,12,25612.42,20755.64482275177
,,,,,,,13,25449.817,22210.169815110567
,,,,,,,14,25215.124,21940.71528719224
,,,,,,,15,24869.181,22025.72704881344
,,,,,,,16,24991.823,21869.25820453104
,,,,,,,17,25703.111,22624.259467871027
,,,,,,,18,26172.408,23084.675420236945
,,,,,,,19,25947.416,26678.29164959445
,,,,,,,20,25326.107,26476.935429321205
,,,,,,,21,25089.634,25197.69587305316
,,,,,,,22,24566.403,23955.539978996178
,,,,,,,23,23547.264,22314.923709418617
,,,,,,,24,23010.594,19575.022334798778
,,,,,,,25,22465.113,16170.991430349071
,,,,,,,26,22235.582,15092.763695193918
,,,,,,,27,22050.017,14443.987734523793
,,,,,,,28,22152.901,14377.85189537594
,,,,,,,29,22425.508,14327.83788645206
,,,,,,,30,22708.617,15196.781213174198
,,,,,,,31,23209.331,16483.757281725135
,,,,,,,32,23297.708,18909.40933079293
,,,,,,,33,23464.761,19795.81789385944
,,,,,,,34,24232.92,20840.37563094016
,,,,,,,35,24935.041,21543.675586915426
,,,,,,,36,25062.044,22872.121303497857
,,,,,,,37,24655.314,23949.52521667682
,,,,,,,38,24450.703,23882.927492115523
,,,,,,,39,24564.712,24239.822529265257
,,,,,,,40,25114.999,25976.359863388992
,,,,,,,41,27027.253,28136.702860250945
,,,,,,,42,28005.007,31077.002871661996
,,,,,,,43,28069.265,30215.851218446354
,,,,,,,44,27575.315,25853.37430526065
,,,,,,,45,27080.119,24320.96042121639
,,,,,,,46,26314.541,22629.77055713138
,,,,,,,47,25698.75,20507.075170368003
,,,,,,,48,24801.096,18568.611530960246
,,,,,,,49,24733.901,17190.620040225058
,,,,,,,50,24553.676,16018.475113088314
,,,,,,,51,24681.213,15475.167660070696
,,,,,,,52,24996.273,15431.428219718491
,,,,,,,53,25679.526,15553.14649781115
,,,,,,,54,26917.783,16853.969273494306
,,,,,,,55,28338.757,20690.45131459681
,,,,,,,56,29412.72,26408.94621038821
,,,,,,,57,30006.617,27330.39576446792
,,,,,,,58,30227.604,27010.993966039343
,,,,,,,59,29713.896,26354.93198653566
,,,,,,,60,30411.033,27061.274080221712
,,,,,,,61,29949.568,27618.901019898098
,,,,,,,62,29670.553,27293.84028502435
,,,,,,,63,30045.688,27748.46459294007
,,,,,,,64,31174.475,29511.00589706732
,,,,,,,65,33206.701,32144.1487764665
,,,,,,,66,33959.552,35493.66880809164
,,,,,,,67,33420.123,35846.392533805934
,,,,,,,68,33327.385,32663.270000375247
,,,,,,,69,32668.073,31285.674588532114
,,,,,,,70,32129.445,24573.824157359973
,,,,,,,71,31511.429,21681.498582300224
,,,,,,,72,29114.57,19751.97763579907
,,,,,,,73,29226.71,18152.865238888047
,,,,,,,74,29469.235,17088.123067661207
,,,,,,,75,29809.571,16651.893684459817
,,,,,,,76,29449.477,16537.895189273004
,,,,,,,77,29951.882,16722.958523623092
,,,,,,,78,30980.722,18027.64777424321
,,,,,,,79,32531.903,22424.599595985917
,,,,,,,80,33593.05,28736.46367103803
,,,,,,,81,33803.357,30063.165793843305
,,,,,,,82,33463.555,29423.64422907495
,,,,,,,83,32927.597,28101.954665091023
,,,,,,,84,32994.258,28489.777779122604
,,,,,,,85,32917.451,29011.03186470644
,,,,,,,86,33048.459,28258.073254090697
,,,,,,,87,33020.424,28439.764675995026
,,,,,,,88,32965.333,30317.297784473118
,,,,,,,89,33250.044,33312.23136353482
,,,,,,,90,34016.245,36625.42837777526
,,,,,,,91,33521.494,36647.51879184418
,,,,,,,92,32839.665,33280.917959506936
,,,,,,,93,31718.71,31792.66596467193
,,,,,,,94,31166.109,24396.67648106361
,,,,,,,95,29721.105,21412.97469468928
,,,,,,,96,28145.36,19482.463255906936
,,,,,,,97,27486.493,17612.33121405216
,,,,,,,98,27015.95,16776.837860086045
,,,,,,,99,27040.959,16273.653199983217
,,,,,,,100,26312.316,16276.722366265893
,,,,,,,101,26279.831,16407.162140312324
,,,,,,,102,27610.114,17722.103951418965
,,,,,,,103,29425.358,21802.79709344342
,,,,,,,104,30444.052,27820.89463012204
,,,,,,,105,30220.039,29023.556954399726
,,,,,,,106,29018.895,28647.88882154296
,,,,,,,107,28513.998,27779.87909383976
,,,,,,,108,28165.741,28437.2890539537
,,,,,,,109,27535.087,28825.768054978937
,,,,,,,110,27380.583,28379.66932106376
,,,,,,,111,27495.927,28800.749058865134
,,,,,,,112,28468.786,30912.361001966165
,,,,,,,113,30499.232,33599.61759864514
,,,,,,,114,31775.225,36605.20186269735
,,,,,,,115,31639.856,36605.74916532575
,,,,,,,116,31532.7,32792.071451635195
,,,,,,,117,31015.076,31372.53883869759
,,,,,,,118,30241.755,24908.314537396003
,,,,,,,119,29204.371,21920.42120561131
,,,,,,,120,27533.307,19965.128409274388
,,,,,,,121,26806.088,17788.864186069928
,,,,,,,122,26604.77,16545.296571189738
,,,,,,,123,26615.895,16013.855261722623
,,,,,,,124,26823.443,15872.82445231962
,,,,,,,125,27312.943,15875.890846672624
,,,,,,,126,28517.647,17082.570537793836
,,,,,,,127,30000.565,20818.987919124906
,,,,,,,128,32503.957,26701.650150554844
,,,,,,,129,32536.353,28487.36787399292
,,,,,,,130,33034.664,28859.418812952896
,,,,,,,131,32754.136,28223.76611026196
,,,,,,,132,33080.321,28843.702640180007
,,,,,,,133,32672.078,29250.218237049423
,,,,,,,134,32551.038,28605.895846267256
,,,,,,,135,31517.748,28635.34915939572
