Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8204.248572989833,0.0
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34004.922254061516,3534.862507273784
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59805.59593513319,19543.551876348047
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85606.26961620487,30616.892047298054
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111406.94329727655,35305.86124000116
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112176.842091616,64377.130674946784
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112176.842091616,79671.25822056035
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112176.842091616,84660.18961171816
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112176.842091616,57026.577221002444
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112176.842091616,0.0
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96087.34290930477,0.0
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83916.78615416646,0.0
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72336.22620147617,0.0
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62390.439426814686,0.0
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53742.26183377257,0.0
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49459.83262295128,0.0
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49184.64475551355,0.0
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46901.376659082016,0.0
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46375.46388398135,0.0
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40762.9430780765,0.0
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32301.354654504914,0.0
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18967.88564049605,0.0
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1858.1004603875795,0.0
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4973.471713308331,0.0
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24499.556067589467,0.0
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50300.229748661135,5762.8394103757855
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76100.90342973282,15731.260261223115
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101901.5771108045,27219.630873277005
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112176.842091616,47983.24852625606
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112176.842091616,68127.40061839303
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112176.842091616,69945.60920628009
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112176.842091616,58288.00767190008
