Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,1.5961004041702267e7,0.0,3.499256597125306e6,9.983275983077826e6,2.4401405567430905e8,-9.094947017729282e-13,2.6580542496910537e-7,9.003166869366454e7,1.8368990033394805e8,3.519627998870683e7,2.062619070687004e6,5.844380603832211e8
t1,1824.221974279727,0.0,0.0,0.0,25890.686241792446,0.0,0.0,17407.09178392783,0.0,0.0,0.0,45122.0
t2,1824.221974279727,0.0,0.0,0.0,28128.197393238428,0.0,0.0,13999.580632481846,0.0,0.0,0.0,43952.0
t3,1824.221974279727,0.0,0.0,0.0,30423.12310439352,0.0,0.0,10712.654921326757,0.0,0.0,0.0,42960.0
t4,1824.221974279727,0.0,0.0,0.0,29968.438836916648,0.0,0.0,10335.33918880363,0.0,0.0,0.0,42128.00000000001
t5,1824.221974279727,0.0,0.0,0.0,30582.45280050599,0.0,0.0,9382.325225214285,0.0,0.0,0.0,41789.0
t6,1824.221974279727,0.0,0.0,0.0,34542.027329134304,0.0,0.0,5270.750696585969,0.0,0.0,0.0,41637.0
t7,1824.221974279727,0.0,0.0,0.0,36211.49923350019,0.0,0.0,4263.27879222009,0.0,0.0,0.0,42299.0
t8,1824.221974279727,0.0,0.0,0.0,36827.1982097161,0.0,0.0,5029.579816004175,0.0,0.0,0.0,43681.0
t9,1824.221974279727,0.0,0.0,0.0,31341.813404395947,0.0,0.0,11513.964621324329,0.0,0.0,0.0,44680.0
t10,1824.221974279727,0.0,0.0,0.0,14893.941772159542,0.0,0.0,12074.10344074011,17184.732812820625,0.0,0.0,45977.0
t11,1824.221974279727,0.0,0.0,0.0,0.0,0.0,0.0,12564.224907728914,41686.2146103716,0.0,0.0,56074.66149238024
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21997.118220807122,57147.660491262315,0.0,0.0,79144.77871206944
t13,1824.221974279727,0.0,0.0,0.0,0.0,0.0,0.0,24544.971878566394,65908.50467034732,0.0,0.0,92277.69852319344
t14,1824.221974279727,0.0,0.0,0.0,0.0,0.0,0.0,17029.776051404704,70866.56483763171,0.0,0.0,89720.56286331614
t15,1824.221974279727,0.0,0.0,0.0,0.0,0.0,0.0,11432.27771015953,71232.40228686822,0.0,0.0,84488.90197130748
t16,1824.221974279727,0.0,0.0,0.0,0.0,0.0,0.0,12159.680204817518,67920.61064114819,0.0,0.0,81904.51282024544
t17,1824.221974279727,0.0,0.0,0.0,0.0,0.0,0.0,10817.680949967218,59034.611545219086,0.0,0.0,71676.51446946603
t18,1824.221974279727,0.0,0.0,0.0,0.0,0.0,0.0,15644.988414515694,46682.78398283878,0.0,0.0,64151.9943716342
t19,1824.221974279727,0.0,0.0,0.0,0.0,0.0,0.0,15314.350916943877,24626.63671439505,0.0,6761.7903943813435,48527.0
t20,1824.221974279727,0.0,0.0,0.0,15593.36573998197,0.0,0.0,11677.338443653933,0.0,0.0,23761.07384208435,52855.999999999985
