Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_ccs,1,1.5836316965198463e6,2531.873550332477,0.07140162035667481
solar_pv,1,1.9807595110300727e7,15863.582207645377,0.14253659512268427
onshore_wind,1,4.3263000647984415e7,13172.911886050995,0.3749132118113897
battery,1,2.652186341826115e6,5845.1719618464995,0.0
offshore_wind,1,0.00010468469826925365,4.683183092645906e-8,0.0
natural_gas,1,117594.33483016552,1686.9397346494168,0.007957611377356741
nuclear,1,0.0,0.0,0.0
fusion,1,5.7985148646111794e7,10850.573433030513,0.6100423398847413
