1,2,3,4,5,6,7,8
1.0328129085795666e-25,0.0,4.403270896594944e-14,2.465944097077701e-15,7.231575464324255e-15,2.910986298306246e-26,NaN,2.6096193224016656e-25
1.047609237927461e-25,0.0,4.4718319181949774e-14,2.535377780319344e-15,7.330420947860048e-15,2.953021442406358e-26,NaN,2.6470527724112062e-25
1.062594858365856e-25,0.0,4.540693455107456e-14,2.6052436139184148e-15,7.42957536076783e-15,2.9959994367113465e-26,NaN,2.6847422922161417e-25
1.0775820721339077e-25,0.0,4.6095825358036905e-14,2.675935519350422e-15,7.52895836863996e-15,3.039435225138523e-26,NaN,2.72253369001351e-25
1.0928588598393267e-25,0.0,4.678634112390528e-14,2.746942556371389e-15,7.628648673813245e-15,3.082957790090077e-26,NaN,2.7605194057527913e-25
1.1081451081650566e-25,0.0,4.7478377745884084e-14,2.8196350091290817e-15,7.729272030243887e-15,3.126586597534179e-26,NaN,2.798912738428063e-25
1.1235624549249446e-25,0.0,4.8179823450552097e-14,2.8925783561016045e-15,7.832626952579203e-15,3.170375775322211e-26,NaN,2.837540141883788e-25
1.1394229739265293e-25,0.0,4.889791886150849e-14,2.9655678774617554e-15,7.936763697435413e-15,3.21443838163218e-26,NaN,2.8763060976725646e-25
1.155365270362795e-25,0.0,4.961971522989488e-14,3.038955591289672e-15,8.042808944943181e-15,3.2601314964114014e-26,NaN,2.915432538312262e-25
1.1713984751401156e-25,0.0,5.0344507292919736e-14,3.113090713206817e-15,8.148973902988324e-15,3.3061640055415997e-26,NaN,2.956069984567174e-25
1.187669838895398e-25,0.0,5.107542251098157e-14,3.187814751397233e-15,8.255842504923903e-15,3.352458030029384e-26,NaN,2.9967275727888444e-25
1.2039644790409438e-25,0.0,5.181521975346242e-14,3.2630006126092938e-15,8.362854318133445e-15,3.3989556501686415e-26,NaN,3.0374954570217186e-25
1.2205536316687132e-25,0.0,5.255765494121149e-14,3.3392350453983368e-15,8.47126432739629e-15,3.4464420392468343e-26,NaN,3.0783357089214028e-25
