Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
natural_gas_ccs,1,0,0.0,2531.873550332477,2531.873550332477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_pv,1,0,0.0,15863.582207645377,15863.582207645377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onshore_wind,1,0,0.0,13172.911886050995,13172.911886050995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery,1,0,0.0,5845.1719618464995,5845.1719618464995,0.0,0.0,29538.79106198367,29538.79106198367,0.0,0.0,0.0,0.0
offshore_wind,1,0,0.0,4.683183092645906e-8,4.683183092645906e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,1,0,0.0,1686.9397346494168,1686.9397346494168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuclear,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fusion,1,0,0.0,10850.573433030513,10850.573433030513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,n/a,0,0.0,49951.05277360212,49951.05277360212,0.0,0.0,29538.79106198367,29538.79106198367,0.0,0.0,0.0,0.0
