Time_Index,res_hydro_1,natural_gas_2,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,fixed_offshore_wind_2,float_offshore_wind_2,battery_2,ror_hydro_2,pumped_hydro_2,fusion_2
1,0.262,1,1,0.0,0.0,0.0,0.8203,0.9069,0.9069,1,0.552743642,1,1
2,0.262,1,1,0.0,0.0,0.0,0.8463,0.597,0.597,1,0.552743642,1,1
3,0.262,1,1,0.0,0.0,0.0,0.5486,0.2513,0.2513,1,0.552743642,1,1
4,0.262,1,1,0.0,0.0,0.0,0.565,0.7413,0.7413,1,0.552743642,1,1
5,0.262,1,1,0.0,0.0,0.0,0.7774,0.868,0.868,1,0.552743642,1,1
6,0.262,1,1,0.0,0.0,0.0,0.1942,0.3865,0.3865,1,0.552743642,1,1
7,0.262,1,1,0.0,0.0,0.0,0.3049,0.7323,0.7323,1,0.552743642,1,1
8,0.262,1,1,0.005998,0.003437315240202,0.0031604847597979996,0.6681,0.8301,0.8301,1,0.552743642,1,1
9,0.262,1,1,0.04139,0.023719652849610005,0.02180934715039,0.1792,0.1154,0.1154,1,0.552743642,1,1
10,0.262,1,1,0.120772,0.069211643246028,0.063637556753972,0.8478,0.8483,0.8483,1,0.552743642,1,1
11,0.262,1,1,0.236,0.135246148164,0.12435385183599998,0.0906,0.0642,0.0642,1,0.552743642,1,1
12,0.262,1,1,0.258518,0.14815069377568202,0.136219106224318,0.4464,0.5427,0.5427,1,0.552743642,1,1
13,0.262,1,1,0.224284,0.128531979215316,0.11818042078468399,0.0519,0.1571,0.1571,1,0.552743642,1,1
14,0.262,1,1,0.14968,0.08577815024232001,0.07886984975768,0.6482,0.8925,0.8925,1,0.552743642,1,1
15,0.262,1,1,0.099373,0.056948370684327,0.052361929315672996,0.2984,0.2085,0.2085,1,0.552743642,1,1
16,0.262,1,1,0.032361,0.018545341528539,0.017051758471461,0.1313,0.449,0.449,1,0.552743642,1,1
17,0.262,1,1,0.003395,0.001945596072105,0.0017889039278949999,0.7204,0.4946,0.4946,1,0.552743642,1,1
18,0.262,1,1,0.0,0.0,0.0,0.5169,0.8551,0.8551,1,0.552743642,1,1
19,0.262,1,1,0.0,0.0,0.0,0.4857,0.9042,0.9042,1,0.552743642,1,1
20,0.262,1,1,0.0,0.0,0.0,0.5765,0.9129,0.9129,1,0.552743642,1,1
