Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,1.410441864593188e7,2.401044787994461e-10,0.0,106916.71271464783,236970.8879719274,3.1526668392887902e6,2.688307598851963e7,0.0,0.0,4.454243414125464e7,1.0264234049254872e7,822728.5577445625,2.0653745270035458e6,1.0217882034968449e8
t1,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,2657.8922709882027,0.0,0.0,7822.961140985087,0.0,0.0,0.0,12287.754855319248
t2,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,2657.8922709882027,0.0,0.0,7685.86052512485,0.0,0.0,0.0,12150.65423945901
t3,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,2657.8922709882027,0.0,0.0,7909.334528977035,0.0,0.0,0.0,12374.128243311196
t4,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,2657.8922709882027,0.0,0.0,6822.126645205361,0.0,0.0,0.0,11286.920359539523
t5,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,2657.8922709882027,0.0,0.0,5314.019870742762,0.0,0.0,0.0,9778.813585076923
t6,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,2877.4653780056324,0.0,0.0,3601.633178648409,0.0,0.0,0.0,8286.0
t7,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,3753.061927667011,0.0,0.0,3034.0366289870303,0.0,0.0,0.0,8594.0
t8,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,4207.526368356485,0.0,0.0,2799.5945758660264,58.977612431529295,0.0,0.0,8873.0
t9,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,5035.773501439939,0.0,0.0,1595.8511686131512,907.4738866009507,0.0,0.0,9345.999999999998
t10,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,4618.457168841074,0.0,0.0,1343.5860354303163,2040.0553523826516,0.0,0.0,9809.0
t11,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,3893.2806166924893,0.0,0.0,1063.9007790754342,3324.917160886117,0.0,0.0,10089.0
t12,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,4013.918836025848,0.0,0.0,1124.2250500539383,3246.9546705742537,0.0,0.0,10191.999999999998
t13,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,4664.733679645751,0.0,0.0,1464.2345773873244,2306.1302996209647,0.0,0.0,10242.0
t14,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,5136.461052917963,0.0,0.0,1846.7452956373836,1359.8922080986936,0.0,0.0,10149.999999999998
t15,1806.9014433459588,0.0,0.0,0.0,0.0,133.68807556734555,5828.711120588164,0.0,0.0,1754.8878830110255,524.8114774875064,0.0,0.0,10049.0
t16,1806.9014433459588,0.0,0.0,0.0,0.0,468.37292172001526,5828.711120588164,0.0,0.0,1871.4234064922264,132.59110785363526,0.0,0.0,10108.0
t17,1806.9014433459588,0.0,0.0,0.0,0.0,722.6592123331748,5828.711120588164,0.0,0.0,2430.793919201991,4.914118519499732,299.0201860112111,0.0,11093.0
t18,1806.9014433459588,0.0,0.0,0.0,0.0,722.6592123331748,5828.711120588164,0.0,0.0,1791.9050492932893,0.0,542.5913668982396,1334.2318075411722,12027.0
t19,1806.9014433459588,0.0,0.0,0.0,0.0,722.6592123331748,5828.711120588164,0.0,0.0,2082.5583549169905,0.0,542.5913668982396,972.5785019174709,11955.999999999998
t20,1806.9014433459588,0.0,0.0,0.0,0.0,722.6592123331748,5828.711120588164,0.0,0.0,1915.2956035675018,0.0,542.5913668982396,774.8412532669597,11590.999999999998
t21,1806.9014433459588,0.0,0.0,0.0,0.0,722.6592123331748,5828.711120588164,0.0,0.0,2733.786280253113,0.0,69.94194347959207,0.0,11162.000000000004
t22,1806.9014433459588,0.0,0.0,0.0,0.0,260.1573164399429,5518.744857571162,0.0,0.0,2979.196382642936,0.0,0.0,0.0,10565.0
t23,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,4619.374289478782,0.0,0.0,3398.7242671752592,0.0,0.0,0.0,9825.0
t24,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,2678.859301010867,0.0,0.0,4509.239255643174,0.0,0.0,0.0,8995.0
t25,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,2657.8922709882027,0.0,0.0,4878.039912307209,0.0,0.0,0.0,9342.833626641372
t26,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,2657.8922709882027,0.0,0.0,4332.379461183469,0.0,0.0,0.0,8797.17317551763
t27,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,2657.8922709882027,0.0,0.0,5064.496749877131,0.0,0.0,0.0,9529.290464211292
t28,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,2657.8922709882027,0.0,0.0,5486.766646726659,0.0,0.0,0.0,9951.56036106082
t29,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,2657.8922709882027,0.0,0.0,4987.720404995399,0.0,0.0,0.0,9452.51411932956
t30,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,2657.8922709882027,0.0,0.0,4276.168208680772,0.0,0.0,0.0,8740.961923014933
t31,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,3174.861189395376,0.0,0.0,3866.237367258665,0.0,0.0,0.0,8848.0
t32,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,3469.5042616919127,0.0,0.0,4059.549235621598,36.04505934053054,0.0,0.0,9372.000000000002
t33,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,3476.0492135117347,0.0,0.0,4479.077120153922,250.97222298838386,0.0,0.0,10013.0
t34,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,2862.1253797688364,0.0,0.0,4646.33987150341,1355.633305381794,0.0,0.0,10671.0
t35,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,2657.8922709882027,0.0,0.0,5307.164839949749,2039.1544306540766,0.0,0.0,11811.112984937987
t36,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,2657.8922709882027,0.0,0.0,5983.070876140715,2614.523997509703,0.0,0.0,13062.38858798458
t37,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,2657.8922709882027,0.0,0.0,6140.736584379987,3362.7231126961346,0.0,0.0,13968.253411410282
t38,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,4285.241216103217,0.0,0.0,6653.492887697271,2671.773478261875,0.0,0.0,15417.409025408322
t39,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,2657.8922709882027,0.0,0.0,7519.9687799339645,1785.9954249245154,0.0,0.0,13770.75791919264
t40,1806.9014433459588,0.0,0.0,0.0,0.0,0.0,3601.1692394277516,0.0,0.0,6923.581100941936,600.7591792063748,0.0,0.0,12932.41096292202
