BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.0147366561168078e8,1.308514558593643e7,-1.7545596369877372e7,0.0,0.0,16805.172260187654,0.0,0.0,0.0,-9.703002e7
t1,8016.808890696127,1217.1911093038734,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9234.0
t2,7995.2597689577715,736.7402310422283,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8732.0
t3,8033.229778154785,325.7702218452151,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8359.0
t4,8024.0983517577915,146.90164824220824,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8171.0
t5,7972.266945964082,169.7330540359183,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8142.0
t6,7923.4130779093975,362.58692209060183,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8286.0
t7,7907.673495045871,686.3265049541291,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8594.0
t8,7409.377263177878,1463.6227368221223,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8873.0
t9,9346.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9346.0
t10,15126.763823262998,0.0,-5317.763823262999,0.0,0.0,0.0,0.0,0.0,0.0,-9809.0
t11,18137.716608335868,0.0,-8048.71660833587,0.0,0.0,0.0,0.0,0.0,0.0,-10089.0
t12,19657.798348991048,0.0,-9465.798348991046,0.0,0.0,0.0,0.0,0.0,0.0,-10192.0
t13,18684.782741264156,0.0,-8442.782741264165,0.0,0.0,0.0,0.0,0.0,0.0,-10242.0
t14,18467.754675538432,0.0,-8317.754675538436,0.0,0.0,0.0,0.0,0.0,0.0,-10150.0
t15,16416.978770211535,0.0,-6367.9787702115345,0.0,0.0,0.0,0.0,0.0,0.0,-10049.0
t16,12414.311373475764,0.0,-2306.311373475766,0.0,0.0,0.0,0.0,0.0,0.0,-10108.0
t17,8834.92318740913,2258.0768125908703,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11093.0
t18,6927.5981368494095,5099.4018631505905,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12027.0
t19,7048.291218459401,4907.708781540599,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11956.0
t20,7040.299371549038,4550.700628450956,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11591.0
t21,7113.476676874834,4048.523323125166,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11162.0
t22,7081.219890603637,3483.7801093963626,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10565.0
t23,7068.462019851391,2756.5379801486088,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9825.0
t24,7028.269934930457,1966.7300650695422,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8995.0
t25,6915.867335136349,1377.1326648636514,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8293.0
t26,6926.036336674869,941.9636633251312,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7868.0
t27,6960.5300548543755,703.4699451456245,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7664.0
t28,7144.494991006701,472.50500899329876,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7617.0
t29,7118.75459574543,666.24540425457,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7785.0
t30,7023.608156997472,1186.3918430025274,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8210.0
t31,6971.081626719457,1876.9183732805434,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8848.0
t32,6944.972229525576,2427.027770474424,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9372.0
t33,10013.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10013.0
t34,13884.730488115463,0.0,-3213.7304881154605,0.0,0.0,0.0,0.0,0.0,0.0,-10671.0
t35,18819.65059104997,0.0,-7666.650591049969,0.0,0.0,0.0,0.0,0.0,0.0,-11153.0
t36,20544.719127885794,0.0,-9194.719127885795,0.0,0.0,0.0,0.0,0.0,0.0,-11350.0
t37,20473.17982852626,0.0,-9141.17982852626,0.0,0.0,0.0,0.0,0.0,0.0,-11332.0
t38,19225.85834515817,0.0,-7967.858345158168,0.0,0.0,0.0,0.0,0.0,0.0,-11258.0
t39,16994.42247963622,0.0,-5771.42247963622,0.0,0.0,0.0,0.0,0.0,0.0,-11223.0
t40,13344.810542798494,0.0,-1951.8105427984929,0.0,0.0,0.0,0.0,0.0,0.0,-11393.0
t41,12463.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12463.0
t42,8308.013967609086,5235.986032390917,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13544.0
t43,8376.395565352188,5048.604434647812,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13425.0
t44,8295.74946768563,4805.25053231437,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13101.0
t45,8373.325936560042,4197.67406343996,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12571.0
t46,8412.234025892305,3325.765974107694,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11738.0
t47,8370.168306319676,2333.8316936803244,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10704.0
t48,8371.542527517793,1395.4574724821962,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9767.0
t49,8358.144156153945,788.8558438460541,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9147.0
t50,8249.700397175391,586.2996028246087,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8836.0
t51,8211.530545239693,475.46945476030635,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8687.0
t52,8222.695480928476,482.3045190715229,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8705.0
t53,8235.30341559453,781.6965844054694,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9017.0
t54,8249.77390957741,1695.2260904225889,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9945.0
t55,8227.662117151905,3355.3378828480936,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11583.0
t56,8108.543320661844,4393.456679338156,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12502.0
t57,12657.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12657.0
t58,17224.79344221454,0.0,-4480.793442214536,0.0,0.0,0.0,0.0,0.0,0.0,-12744.0
t59,20078.46605248552,0.0,-7219.466052485522,0.0,0.0,0.0,0.0,0.0,0.0,-12859.0
t60,21643.409770103513,0.0,-8764.409770103512,0.0,0.0,0.0,0.0,0.0,0.0,-12879.0
t61,22100.967693213286,0.0,-9273.967693213286,0.0,0.0,0.0,0.0,0.0,0.0,-12827.0
t62,21208.295022985843,0.0,-8400.295022985843,0.0,0.0,0.0,0.0,0.0,0.0,-12808.0
t63,20000.541981522976,0.0,-7240.541981522974,0.0,0.0,0.0,0.0,0.0,0.0,-12760.0
t64,16266.204886808278,0.0,-3328.204886808277,0.0,0.0,0.0,0.0,0.0,0.0,-12938.0
