Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion,Total
Zone,1,1,1,1,1,1,1,1,0
AnnualSum,2.628813688291099e6,2.7043034956919186e7,9.591086609226952e7,2.4639645684987724e7,0.018777900490239533,9.225806938317389e-5,0.0,1.1644184821952502e6,1.5138677892353296e8
t1,8.757839288394027e-8,0.0,23889.782692719615,244.4365676628067,2.5028941515372208e-6,9.832593801325622e-9,0.0,6.131602329164754e-6,24134.21926911433
t2,8.457989617052142e-8,0.0,22276.26614492652,735.7976799232391,2.1998802371946538e-6,9.798739704001214e-9,0.0,6.128308950420583e-6,23012.063833272325
t3,8.316318588026988e-8,0.0,21606.22911404085,750.7142934705997,2.0157672728857933e-6,9.77908253428332e-9,0.0,6.12790472122786e-6,22356.943415748065
t4,8.256717136295445e-8,0.0,20911.112278912362,756.0492871239638,1.68422031481963e-6,9.776039303645875e-9,0.0,6.1277837039667796e-6,21667.16157394067
t5,8.234784554455807e-8,0.0,20395.714922929397,741.3450081128276,1.3381021507167564e-6,9.771400142477637e-9,0.0,6.126802044364899e-6,21137.059938599254
t6,8.205913341945589e-8,0.0,19766.81330030866,772.9958979719864,1.0193861457697623e-6,9.773941195855287e-9,0.0,6.128085550342989e-6,20539.80920551995
t7,8.19849471224156e-8,0.0,19463.016329381888,734.7475592708143,7.324856299601721e-7,9.771724965574323e-9,0.0,6.127294912203923e-6,20197.76389560424
t8,8.194973763587708e-8,0.0,19297.327449178643,711.4382806810253,5.29731719041905e-7,9.774385495404993e-9,0.0,6.127243122575515e-6,20008.76573660837
t9,8.179175665209464e-8,0.0,19095.383178219297,746.2083175388436,3.9223844000763984e-7,9.770767064308889e-9,0.0,6.126406710841855e-6,19841.591502368352
t10,8.169016046872814e-8,0.0,18228.2534599559,925.4031790800717,2.7288385390542363e-7,9.774179259331355e-9,0.0,6.122897467922903e-6,19153.65664552322
t11,8.135854987100483e-8,0.0,13114.939265740735,2134.0877151076584,1.7944896229063093e-7,9.772364842376193e-9,0.0,6.12140290074105e-6,15249.026987240375
t12,8.152691033855222e-8,0.0,11056.365360393947,3365.2703129373112,1.6543727298800928e-7,9.775688176620088e-9,0.0,6.154000004692974e-6,14421.635679741998
t13,8.176959442244821e-8,160.1931711776385,10241.177065114003,4003.7850283894236,1.2577218924678275e-7,9.77170899616461e-9,0.0,6.150748623843652e-6,14405.155271049129
t14,8.217539788646095e-8,3215.196689412384,5542.321236688715,5854.24447294174,9.663558825271448e-8,9.774850737583623e-9,0.0,6.148019300587846e-6,14611.762405379444
t15,8.224711284497965e-8,7990.056444862671,4434.874074700777,3396.859394943994,1.466620461289815e-7,9.7731043102959e-9,0.0,6.149264788869877e-6,15821.78992089539
t16,8.229986772466925e-8,13417.834352802869,3243.0238598883006,1847.741262567379,2.4491767996481383e-7,9.775369229208098e-9,0.0,6.155406049354044e-6,18508.599481750945
t17,8.231006752734095e-8,13117.558765652915,3493.4181335045873,1862.8700113722741,3.4962334509666296e-7,9.771896503797338e-9,0.0,6.1198970884574944e-6,18473.84691709138
t18,8.242947032809426e-8,9204.997218503971,4922.5220330789425,2724.3399633779327,4.26441587457584e-7,9.775351537279187e-9,0.0,6.1242998300532364e-6,16851.859221603794
t19,8.252648148124561e-8,5183.352633145486,6582.602245804167,4130.267395651877,5.218917980928584e-7,9.773050197288117e-9,0.0,6.123079296250148e-6,15896.2222813388
t20,8.239871571728545e-8,1760.1079777532566,6366.081554011384,6966.633502387831,5.920624784646346e-7,9.775311478177883e-9,0.0,6.116205809887794e-6,15092.823040952913
t21,8.246473764183214e-8,431.0774697383694,6927.157808987391,7831.825877169119,8.044259903335238e-7,9.771385610664108e-9,0.0,6.126515773971147e-6,15190.061162918058
t22,8.345389479562983e-8,9.128012561149887,9189.970377497099,6963.334815053988,7.779143028409704e-7,9.775143865692827e-9,0.0,6.153904336188921e-6,16162.433212137284
t23,8.296243394339764e-8,0.0,6771.99841251882,9554.292492077544,1.0037006600918835e-6,9.772092795911989e-9,0.0,6.161159828968398e-6,16326.290911853957
