Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion,Total
Zone,1,1,1,1,1,1,1,1,0
AnnualSum,242.82754386845576,0.0,0.0,0.0,0.0,8.473256361549919e-8,0.0,20940.790765022193,21183.618308975383
t1,6.412034056297884e-11,0.0,0.0,0.0,0.0,9.535803206347717e-12,0.0,2.358469912096096,2.358469912169752
t2,5.520077870516816e-11,0.0,0.0,0.0,0.0,9.386178970204234e-12,0.0,2.3586047023785133,2.3586047024431003
t3,4.99551522475283e-11,0.0,0.0,0.0,0.0,9.276261156247253e-12,0.0,2.358603555305747,2.3586035553649785
t4,4.69822902476677e-11,0.0,0.0,0.0,0.0,9.202951124203328e-12,0.0,2.358600182255515,2.3586001823117004
t5,4.571016661517703e-11,0.0,0.0,0.0,0.0,9.171684661111878e-12,0.0,2.3586012849210496,2.3586012849759315
t6,4.5485730357432775e-11,0.0,0.0,0.0,0.0,9.168459336992481e-12,0.0,2.3585847261673663,2.3585847262220203
t7,4.5060158669323104e-11,0.0,0.0,0.0,0.0,9.165756264443485e-12,0.0,2.358602502495681,2.358602502549907
t8,4.493164672109049e-11,0.0,0.0,0.0,0.0,9.167290862529116e-12,0.0,2.358604128292882,2.3586041283469807
t9,4.5084213546094776e-11,0.0,0.0,0.0,0.0,9.162975591882205e-12,0.0,2.3585987977579626,2.35859879781221
t10,4.5021772429133294e-11,0.0,0.0,0.0,0.0,9.164917757716724e-12,0.0,2.358609139858227,2.358609139912414
t11,4.5375797857177044e-11,0.0,0.0,0.0,0.0,9.163792238684257e-12,0.0,2.3586730563560323,2.358673056410572
t12,4.447005732337398e-11,0.0,0.0,0.0,0.0,9.165270522704351e-12,0.0,2.6579015037848452,2.6579015038384806
t13,4.4082430007149146e-11,0.0,0.0,0.0,0.0,9.164716836539777e-12,0.0,2.656167641606501,2.6561676416597484
t14,4.393573981453985e-11,0.0,0.0,0.0,0.0,9.166152421350276e-12,0.0,2.656015663396512,2.656015663449614
t15,4.466041098954168e-11,0.0,0.0,0.0,0.0,9.164006296299568e-12,0.0,2.6564293825765146,2.656429382630339
t16,4.485611221533519e-11,0.0,0.0,0.0,0.0,9.167585209221394e-12,0.0,2.6564491790289053,2.656449179082929
