Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion
Zone,1,1,1,1,1,1,1,1
t1,3.131736782768658e-10,0.0,0.0,0.0,0.0,5.769602383531812e-11,0.0,0.252237530890751
t2,3.013902837958034e-10,0.0,0.0,0.0,0.0,5.74689186959275e-11,0.0,0.2522375308909201
t3,2.957696251890802e-10,0.0,0.0,0.0,0.0,5.733670975787436e-11,0.0,0.2522375308911842
t4,2.935072833818877e-10,0.0,0.0,0.0,0.0,5.7316817322566996e-11,0.0,0.252237530891259
t5,2.9257986951820237e-10,0.0,0.0,0.0,0.0,5.7285370889462284e-11,0.0,0.25223753089148254
t6,2.9181615254702243e-10,0.0,0.0,0.0,0.0,5.730360825311411e-11,0.0,0.25223753089217654
t7,2.9152355235846707e-10,0.0,0.0,0.0,0.0,5.728846877784448e-11,0.0,0.25223753089374135
t8,2.91342638909819e-10,0.0,0.0,0.0,0.0,5.73058463043922e-11,0.0,0.25223753089344786
t9,2.9083214881425275e-10,0.0,0.0,0.0,0.0,5.728222052467465e-11,0.0,0.2522375308937824
t10,2.9046096285213063e-10,0.0,0.0,0.0,0.0,5.7305124268121364e-11,0.0,0.2522375308935712
t11,2.8964323226138173e-10,0.0,0.0,0.0,0.0,5.729281424057057e-11,0.0,0.25223753089550044
t12,2.9015006188085345e-10,0.0,0.0,0.0,0.0,5.731302403256518e-11,0.0,0.25223753090534284
t13,2.909031849938677e-10,0.0,0.0,0.0,0.0,5.728819950283165e-11,0.0,0.25223753090526546
t14,2.920581819986329e-10,0.0,0.0,0.0,0.0,5.730898262072604e-11,0.0,0.2522375309035652
t15,2.9235180976215034e-10,0.0,0.0,0.0,0.0,5.7296078896173036e-11,0.0,0.2522375309026508
t16,2.925537172426126e-10,0.0,0.0,0.0,0.0,5.7312562826923637e-11,0.0,0.2522375309017669
t17,2.926454713084605e-10,0.0,0.0,0.0,0.0,5.7289613335700724e-11,0.0,0.25223753089160034
t18,2.929373245055533e-10,0.0,0.0,0.0,0.0,5.731289192679884e-11,0.0,0.2522375308906078
t19,2.931608667081779e-10,0.0,0.0,0.0,0.0,5.7297848136777206e-11,0.0,0.25223753089007855
t20,2.930736732361486e-10,0.0,0.0,0.0,0.0,5.731382014543134e-11,0.0,0.252237530889834
t21,2.93425796315106e-10,0.0,0.0,0.0,0.0,5.728798321175228e-11,0.0,0.2522375309002572
t22,2.950901156602448e-10,0.0,0.0,0.0,0.0,5.7310911772707244e-11,0.0,0.2522375308916456
t23,2.9414173629066506e-10,0.0,0.0,0.0,0.0,5.729192622436103e-11,0.0,0.2522375308885252
t24,2.918828954872088e-10,0.0,0.0,0.0,0.0,5.730597339446393e-11,0.0,0.252237530894508
t25,2.9181307900543905e-10,0.0,0.0,0.0,0.0,5.729173961384553e-11,0.0,0.252237530891605
t26,2.917941791293566e-10,0.0,0.0,0.0,0.0,5.731026774211992e-11,0.0,0.25223753089190915
t27,2.9189867767785696e-10,0.0,0.0,0.0,0.0,5.729227284320611e-11,0.0,0.252237530891879
t28,2.9216373543251537e-10,0.0,0.0,0.0,0.0,5.730766856586927e-11,0.0,0.2522375308918212
t29,2.9223380067251454e-10,0.0,0.0,0.0,0.0,5.728429702396159e-11,0.0,0.2522375308910999
t30,2.922859580654907e-10,0.0,0.0,0.0,0.0,5.730508185445949e-11,0.0,0.2522375308916452
t31,2.9218384334252416e-10,0.0,0.0,0.0,0.0,5.728913573126445e-11,0.0,0.25223753089241363
t32,2.922895128457853e-10,0.0,0.0,0.0,0.0,5.730579476896184e-11,0.0,0.25223753089181317
t33,2.9231465839916354e-10,0.0,0.0,0.0,0.0,5.728265438771619e-11,0.0,0.2522375308916875
t34,2.9235180765699874e-10,0.0,0.0,0.0,0.0,5.7304749675442485e-11,0.0,0.2522375308915273
t35,2.924027947183446e-10,0.0,0.0,0.0,0.0,5.7291009991561496e-11,0.0,0.2522375308915312
t36,2.925506224349486e-10,0.0,0.0,0.0,0.0,5.730979361841776e-11,0.0,0.25223753089094936
t37,2.929896307943998e-10,0.0,0.0,0.0,0.0,5.728820268145374e-11,0.0,0.2522375308907184
t38,2.9352564077887687e-10,0.0,0.0,0.0,0.0,5.7310934374688684e-11,0.0,0.25223753088977685
t39,2.939322766035234e-10,0.0,0.0,0.0,0.0,5.7298684476898854e-11,0.0,0.2522375308895943
t40,2.9408043211961773e-10,0.0,0.0,0.0,0.0,5.7317559752403164e-11,0.0,0.252237530889179
t41,2.9410463949990463e-10,0.0,0.0,0.0,0.0,5.729135469889999e-11,0.0,0.2522375308895286
t42,2.9416663895685644e-10,0.0,0.0,0.0,0.0,5.731493771782341e-11,0.0,0.25223753088884293
t43,2.94244056080326e-10,0.0,0.0,0.0,0.0,5.7300732807489954e-11,0.0,0.2522375308887741
t44,2.9424922943011617e-10,0.0,0.0,0.0,0.0,5.7316161984325906e-11,0.0,0.25223753088922485
t45,2.940995834337535e-10,0.0,0.0,0.0,0.0,5.729159124418544e-11,0.0,0.2522375308895735
t46,2.935467212588498e-10,0.0,0.0,0.0,0.0,5.731235887529042e-11,0.0,0.25223753089109635
t47,2.931262507496886e-10,0.0,0.0,0.0,0.0,5.72978743411543e-11,0.0,0.2522375308911538
t48,2.9283820419990486e-10,0.0,0.0,0.0,0.0,5.731273522844892e-11,0.0,0.25223753089159373
t49,2.9243578899618447e-10,0.0,0.0,0.0,0.0,5.728955030309154e-11,0.0,0.2522375308914634
t50,2.9168199214515855e-10,0.0,0.0,0.0,0.0,5.732004492650311e-11,0.0,0.2522375308911389
t51,2.9009235410321635e-10,0.0,0.0,0.0,0.0,5.735077230427721e-11,0.0,0.25223753089210915
t52,2.8747410116549377e-10,0.0,0.0,0.0,0.0,5.7532367987463927e-11,0.0,0.2522375308915521
t53,2.916687486472825e-10,0.0,0.0,0.0,0.0,5.793921597455352e-11,0.0,0.25223753089203055
t54,3.1399056573052963e-10,0.0,0.0,0.0,0.0,5.883344602242214e-11,0.0,0.2522375308919492
t55,3.9787708230460506e-10,0.0,0.0,0.0,0.0,6.046879779651675e-11,0.0,4.520471704191168
t56,8.470277289142357,0.0,0.0,0.0,0.0,6.263071258412281e-11,0.0,4.994433968251919
t57,9.735906944251703,0.0,0.0,0.0,0.0,6.384647529762882e-11,0.0,4.994433968249716
t58,9.735906945935266,0.0,0.0,0.0,0.0,6.455774336934381e-11,0.0,4.994433968229689
t59,9.735906946652475,0.0,0.0,0.0,0.0,6.487405838691806e-11,0.0,4.994433968245441
t60,9.735906947082128,0.0,0.0,0.0,0.0,6.498077398700273e-11,0.0,4.994433968245445
t61,9.735906947322487,0.0,0.0,0.0,0.0,6.496094101739997e-11,0.0,4.994433968238092
t62,9.735906947445564,0.0,0.0,0.0,0.0,6.496482747665903e-11,0.0,4.994433968253104
t63,9.735906947479759,0.0,0.0,0.0,0.0,6.492117371692926e-11,0.0,4.994433968257559
t64,9.735906947408079,0.0,0.0,0.0,0.0,6.486191154752083e-11,0.0,4.994433968238857
t65,9.7359069472205,0.0,0.0,0.0,0.0,6.469783156095794e-11,0.0,4.994433968241294
t66,9.735906947036927,0.0,0.0,0.0,0.0,6.448971263043054e-11,0.0,4.994433968222216
t67,9.73590694755367,0.0,0.0,0.0,0.0,6.4611360178543e-11,0.0,4.994433968242129
t68,9.735906948137178,0.0,0.0,0.0,0.0,6.466304298864332e-11,0.0,4.994433968246469
t69,11.477156058177098,0.0,0.0,0.0,0.0,6.476771575894043e-11,0.0,4.994433968242633
t70,11.716797449985572,0.0,0.0,0.0,0.0,6.488802001368334e-11,0.0,4.994433968253487
t71,11.716797451537708,0.0,0.0,0.0,0.0,6.493454123916969e-11,0.0,4.994433968251875
t72,11.71679745225593,0.0,0.0,0.0,0.0,6.496334101404344e-11,0.0,4.9944339682376535
t73,11.71679745262832,0.0,0.0,0.0,0.0,6.491403664884337e-11,0.0,4.99443396825048
t74,11.71679745305066,0.0,0.0,0.0,0.0,6.492718681270064e-11,0.0,4.994433968251454
t75,11.716797453160636,0.0,0.0,0.0,0.0,6.490329437274894e-11,0.0,4.99443396823993
t76,11.716797453526775,0.0,0.0,0.0,0.0,6.491228053003775e-11,0.0,4.994433968241099
t77,11.71679745377643,0.0,0.0,0.0,0.0,6.487999265655898e-11,0.0,4.994433968237564
t78,11.716797454035133,0.0,0.0,0.0,0.0,6.49108964579262e-11,0.0,4.994433968246306
t79,11.716797454296147,0.0,0.0,0.0,0.0,6.494691025407764e-11,0.0,4.994433968253717
t80,11.716797454472676,0.0,0.0,0.0,0.0,6.498072468478751e-11,0.0,4.9944339682568035
t81,11.716797454517103,0.0,0.0,0.0,0.0,6.495615527472472e-11,0.0,4.994433968246777
t82,11.716797454445993,0.0,0.0,0.0,0.0,6.497973399177978e-11,0.0,4.994433968250279
t83,11.71679745437362,0.0,0.0,0.0,0.0,6.49839362006339e-11,0.0,4.994433968234109
t84,11.716797454121764,0.0,0.0,0.0,0.0,6.499841912820875e-11,0.0,4.994433968244826
t85,11.71679745372465,0.0,0.0,0.0,0.0,6.495903758982149e-11,0.0,4.994433968252931
t86,11.716797452976214,0.0,0.0,0.0,0.0,6.496402702087719e-11,0.0,4.9944339682422525
t87,11.716797451338477,0.0,0.0,0.0,0.0,6.493954660972515e-11,0.0,4.99443396824946
t88,9.895366246992534,0.0,0.0,0.0,0.0,6.490351885783159e-11,0.0,4.994433968241322
t89,8.275518485116605,0.0,0.0,0.0,0.0,6.47768837240452e-11,0.0,4.994433968247595
t90,3.643208818856124,0.0,0.0,0.0,0.0,6.461711468944426e-11,0.0,4.994433968232703
t91,5.4320864071810464e-8,0.0,0.0,0.0,0.0,6.433677442983436e-11,0.0,4.994433968205599
t92,5.428684320659246e-8,0.0,0.0,0.0,0.0,6.436106334433514e-11,0.0,4.994433968210601
t93,2.3389890755112144,0.0,0.0,0.0,0.0,6.462630323765418e-11,0.0,4.994433968218109
t94,2.338989077026312,0.0,0.0,0.0,0.0,6.482393836739394e-11,0.0,4.994433968242346
t95,2.3389890778410876,0.0,0.0,0.0,0.0,6.493682160314604e-11,0.0,4.994433968242908
t96,2.33898907794841,0.0,0.0,0.0,0.0,6.500618567024295e-11,0.0,4.994433968247793
t97,2.3389890783056657,0.0,0.0,0.0,0.0,6.498187388240084e-11,0.0,4.99443396823982
t98,2.3389890784275034,0.0,0.0,0.0,0.0,6.498199347177783e-11,0.0,4.994433968234145
t99,2.338989078457669,0.0,0.0,0.0,0.0,6.492772655033126e-11,0.0,4.9944339682249845
t100,2.338989078349935,0.0,0.0,0.0,0.0,6.487784695950468e-11,0.0,4.994433968224426
t101,2.338989077898538,0.0,0.0,0.0,0.0,6.47651168677204e-11,0.0,4.994433968242522
t102,2.3389890777190443,0.0,0.0,0.0,0.0,6.46980516256019e-11,0.0,4.99443396823723
t103,2.33898907829699,0.0,0.0,0.0,0.0,6.480476237056065e-11,0.0,4.994433968236169
t104,2.338989078387009,0.0,0.0,0.0,0.0,6.489193356586386e-11,0.0,4.994433968253063
t105,2.3389890783646554,0.0,0.0,0.0,0.0,6.490434794584858e-11,0.0,4.994433968240552
t106,2.3389890782133778,0.0,0.0,0.0,0.0,6.492681431990211e-11,0.0,4.994433968244141
t107,2.3389890779303126,0.0,0.0,0.0,0.0,6.488153688981874e-11,0.0,4.994433968243424
t108,2.3389890776903566,0.0,0.0,0.0,0.0,6.479608091853837e-11,0.0,4.994433968181595
t109,2.3389890771938595,0.0,0.0,0.0,0.0,6.438273084174558e-11,0.0,4.994433968162291
t110,2.338989076379697,0.0,0.0,0.0,0.0,6.361212273088517e-11,0.0,4.994433968191508
t111,2.338989074643269,0.0,0.0,0.0,0.0,6.220635268681708e-11,0.0,4.994433968181869
t112,3.857746078273457e-10,0.0,0.0,0.0,0.0,5.978421596408439e-11,0.0,0.2522375308958693
