1,2,3,4,5,6,7,8
-3.220590926420875e-27,-3.6076445972546827e-16,-1.7127768461896938e-16,-1.253435541358545e-16,-1.9938183429531882e-16,-3.3288568741643997e-17,NaN,-8.378609746481239e-25
-6.42383162028632e-27,-7.148306330911927e-16,-3.3948574562753017e-16,-2.498724421619012e-16,-3.890336601773892e-16,-6.635008942996252e-17,NaN,-1.6704412511992053e-24
-9.605625254669258e-27,-1.0652890380896619e-15,-5.069558231541591e-16,-3.706764754036651e-16,-5.774340243383842e-16,-9.922075987880043e-17,NaN,-2.498059405328263e-24
-1.2776401405378116e-26,-1.4154339436915003e-15,-6.740429787031478e-16,-4.911199653631047e-16,-7.639567850634016e-16,-1.319720905188598e-16,NaN,-3.322496522451509e-24
-1.584462168452764e-26,-1.7560930687829901e-15,-8.40112666901577e-16,-6.105952499128327e-16,-9.480311425314424e-16,-1.636816566367516e-16,NaN,-4.12071772962717e-24
-1.8910339171612686e-26,-2.095387931495555e-15,-1.0056167774020684e-15,-7.279259972840929e-16,-1.1308363193586574e-15,-1.9533292580677924e-16,NaN,-4.9174327769892975e-24
-2.1959755228868188e-26,-2.43420475988458e-15,-1.1707114214271843e-15,-8.448853716669492e-16,-1.3132825512851596e-15,-2.2683588348651223e-16,NaN,-5.710451749527308e-24
-2.4988234625762762e-26,-2.772226416562514e-15,-1.3355301530454717e-15,-9.61752680829476e-16,-1.4948384379667713e-15,-2.5813887466359504e-16,NaN,-6.4986963307649e-24
-2.7970622260381657e-26,-3.1092289060601865e-15,-1.5003241989507023e-15,-1.0767911729098776e-15,-1.6737046943225952e-15,-2.8893994534244036e-16,NaN,-7.274452017898445e-24
-3.0928285334164156e-26,-3.446133363622964e-15,-1.6649307686395745e-15,-1.1913306434366935e-15,-1.851218279319419e-15,-3.19506858932295e-16,NaN,-8.044146949730508e-24
-3.3870622868469775e-26,-3.781767208879289e-15,-1.8295314146182624e-15,-1.3031232378970189e-15,-2.0284054075010727e-15,-3.4988754868852757e-16,NaN,-8.809161161051164e-24
-3.6806175104898e-26,-4.117081049023417e-15,-1.993754133445836e-15,-1.413448799572792e-15,-2.2031819665933433e-15,-3.8020848059121545e-16,NaN,-9.572524101655028e-24
-3.9708463159199544e-26,-4.451879129177412e-15,-2.1575723936830492e-15,-1.5237380992007655e-15,-2.3752011915702862e-15,-4.102263510603925e-16,NaN,-1.0328239582713904e-23
-4.257981660320183e-26,-4.784600436049237e-15,-2.319048319956031e-15,-1.6334530868527461e-15,-2.545585491018858e-15,-4.3991719245914787e-16,NaN,-1.107570987650437e-23
-4.543116062070847e-26,-5.115464558131673e-15,-2.4803474267001422e-15,-1.7427143271116766e-15,-2.715716187688581e-15,-4.694155181822349e-16,NaN,-1.181857743913741e-23
-4.8281443513637374e-26,-5.446129716131057e-15,-2.6412002777905536e-15,-1.8518605399766962e-15,-2.8844906130238198e-15,-4.988035829515129e-16,NaN,-1.255856807872357e-23
-5.1102404051934723e-26,-5.773393434859134e-15,-2.801933090370312e-15,-1.9609069816390426e-15,-3.0532451609288843e-15,-5.279820846058992e-16,NaN,-1.3293087428018096e-23
-5.3919344886548e-26,-6.096618835100016e-15,-2.9624936326550525e-15,-2.0692598651596363e-15,-3.221539015678756e-15,-5.570770071791994e-16,NaN,-1.4025536803426592e-23
-5.673112543045926e-26,-6.419228472339651e-15,-3.1225838514122417e-15,-2.1771110804506567e-15,-3.3890804429073774e-15,-5.861366703083743e-16,NaN,-1.4756911537299495e-23
-5.953122394880623e-26,-6.741798864571874e-15,-3.2823057961009034e-15,-2.284077691192287e-15,-3.5540867172258964e-15,-6.150822078775004e-16,NaN,-1.5485734031336355e-23
-6.232279063027106e-26,-7.063631450014399e-15,-3.4419143462546706e-15,-2.3908464052915903e-15,-3.718467278822331e-15,-6.438746184811602e-16,NaN,-1.6210525370224558e-23
-6.510683728206131e-26,-7.384436471700595e-15,-3.600614664853339e-15,-2.497211569329137e-15,-3.87957912375578e-15,-6.7261312277448625e-16,NaN,-1.6933794313569115e-23
-6.787563491956634e-26,-7.704558103354722e-15,-3.758193232966996e-15,-2.603520008517361e-15,-4.038328858120311e-15,-7.011679102301813e-16,NaN,-1.7652696122959616e-23
-7.064421623096613e-26,-8.022277904968874e-15,-3.915533859944571e-15,-2.7096513899123078e-15,-4.196818989736848e-15,-7.297174370012679e-16,NaN,-1.837145937024169e-23
-7.34075371043905e-26,-8.336720468138256e-15,-4.0724622312122855e-15,-2.8157047693012936e-15,-4.3525828969953145e-15,-7.582203322699128e-16,NaN,-1.9088897010809948e-23
-7.612326595164856e-26,-8.649310358135885e-15,-4.229145025544765e-15,-2.9215769609640198e-15,-4.506117654845271e-15,-7.862331920234695e-16,NaN,-1.9794139936651887e-23
-7.881583215092679e-26,-8.961378532119354e-15,-4.384878545476331e-15,-3.027333619290628e-15,-4.659304723398028e-15,-8.14020100355519e-16,NaN,-2.0493679634007197e-23
-8.14912461978898e-26,-9.272986329132146e-15,-4.540511655678946e-15,-3.1323402104901156e-15,-4.811809915787879e-15,-8.416403512053484e-16,NaN,-2.118919278124559e-23
-8.416205503343047e-26,-9.584316896130058e-15,-4.695802324663827e-15,-3.2367522342925483e-15,-4.963073857680404e-15,-8.691712372796345e-16,NaN,-2.1882349878590407e-23
-8.681156003216488e-26,-9.893994935185624e-15,-4.850802238600786e-15,-3.3406588845244383e-15,-5.1134778526697735e-15,-8.965081038772511e-16,NaN,-2.257063794114563e-23
-8.945616104917722e-26,-1.0199483608953776e-14,-5.0057142999633005e-15,-3.4442362374590704e-15,-5.263816837988982e-15,-9.238272745229998e-16,NaN,-2.3258506372574078e-23
-9.209994557120345e-26,-1.050463057752145e-14,-5.160121756174824e-15,-3.547339267168347e-15,-5.41386459943818e-15,-9.511253491177894e-16,NaN,-2.394574426275998e-23
-9.474213606330939e-26,-1.0809486882255427e-14,-5.314320048568422e-15,-3.6503693028036396e-15,-5.562336814546236e-15,-9.783904831364922e-16,NaN,-2.4632243848806403e-23
-9.737650979503085e-26,-1.1113989862361416e-14,-5.468498805004209e-15,-3.752675980902573e-15,-5.7103083209808766e-15,-1.0055791624642715e-15,NaN,-2.5316882180632823e-23
-1.0000955111524905e-25,-1.1418110394504266e-14,-5.622643591040009e-15,-3.854379321840288e-15,-5.85644742384163e-15,-1.0327506449831876e-15,NaN,-2.600117824760294e-23
-1.0262276794623673e-25,-1.1722034164924522e-14,-5.776594901614155e-15,-3.955927910718743e-15,-6.0013115813519185e-15,-1.0598019596675401e-15,NaN,-2.66821502011908e-23
-1.0522586115892584e-25,-1.2024813422801217e-14,-5.930202196637951e-15,-4.057205404579079e-15,-6.146098984478194e-15,-1.0866744441113663e-15,NaN,-2.7358539001876533e-23
-1.0781827353422199e-25,-1.2326335354080659e-14,-6.083764786228786e-15,-4.157581401032368e-15,-6.2896819971201344e-15,-1.1133983738332871e-15,NaN,-2.803116623191025e-23
-1.1038572594171374e-25,-1.262646073220685e-14,-6.237111641604569e-15,-4.257831400290844e-15,-6.432218156630211e-15,-1.1399004140387895e-15,NaN,-2.8698262790026457e-23
-1.1294773449973795e-25,-1.2925127114718327e-14,-6.389330118626698e-15,-4.357543646213593e-15,-6.574550485069352e-15,-1.1663693123834913e-15,NaN,-2.936459185602518e-23
-1.15508966275569e-25,-1.3223149304057358e-14,-6.541311799538702e-15,-4.4563660864966594e-15,-6.7162139646780726e-15,-1.1928041315687844e-15,NaN,-3.0030138554818313e-23
-1.1805080221839394e-25,-1.3519362510861528e-14,-6.6927165335383995e-15,-4.55476635390339e-15,-6.856758319043928e-15,-1.2190763045622106e-15,NaN,-3.069137769534486e-23
