Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion,Total
Zone,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,2.911111257658636e7,0.0,0.0,0.0,0.0,2.911111257658636e7
t1,0.0,0.0,0.0,9066.21426299231,0.0,0.0,0.0,0.0,9066.21426299231
t2,0.0,0.0,0.0,8613.819827153651,0.0,0.0,0.0,0.0,8613.819827153651
t3,0.0,0.0,0.0,8584.151409629727,0.0,0.0,0.0,0.0,8584.151409629727
t4,0.0,0.0,0.0,8560.708567822858,0.0,0.0,0.0,0.0,8560.708567822858
t5,0.0,0.0,0.0,8619.892932482597,0.0,0.0,0.0,0.0,8619.892932482597
t6,0.0,0.0,0.0,8598.348199403328,0.0,0.0,0.0,0.0,8598.348199403328
t7,0.0,0.0,0.0,8691.84688948883,0.0,0.0,0.0,0.0,8691.84688948883
t8,0.0,0.0,0.0,8765.26473049313,0.0,0.0,0.0,0.0,8765.26473049313
t9,0.0,0.0,0.0,8675.50049625472,0.0,0.0,0.0,0.0,8675.50049625472
t10,0.0,0.0,0.0,7872.623639413574,0.0,0.0,0.0,0.0,7872.623639413574
t11,0.0,0.0,0.0,3604.8949811337197,0.0,0.0,0.0,0.0,3604.8949811337197
t12,0.0,0.0,0.0,2260.1636736023215,0.0,0.0,0.0,0.0,2260.1636736023215
t13,0.0,0.0,0.0,1820.1122649117149,0.0,0.0,0.0,0.0,1820.1122649117149
t14,0.0,0.0,0.0,1413.7373992430234,0.0,0.0,0.0,0.0,1413.7373992430234
t15,0.0,0.0,0.0,2070.356914757727,0.0,0.0,0.0,0.0,2070.356914757727
t16,0.0,0.0,0.0,4103.3414756069915,0.0,0.0,0.0,0.0,4103.3414756069915
t17,0.0,0.0,0.0,3891.6529109822295,0.0,0.0,0.0,0.0,3891.6529109822295
t18,0.0,0.0,0.0,2457.6022154895377,0.0,0.0,0.0,0.0,2457.6022154895377
t19,0.0,0.0,0.0,1748.1342752251896,0.0,0.0,0.0,0.0,1748.1342752251896
t20,0.0,0.0,0.0,1142.3350348467636,0.0,0.0,0.0,0.0,1142.3350348467636
t21,0.0,0.0,0.0,1014.619156802293,0.0,0.0,0.0,0.0,1014.619156802293
t22,0.0,0.0,0.0,1011.0882059901481,0.0,0.0,0.0,0.0,1011.0882059901481
t23,0.0,0.0,0.0,518.1689057047802,0.0,0.0,0.0,0.0,518.1689057047802
t24,0.0,0.0,0.0,790.4813657527213,0.0,0.0,0.0,0.0,790.4813657527213
