1,2,3,4,5,6,7,8
-1.043918129126378e-17,-8.305229154545096e-7,-9.671667076068435e-7,-3.23597181660547e-7,-4.532008423109394e-16,-1.2320027785024557e-18,-0.0,-7.719251877291691e-16
-2.0822123765729737e-17,-1.645625574932926e-6,-1.9169999384827533e-6,-6.450911545925267e-7,-8.842850859650259e-16,-2.4556025573229026e-18,-0.0,-1.5389852438992364e-15
-3.113554802219859e-17,-2.4524227203234597e-6,-2.8626659419929023e-6,-9.56968737446862e-7,-1.3125247198876601e-15,-3.672139009776187e-18,-0.0,-2.301473673751746e-15
-4.141326035123707e-17,-3.2584981526242915e-6,-3.806169670894959e-6,-1.2679155122446434e-6,-1.7364965053289198e-15,-4.8842587215416325e-18,-0.0,-3.0610313995111142e-15
-5.135854942002585e-17,-4.042736184171148e-6,-4.743927989647833e-6,-1.5763626886864406e-6,-2.1549029973105198e-15,-6.057822952120226e-18,-0.0,-3.796436286291105e-15
-6.129572597136291e-17,-4.823833520625003e-6,-5.6784926178669574e-6,-1.8792733523677468e-6,-2.5704246039288176e-15,-7.229229625180972e-18,-0.0,-4.530453541074868e-15
-7.118006328133549e-17,-5.603830364917362e-6,-6.610745080646985e-6,-2.181225249136619e-6,-2.985130318106757e-15,-8.395147321844297e-18,-0.0,-5.2610655850434774e-15
-8.099653677434568e-17,-6.381996628868508e-6,-7.54143952788813e-6,-2.4829394627949957e-6,-3.3978122510492697e-15,-9.553664301198792e-18,-0.0,-5.987278960244376e-15
-9.066360903217188e-17,-7.157816648129889e-6,-8.471994580438864e-6,-2.7799322525426783e-6,-3.804380574226578e-15,-1.0693605310729678e-17,-0.0,-6.701986259595585e-15
-1.0025053942199473e-16,-7.933410986157485e-6,-9.401490996802791e-6,-3.075636727391031e-6,-4.207874235153761e-15,-1.182488021669566e-17,-0.0,-7.411109757080568e-15
-1.0978779380867382e-16,-8.706080222754718e-6,-1.0330953963302608e-5,-3.364249642090038e-6,-4.610625850025764e-15,-1.2949263018581514e-17,-0.0,-8.115920885128615e-15
