Region,Resource,Zone,Cluster,AnnualSum
NENGREST,NENGREST_biomass_1,1,1,2.212955000016017e9
NENGREST,NENGREST_conventional_hydroelectric_1,1,1,0.0
NENGREST,NENGREST_hydroelectric_pumped_storage_1,1,1,0.0
NENGREST,NaturalGas_CCAvgCF_Moderate,1,1,4.74240563227663e7
NENGREST,NaturalGas_CTAvgCF_Moderate,1,1,7.739210124170262e7
NENGREST,NaturalGas_CCCCSAvgCF_Moderate,1,1,6.995778878311051e8
NENGREST,NaturalGas_CCS100_Moderate,1,1,1.3303683108257692e9
NENGREST,NENGREST_nuclear_1,1,1,0.0
NENGREST,OffShoreWind_Class3_Moderate_fixed_1,1,1,0.0
NENGREST,LandbasedWind_Class3_Moderate_130,1,1,1.1766742602286822e8
NENGREST,UtilityPV_Class1_Moderate_100_0.2,1,1,1.3046391085284302e9
NENGREST,Liion_Moderate,1,1,1.0617107927965448e9
NENGREST,TEGS,1,1,8.60289746839955e7
