Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,2.3116409251564023e8,0.0,0.0,874349.9239449406,2.987059044921783e7,4.6854557964883186e7,0.0,3.727433882114562e7,2.2855691938294262e8,4.589978485233494e7,1.9796313771402836e7,6.402909476815122e8
t1,26825.764118935556,0.0,0.0,0.0,1591.3092511062623,9498.153208345879,0.0,7206.773421612303,0.0,0.0,0.0,45122.0
t2,26825.764118935556,0.0,0.0,0.0,1832.0653443648935,9498.153208345879,0.0,5796.0173283536715,0.0,0.0,0.0,43952.0
t3,26825.764118935556,0.0,0.0,0.0,2200.8974206246476,9498.153208345879,0.0,4435.185252093917,0.0,0.0,0.0,42960.0
t4,26825.764118935556,0.0,0.0,0.0,1591.3092511062623,9498.153208345879,0.0,4278.971392452266,0.0,0.0,0.0,42194.19797083997
t5,26825.764118935556,0.0,0.0,0.0,1591.309251106262,9498.153208345879,0.0,3884.410612945,0.0,0.0,0.0,41799.637191332695
t6,26825.764118935556,0.0,0.0,0.0,3130.919994219197,9498.153208345879,0.0,2182.162678499368,0.0,0.0,0.0,41637.00000000001
t7,26825.764118935556,0.0,0.0,0.0,3489.713269969873,9498.153208345879,0.0,1765.055568734544,0.0,720.3138340141468,0.0,42299.0
t8,26825.764118935556,0.0,0.0,0.0,3489.713269969873,9498.153208345879,0.0,2082.314644501611,0.0,1785.0547582470808,0.0,43681.0
t9,26825.764118935556,0.0,0.0,0.0,2233.4164927807187,6078.818053341362,0.0,4766.938397312272,0.0,4775.062937630092,0.0,44680.00000000001
t10,26825.764118935556,0.0,0.0,0.0,0.0,0.0,0.0,4998.843508532871,21382.174986086426,0.0,0.0,53206.78261355485
t11,26825.764118935556,0.0,0.0,0.0,0.0,0.0,0.0,5201.760480850892,51868.24520434411,0.0,0.0,83895.76980413056
t12,26825.764118935556,0.0,0.0,0.0,0.0,0.0,0.0,9107.106971892195,71106.21328706389,0.0,0.0,107039.08437789165
t13,26825.764118935556,0.0,0.0,0.0,0.0,0.0,0.0,10161.953137513661,82006.92994663735,0.0,0.0,118994.64720308657
t14,26825.764118935556,0.0,0.0,0.0,0.0,0.0,0.0,7050.559561970652,88176.01684738508,0.0,0.0,122052.34052829129
t15,26825.764118935556,0.0,0.0,0.0,0.0,0.0,0.0,4733.1189019259355,88631.21160899356,0.0,0.0,120190.09462985506
t16,26825.764118935556,0.0,0.0,0.0,0.0,0.0,0.0,5034.27345608046,84510.50113548445,0.0,0.0,116370.53871050046
t17,26825.764118935556,0.0,0.0,0.0,0.0,0.0,0.0,4478.66746044778,73454.05995220279,0.0,0.0,104758.49153158613
t18,26825.764118935556,0.0,0.0,0.0,0.0,0.0,0.0,6477.238592564176,58085.24734315579,0.0,0.0,91388.25005465552
t19,26825.764118935556,0.0,0.0,0.0,0.0,0.0,0.0,6340.350158857573,30641.794741965874,0.0,0.0,63807.909019759005
t20,26825.764118935556,0.0,0.0,0.0,0.0,0.0,0.0,4834.577388084937,0.0,0.0,21195.658492979506,52856.0
t21,26825.764118935556,0.0,0.0,0.0,0.0,0.0,0.0,4140.47250658441,0.0,0.0,22623.763374480033,53590.0
t22,26825.764118935556,0.0,0.0,0.0,0.0,264.36425929163926,0.0,5596.321260358149,0.0,0.0,20814.550361414644,53500.999999999985
t23,26825.764118935556,0.0,0.0,0.0,0.0,413.0691551431863,0.0,5628.530303583233,0.0,0.0,20168.636422338022,53036.0
t24,26825.764118935556,0.0,0.0,0.0,0.0,413.0691551431863,0.0,5614.036234131953,0.0,0.0,18644.130491789307,51497.0
t25,26825.764118935556,0.0,0.0,0.0,0.0,413.0691551431863,0.0,5280.672636752345,0.0,0.0,16978.494089168915,49498.0
t26,26825.764118935556,0.0,0.0,0.0,0.0,413.0691551431863,0.0,6282.373881052423,0.0,2476.1630324895004,11903.629812379326,47900.99999999999
t27,26825.764118935556,0.0,0.0,0.0,0.0,413.0691551431921,0.0,7573.956514378249,0.0,12521.210211543003,0.0,47334.0
t28,26825.764118935556,0.0,0.0,0.0,0.0,413.0691551431921,0.0,6849.253041813883,0.0,13342.913684107369,0.0,47431.0
t29,26825.764118935556,0.0,0.0,0.0,0.0,413.0691551431921,0.0,7759.158512922477,0.0,13014.008212998775,0.0,48012.0
t30,26825.764118935556,0.0,0.0,0.0,0.0,413.0691551431921,0.0,6438.587740694049,0.0,15824.578985227203,0.0,49502.0
t31,26825.764118935556,0.0,0.0,0.0,0.0,413.0691551431921,0.0,6572.255270078171,0.0,18634.91145584308,0.0,52446.0
t32,26825.764118935556,0.0,0.0,0.0,0.0,413.06915514318666,0.0,6354.844228308861,0.0,22809.322497612397,0.0,56403.0
t33,26825.764118935556,0.0,0.0,0.0,0.0,413.06915514318666,0.0,5816.953206449947,0.0,25522.21351947131,0.0,58578.0
t34,26825.764118935556,0.0,0.0,0.0,0.0,413.06915514318666,0.0,4064.781255005465,23214.93284203669,4453.452628879098,0.0,58972.0
t35,26825.764118935556,0.0,0.0,0.0,0.0,188.35953474529313,0.0,2864.994394871126,53844.74877448655,0.0,0.0,83723.86682303852
t36,26825.764118935556,0.0,0.0,0.0,0.0,188.35953474529313,0.0,2765.146360873369,73250.42019043054,0.0,0.0,103029.69020498476
t37,26825.764118935556,0.0,0.0,0.0,0.0,188.35953474529313,0.0,3265.9969830234186,85672.44565853788,0.0,0.0,115952.56629524214
t38,26825.764118935556,0.0,0.0,0.0,0.0,188.35953474529313,0.0,3006.7141850614908,90895.20660752035,0.0,0.0,120916.04444626269
t39,26825.764118935556,0.0,0.0,0.0,0.0,188.35953474529313,0.0,3428.652651310077,91398.31660719296,0.0,0.0,121841.09291218389
t40,26825.764118935556,0.0,0.0,0.0,0.0,188.35953474529313,0.0,1837.5259159909806,87421.35184787605,0.0,0.0,116273.00141754789
t41,26825.764118935556,0.0,0.0,0.0,0.0,188.35953474529313,0.0,1747.3405949607486,76496.67756927069,0.0,0.0,105258.14181791228
t42,26825.764118935556,0.0,0.0,0.0,0.0,188.35953474529313,0.0,1628.1671350279416,58624.293771376455,0.0,0.0,87266.58456008525
t43,26825.764118935556,0.0,0.0,0.0,0.0,188.35953474529313,0.0,1153.0837474579685,30773.561646642036,0.0,0.0,58940.76904778085
t44,26825.764118935556,0.0,0.0,0.0,0.0,6267.177588086655,0.0,1277.0885638745378,0.0,0.0,26175.969729103235,60545.999999999985
t45,26825.764118935556,0.0,0.0,0.0,2668.67841232277,9498.153208345879,0.0,718.2616639193492,0.0,0.0,21865.142596476442,61576.0
t46,26825.764118935556,0.0,0.0,0.0,7412.995589785472,9498.153208345879,0.0,816.4992457558521,0.0,0.0,17284.58783717724,61838.00000000001
t47,26825.764118935556,0.0,0.0,0.0,7412.995589785472,9498.153208345879,0.0,592.6463953415257,0.0,0.0,16619.440687591574,60949.00000000001
t48,26825.764118935556,0.0,0.0,0.0,7412.995589785472,9498.153208345879,0.0,505.6819786338018,0.0,0.0,14212.405104299294,58455.00000000001
t49,26825.764118935556,0.0,0.0,0.0,7412.995589785472,9498.153208345879,0.0,545.9432826651555,0.0,5943.822412231821,5509.321388036112,55736.0
t50,26825.764118935556,0.0,0.0,0.0,7412.995589785472,9498.153208345804,0.0,832.6037673683936,0.0,9666.48331556478,0.0,54236.00000000001
t51,26825.764118935556,0.0,0.0,0.0,7412.995589785472,9498.153208345804,0.0,924.3995405598798,0.0,9268.687542373289,0.0,53930.0
t52,26825.764118935556,0.0,0.0,0.0,7412.995589785472,9498.153208345804,0.0,1053.2357134602116,0.0,9561.851369472955,0.0,54352.0
t53,26825.764118935556,0.0,0.0,0.0,7412.995589785472,9498.15320834586,0.0,1541.2027183202176,0.0,10215.884364612893,0.0,55494.0
t54,26825.764118935556,0.0,0.0,0.0,7412.995589785472,9498.153208345879,0.0,2083.9250966628647,0.0,12266.16198627023,0.0,58087.00000000001
t55,26825.764118935556,0.0,0.0,0.0,7412.995589785472,9498.153208345879,0.0,2486.538136976402,0.0,16874.54894595671,0.0,63098.00000000002
t56,26825.764118935556,0.0,0.0,0.0,7412.995589785472,9498.153208345879,0.0,1655.5448217692622,0.0,24823.542261163828,0.0,70216.0
t57,26825.764118935556,0.0,0.0,0.0,7412.995589785472,9498.153208345879,0.0,1761.8346644120359,0.0,26636.25241852105,0.0,72135.0
t58,26825.764118935556,0.0,0.0,0.0,4744.317177462702,9498.153208345879,0.0,1790.8228033146104,23514.403079937067,3341.539612004185,0.0,69715.0
t59,26825.764118935556,0.0,0.0,0.0,0.0,3674.3193787860364,0.0,1789.2123511533564,53497.36329852212,0.0,0.0,85786.65914739706
t60,26825.764118935556,0.0,0.0,0.0,0.0,3674.3193787860364,0.0,1156.304651780477,72567.6280480177,0.0,0.0,104224.01619751976
t61,26825.764118935556,0.0,0.0,0.0,0.0,3674.3193787860364,0.0,1301.24534629335,85241.20851596136,0.0,0.0,117042.5373599763
t62,26825.764118935556,0.0,0.0,0.0,0.0,3674.3193787860364,0.0,1183.6823385217974,90895.20660752035,0.0,0.0,122578.97244376373
t63,26825.764118935556,0.0,0.0,0.0,0.0,3674.3193787860364,0.0,1407.5351889361239,91518.10470235311,0.0,0.0,123425.72338901083
t64,26825.764118935556,0.0,0.0,0.0,0.0,3674.3193787860364,0.0,1882.6185765060968,87145.8392290077,0.0,0.0,119528.5413032354
t65,26825.764118935556,0.0,0.0,0.0,0.0,3674.3193787860364,0.0,2645.972900940562,76508.65637878656,0.0,0.0,109654.71277744872
t66,26825.764118935556,0.0,0.0,0.0,0.0,3674.3193787860364,0.0,2858.5525862261093,58648.251390408484,0.0,0.0,92006.88747435619
t67,26825.764118935556,0.0,0.0,0.0,0.0,3674.3193787860364,0.0,3792.614839753514,31264.69283679864,0.0,0.0,65557.39117427374
t68,26825.764118935556,0.0,0.0,0.0,0.0,3674.3193787860364,0.0,3915.0092040088293,0.0,0.0,28432.90729826958,62848.0
t69,26825.764118935556,0.0,0.0,0.0,0.0,8057.71793593429,0.0,4209.721949518338,0.0,0.0,24549.795995611814,63643.0
t70,26825.764118935556,0.0,0.0,0.0,0.0,8057.71793593429,0.0,5311.271227816171,0.0,0.0,23264.24671731398,63459.0
t71,26825.764118935556,0.0,0.0,0.0,0.0,8057.71793593429,0.0,7089.21041384075,0.0,0.0,19730.3075312894,61703.0
t72,26825.764118935556,0.0,0.0,0.0,0.0,8057.717935934296,0.0,7169.733021903463,0.0,10187.994371457098,5951.790551769587,58193.0
t73,26825.764118935556,0.0,0.0,0.0,0.0,8057.717935934296,0.0,6839.590328846359,0.0,12771.927616283789,0.0,54495.0
t74,26825.764118935556,0.0,0.0,0.0,0.0,8057.717935934296,0.0,7548.189279798182,0.0,9851.328665331966,0.0,52283.0
t75,26825.764118935556,0.0,0.0,0.0,0.0,8057.717935934296,0.0,9070.066572183217,0.0,7441.451372946931,0.0,51395.00000000001
t76,26825.764118935556,0.0,0.0,0.0,0.0,8057.717935934296,0.0,9190.850484277413,0.0,7050.667460852736,0.0,51125.00000000001
t77,26825.764118935556,0.0,0.0,0.0,0.0,8057.7179359342845,0.0,8938.009494960512,0.0,7597.508450169647,0.0,51419.0
t78,26825.764118935556,0.0,0.0,0.0,0.0,8057.7179359342845,0.0,7305.011003448807,0.0,10913.506941681353,0.0,53102.0
t79,26825.764118935556,0.0,0.0,0.0,0.0,8057.7179359342845,0.0,6775.172242396191,0.0,15754.345702733968,0.0,57413.0
t80,26825.764118935556,0.0,0.0,0.0,0.0,8057.7179359342845,0.0,6799.329024815005,0.0,22339.188920315155,0.0,64022.0
t81,26825.764118935556,0.0,0.0,0.0,0.0,8057.7179359342845,0.0,8780.185183157599,0.0,21955.33276197256,0.0,65619.0
t82,26825.764118935556,0.0,0.0,0.0,0.0,8057.7179359342845,0.0,6507.837183628005,19130.158797075645,2735.521964426518,0.0,63257.00000000001
t83,26825.764118935556,0.0,0.0,0.0,0.0,3674.3193787860337,0.0,5865.2667712876,49005.30973001653,0.0,0.0,85370.65999902572
t84,26825.764118935556,0.0,0.0,0.0,0.0,3674.3193787860337,0.0,1889.0603851511135,68315.15066983242,0.0,0.0,100704.29455270513
t85,26825.764118935556,0.0,0.0,0.0,0.0,3674.3193787860337,0.0,4058.339446360448,76484.69875975452,0.0,0.0,111043.12170383656
t86,26825.764118935556,0.0,0.0,0.0,0.0,3674.3193787860337,0.0,6894.345702328999,77850.28304458022,0.0,0.0,115244.71224463082
t87,26825.764118935556,0.0,0.0,0.0,0.0,3674.3193787860337,0.0,5459.432826651556,78089.85923490052,0.0,0.0,114049.37555927367
t88,26825.764118935556,0.0,0.0,0.0,0.0,3674.3193787860337,0.0,5382.1311229113635,74076.95804703554,0.0,0.0,109959.17266766849
t89,26825.764118935556,0.0,0.0,0.0,0.0,3674.3193787860337,0.0,5190.487315722113,69692.71376417413,0.0,0.0,105383.28457761783
t90,26825.764118935556,0.0,0.0,0.0,0.0,3674.3193787860337,0.0,5364.416149137561,51017.74972870705,0.0,0.0,86882.2493755662
t91,26825.764118935556,0.0,0.0,0.0,0.0,3674.3193787860337,0.0,4876.449144277554,25922.14379265604,0.0,0.0,61298.676434655186
t92,26825.764118935556,0.0,0.0,0.0,0.0,9498.153208345879,0.0,4069.6126114892268,0.0,0.0,18008.470061229338,58402.0
t93,26825.764118935556,0.0,0.0,0.0,104.1432305971331,9498.153208345879,0.0,3262.7760787009,0.0,0.0,18898.163363420525,58589.0
t94,26825.764118935556,0.0,0.0,0.0,289.28675165870305,9498.153208345913,0.0,4084.106680940513,0.0,0.0,17382.689240119314,58080.0
