Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,2.451788452560889e7,0.0,0.0,588524.3754066335,289265.86907522485,2.5239880812605053e7,-3.5509683373201805e-10,0.0,0.0,1.6483125902709528e6,5.1893967225779325e7,1.3157466031400569e7,1.3037034081399913e6,1.1863900483828662e8
t1,2880.9107199010828,0.0,0.0,0.0,0.0,5371.734030380668,0.0,0.0,0.0,320.9584673626541,0.0,660.396782355595,0.0,9234.0
t2,2880.9107199010828,0.0,0.0,0.0,0.0,5371.734030380668,0.0,0.0,0.0,288.91430233862775,0.0,190.44094737962132,0.0,8732.0
t3,2880.9107199010828,0.0,0.0,0.0,0.0,5132.712479870721,0.0,0.0,0.0,345.3768002281956,0.0,0.0,0.0,8359.0
t4,2880.9107199010828,0.0,0.0,0.0,0.0,4958.291174071062,0.0,0.0,0.0,331.7981060278544,0.0,0.0,0.0,8171.0
t5,2880.9107199010828,0.0,0.0,0.0,0.0,5006.365968155346,0.0,0.0,0.0,254.72331194357045,0.0,0.0,0.0,8141.999999999999
t6,2880.9107199010828,0.0,0.0,0.0,0.0,5223.0130778155,0.0,0.0,0.0,182.07620228341688,0.0,0.0,0.0,8286.0
t7,2880.9107199010828,0.0,0.0,0.0,0.0,5371.734030380668,0.0,0.0,0.0,158.67098898460608,0.0,182.684260733643,0.0,8594.0
t8,2880.9107199010828,0.0,0.0,0.0,0.0,3437.9097794436275,0.0,0.0,0.0,199.25957960693813,0.0,2354.919921048351,0.0,8873.0
t9,2880.9107199010828,0.0,0.0,0.0,0.0,0.0,3.266401190298738e-13,0.0,0.0,125.90540266363227,6948.207568050553,0.0,0.0,9955.023690615268
t10,2880.9107199010828,0.0,0.0,0.0,0.0,0.0,-1.3180215329275614e-13,0.0,0.0,2.9194444592057414,13729.275451837468,0.0,0.0,16613.105616197758
t11,2880.9107199010828,0.0,0.0,0.0,0.0,0.0,3.266401190298738e-13,0.0,0.0,1.4431406097688138,16728.1153438867,0.0,0.0,19610.469204397552
t12,2880.9107199010828,0.0,0.0,0.0,0.0,0.0,3.266401190298738e-13,0.0,0.0,1.8730364360523197,18241.295013596144,0.0,0.0,21124.07876993328
t13,2880.9107199010828,0.0,0.0,0.0,0.0,0.0,3.266401190298738e-13,0.0,0.0,4.714824804101769,17270.610488811755,0.0,0.0,20156.23603351694
t14,2880.9107199010828,0.0,0.0,0.0,0.0,0.0,3.266401190298738e-13,0.0,0.0,7.458696175565753,17052.689588050718,0.0,0.0,19941.059004127368
t15,2880.9107199010828,0.0,0.0,0.0,0.0,0.0,3.266401190298738e-13,0.0,0.0,44.62409951488017,14985.952777776343,0.0,0.0,17911.487597192307
