Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion
Zone,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,2540.934093152994,0.0,0.0,0.0,0.0
t2,0.0,0.0,0.0,5169.904631947846,0.0,0.0,0.0,0.0
t3,0.0,0.0,0.0,8530.377262923377,0.0,0.0,0.0,0.0
t4,0.0,0.0,0.0,11269.923486906573,0.0,0.0,0.0,0.0
t5,0.0,0.0,0.0,14492.166056451024,0.0,0.0,0.0,0.0
t6,0.0,0.0,0.0,16823.24331161334,0.0,0.0,0.0,0.0
t7,0.0,0.0,0.0,19293.387900325055,0.0,0.0,0.0,0.0
t8,0.0,0.0,0.0,22167.327073183926,0.0,0.0,0.0,0.0
t9,0.0,0.0,0.0,23957.607810903333,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,24766.28337271918,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,25182.240609487155,0.0,0.0,0.0,0.0
t12,0.0,0.0,0.0,25415.738529222417,0.0,0.0,0.0,0.0
t13,0.0,0.0,0.0,25518.58464434586,0.0,0.0,0.0,0.0
t14,0.0,0.0,0.0,25296.73968544328,0.0,0.0,0.0,0.0
t15,0.0,0.0,0.0,25627.839139484793,0.0,0.0,0.0,0.0
t16,0.0,0.0,0.0,26239.479369292447,0.0,0.0,0.0,0.0
t17,0.0,0.0,0.0,26817.902897211123,0.0,0.0,0.0,0.0
t18,0.0,0.0,0.0,27170.68765946518,0.0,0.0,0.0,0.0
t19,0.0,0.0,0.0,27255.47221736621,0.0,0.0,0.0,0.0
t20,0.0,0.0,0.0,25572.307407296845,0.0,0.0,0.0,0.0
t21,0.0,0.0,0.0,22894.23110462058,0.0,0.0,0.0,0.0
t22,0.0,0.0,0.0,19716.419466523592,0.0,0.0,0.0,0.0
t23,0.0,0.0,0.0,14833.010388968565,0.0,0.0,0.0,0.0
t24,0.0,0.0,0.0,10763.098917665222,0.0,0.0,0.0,0.0
t25,0.0,0.0,0.0,7061.044035113675,0.0,0.0,0.0,0.0
t26,0.0,0.0,0.0,5292.3201866288555,0.0,0.0,0.0,0.0
t27,0.0,0.0,0.0,4685.4515301353285,0.0,0.0,0.0,0.0
t28,0.0,0.0,0.0,4936.022430904047,0.0,0.0,0.0,0.0
t29,0.0,0.0,0.0,5550.6050934816285,0.0,0.0,0.0,0.0
t30,0.0,0.0,0.0,6309.962888250539,0.0,0.0,0.0,0.0
t31,0.0,0.0,0.0,6960.660919690643,0.0,0.0,0.0,0.0
t32,0.0,0.0,0.0,7854.6537717230285,0.0,0.0,0.0,0.0
t33,0.0,0.0,0.0,8974.174340007667,0.0,0.0,0.0,0.0
t34,0.0,0.0,0.0,9804.762411851196,0.0,0.0,0.0,0.0
t35,0.0,0.0,0.0,10352.362320998702,0.0,0.0,0.0,0.0
t36,0.0,0.0,0.0,10787.950361683572,0.0,0.0,0.0,0.0
t37,0.0,0.0,0.0,11231.655934274884,0.0,0.0,0.0,0.0
t38,0.0,0.0,0.0,11670.434779370895,0.0,0.0,0.0,0.0
t39,0.0,0.0,0.0,12298.539042700097,0.0,0.0,0.0,0.0
t40,0.0,0.0,0.0,13468.638015396304,0.0,0.0,0.0,0.0
t41,0.0,0.0,0.0,15978.393114238095,0.0,0.0,0.0,0.0
t42,0.0,0.0,0.0,19865.81233707562,0.0,0.0,0.0,0.0
t43,0.0,0.0,0.0,23533.689004782253,0.0,0.0,0.0,0.0
t44,0.0,0.0,0.0,26932.451498445622,0.0,0.0,0.0,0.0
t45,0.0,0.0,0.0,28190.684480460168,0.0,0.0,0.0,0.0
t46,0.0,0.0,0.0,29069.313163458766,0.0,0.0,0.0,0.0
t47,0.0,0.0,0.0,29964.57861792282,0.0,0.0,0.0,0.0
t48,0.0,0.0,0.0,30924.017772645355,0.0,0.0,0.0,0.0
t49,0.0,0.0,0.0,32092.94799821604,0.0,0.0,0.0,0.0
t50,0.0,0.0,0.0,33174.67118204399,0.0,0.0,0.0,0.0
t51,0.0,0.0,0.0,34316.78163297428,0.0,0.0,0.0,0.0
t52,0.0,0.0,0.0,35425.90758153937,0.0,0.0,0.0,0.0
t53,0.0,0.0,0.0,36579.53223770313,0.0,0.0,0.0,0.0
t54,0.0,0.0,0.0,37310.55891026063,0.0,0.0,0.0,0.0
t55,0.0,0.0,0.0,38006.26120118112,0.0,0.0,0.0,0.0
t56,0.0,0.0,0.0,38006.26119871135,0.0,0.0,0.0,0.0
t57,0.0,0.0,0.0,38006.261197520194,0.0,0.0,0.0,0.0
t58,0.0,0.0,0.0,38006.26119691847,0.0,0.0,0.0,0.0
t59,0.0,0.0,0.0,38006.261196285544,0.0,0.0,0.0,0.0
t60,0.0,0.0,0.0,38006.261195777886,0.0,0.0,0.0,0.0
t61,0.0,0.0,0.0,38006.261195413244,0.0,0.0,0.0,0.0
t62,0.0,0.0,0.0,37586.38540818409,0.0,0.0,0.0,0.0
t63,0.0,0.0,0.0,37170.352687894614,0.0,0.0,0.0,0.0
t64,0.0,0.0,0.0,36545.14748953684,0.0,0.0,0.0,0.0
t65,0.0,0.0,0.0,36471.480030715495,0.0,0.0,0.0,0.0
t66,0.0,0.0,0.0,36471.48003026312,0.0,0.0,0.0,0.0
t67,0.0,0.0,0.0,36471.4800299565,0.0,0.0,0.0,0.0
t68,0.0,0.0,0.0,36471.48002969357,0.0,0.0,0.0,0.0
t69,0.0,0.0,0.0,35868.24989483197,0.0,0.0,0.0,0.0
t70,0.0,0.0,0.0,33690.046078153915,0.0,0.0,0.0,0.0
t71,0.0,0.0,0.0,30785.945488221434,0.0,0.0,0.0,0.0
t72,0.0,0.0,0.0,29220.442076023675,0.0,0.0,0.0,0.0
t73,0.0,0.0,0.0,28405.552582257067,0.0,0.0,0.0,0.0
t74,0.0,0.0,0.0,27342.11281248969,0.0,0.0,0.0,0.0
t75,0.0,0.0,0.0,27342.11281212122,0.0,0.0,0.0,0.0
t76,0.0,0.0,0.0,27342.112811700572,0.0,0.0,0.0,0.0
t77,0.0,0.0,0.0,27342.112811329094,0.0,0.0,0.0,0.0
t78,0.0,0.0,0.0,28154.33516319974,0.0,0.0,0.0,0.0
t79,0.0,0.0,0.0,28509.20295501883,0.0,0.0,0.0,0.0
t80,0.0,0.0,0.0,28538.512178498535,0.0,0.0,0.0,0.0
t81,0.0,0.0,0.0,28538.512178075594,0.0,0.0,0.0,0.0
t82,0.0,0.0,0.0,28538.51217764751,0.0,0.0,0.0,0.0
t83,0.0,0.0,0.0,28013.23520891456,0.0,0.0,0.0,0.0
t84,0.0,0.0,0.0,26009.11299167422,0.0,0.0,0.0,0.0
t85,0.0,0.0,0.0,22789.35918040109,0.0,0.0,0.0,0.0
t86,0.0,0.0,0.0,19324.455815474714,0.0,0.0,0.0,0.0
t87,0.0,0.0,0.0,17653.125939801223,0.0,0.0,0.0,0.0
t88,0.0,0.0,0.0,17448.724044798902,0.0,0.0,0.0,0.0
t89,0.0,0.0,0.0,17448.724044128583,0.0,0.0,0.0,0.0
t90,0.0,0.0,0.0,17691.436682713727,0.0,0.0,0.0,0.0
t91,0.0,0.0,0.0,18715.76949215983,0.0,0.0,0.0,0.0
t92,0.0,0.0,0.0,19827.492125224937,0.0,0.0,0.0,0.0
t93,0.0,0.0,0.0,19634.542836087807,0.0,0.0,0.0,0.0
t94,0.0,0.0,0.0,18133.49763096242,0.0,0.0,0.0,0.0
t95,0.0,0.0,0.0,15605.322138936763,0.0,0.0,0.0,0.0
t96,0.0,0.0,0.0,13223.497488218107,0.0,0.0,0.0,0.0
t97,0.0,0.0,0.0,11181.274819859424,0.0,0.0,0.0,0.0
t98,0.0,0.0,0.0,9746.858123079892,0.0,0.0,0.0,0.0
t99,0.0,0.0,0.0,9746.858122782683,0.0,0.0,0.0,0.0
t100,0.0,0.0,0.0,9746.858122374813,0.0,0.0,0.0,0.0
t101,0.0,0.0,0.0,9921.668209996218,0.0,0.0,0.0,0.0
t102,0.0,0.0,0.0,10506.86482047028,0.0,0.0,0.0,0.0
t103,0.0,0.0,0.0,10749.900486759912,0.0,0.0,0.0,0.0
t104,0.0,0.0,0.0,11282.799654237764,0.0,0.0,0.0,0.0
t105,0.0,0.0,0.0,11771.661208900683,0.0,0.0,0.0,0.0
t106,0.0,0.0,0.0,11845.880732126481,0.0,0.0,0.0,0.0
