Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_ccs,1,2.630037099853781e6,3470.29104571425,0.08651509100834377
solar_pv,1,2.1396963968456842e7,18157.382718254343,0.13452246027894327
onshore_wind,1,6.127684999078629e7,19632.775624547925,0.3562957339111607
battery,1,6.450781535917161e6,7185.396519294183,0.0
offshore_wind,1,835686.0966206911,242.0420359918944,0.3941379679950859
natural_gas,1,0.0005362272365342442,7.322515967980143e-6,0.0
nuclear,1,0.0,0.0,0.0
fusion,1,3.730678137919957e7,12730.24207740785,0.3345391997834418
