Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion
Zone,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,-2.1827582241018564,0.0,0.0,0.0,0.0
t2,0.0,0.0,0.0,-2.182758224023039,0.0,0.0,0.0,0.0
t3,0.0,0.0,0.0,-2.1827582239876273,0.0,0.0,0.0,0.0
t4,0.0,0.0,0.0,-2.1827582239697034,0.0,0.0,0.0,0.0
t5,0.0,0.0,0.0,-2.18275822395905,0.0,0.0,0.0,0.0
t6,0.0,0.0,0.0,-2.182758223941889,0.0,0.0,0.0,0.0
t7,0.0,0.0,0.0,-2.182758223940022,0.0,0.0,0.0,0.0
t8,0.0,0.0,0.0,-2.1827582239421774,0.0,0.0,0.0,0.0
t9,0.0,0.0,0.0,-2.182758223948286,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,-2.1827582239582357,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,-2.1827582239640257,0.0,0.0,0.0,0.0
t12,0.0,0.0,0.0,-2.182758223974924,0.0,0.0,0.0,0.0
t13,0.0,0.0,0.0,-2.182758223988705,0.0,0.0,0.0,0.0
t14,0.0,0.0,0.0,-2.1827582240026038,0.0,0.0,0.0,0.0
t15,0.0,0.0,0.0,-2.1827582240161667,0.0,0.0,0.0,0.0
t16,0.0,0.0,0.0,-2.1827582240284733,0.0,0.0,0.0,0.0
t17,0.0,0.0,0.0,-2.1827582240454615,0.0,0.0,0.0,0.0
t18,0.0,0.0,0.0,-2.182758224064182,0.0,0.0,0.0,0.0
t19,0.0,0.0,0.0,-2.1827582240871184,0.0,0.0,0.0,0.0
t20,0.0,0.0,0.0,-2.1827582241113714,0.0,0.0,0.0,0.0
t21,0.0,0.0,0.0,-2.1827582241328494,0.0,0.0,0.0,0.0
t22,0.0,0.0,0.0,-2.182758224147822,0.0,0.0,0.0,0.0
t23,0.0,0.0,0.0,-2.182758224156306,0.0,0.0,0.0,0.0
t24,0.0,0.0,0.0,-2.18275822415651,0.0,0.0,0.0,0.0
t25,0.0,0.0,0.0,-2.182758224144758,0.0,0.0,0.0,0.0
t26,0.0,0.0,0.0,-2.1827582241014736,0.0,0.0,0.0,0.0
t27,0.0,0.0,0.0,-2.182758224073609,0.0,0.0,0.0,0.0
t28,0.0,0.0,0.0,-2.1827582240398455,0.0,0.0,0.0,0.0
t29,0.0,0.0,0.0,-2.182758224009345,0.0,0.0,0.0,0.0
t30,0.0,0.0,0.0,-2.182758223983361,0.0,0.0,0.0,0.0
t31,0.0,0.0,0.0,-2.1827582239397176,0.0,0.0,0.0,0.0
t32,0.0,0.0,0.0,-2.182758223920793,0.0,0.0,0.0,0.0
t33,0.0,0.0,0.0,-2.182758223910972,0.0,0.0,0.0,0.0
t34,0.0,0.0,0.0,-2.1827582239051813,0.0,0.0,0.0,0.0
t35,0.0,0.0,0.0,-2.182758223901829,0.0,0.0,0.0,0.0
