1,2,3,4,5,6,7,8
-4.495833257254814e-19,-2.9386593927812246e-8,-3.2664235869052084e-8,-5.680188041991732e-9,-3.1486379046365357e-10,-3.622374066575645e-20,-0.0,-1.3777403111281456e-17
-8.835619240021073e-19,-5.7814705312572866e-8,-6.445300315559668e-8,-1.135701294138733e-8,-5.999780091403929e-10,-7.219505376106426e-20,-0.0,-2.7417535422751204e-17
-1.2864688234416785e-18,-8.43317724755538e-8,-9.300658958133846e-8,-1.6751687931821094e-8,-8.616527298685108e-10,-1.0551097093775112e-19,-0.0,-4.0196275671800305e-17
-1.6196132691486528e-18,-1.0572742088748419e-7,-1.187373764599511e-7,-2.1025531127409076e-8,-1.115435612896403e-9,-1.3271788984494662e-19,-0.0,-5.045006793889621e-17
-1.915357155614795e-18,-1.2630947583302358e-7,-1.4180452997651475e-7,-2.5271454166286796e-8,-1.3376252396749544e-9,-1.570247958744714e-19,-0.0,-5.967697963438559e-17
-2.1892014085468706e-18,-1.4501727438884537e-7,-1.6218962552435655e-7,-2.9041043097486487e-8,-1.5414667645281187e-9,-1.7880639893380573e-19,-0.0,-6.799439071518336e-17
-2.440754688109085e-18,-1.6248883655477022e-7,-1.8205775670664567e-7,-3.2590969298202234e-8,-1.7405695264174267e-9,-1.9969606824655157e-19,-0.0,-7.581234535531173e-17
-2.6895310858129877e-18,-1.768761000704392e-7,-1.9992643593818285e-7,-3.5655700299084285e-8,-1.8785087696723617e-9,-2.1986298995560255e-19,-0.0,-8.357534930772423e-17
-2.8684935121546913e-18,-1.8854035668903998e-7,-2.1451530857802629e-7,-3.835327528697499e-8,-1.9988492241046603e-9,-2.3464677938488e-19,-0.0,-8.910352002571278e-17
-3.0365175241978325e-18,-1.997114138662246e-7,-2.27770802663688e-7,-4.0768861487442233e-8,-2.1043355567002565e-9,-2.482396292857133e-19,-0.0,-9.429923747926649e-17
-3.1893862159439167e-18,-2.0918413287883012e-7,-2.39944745597017e-7,-4.308114731854434e-8,-2.2033683185783995e-9,-2.606486001853011e-19,-0.0,-9.895452875529195e-17
-3.3317405029519275e-18,-2.1851164720006395e-7,-2.5210373981409903e-7,-4.5220475797272236e-8,-2.3000941806657684e-9,-2.726938173121248e-19,-0.0,-1.03448192651989e-16
-3.460487715891414e-18,-2.2662282755578648e-7,-2.620139231239873e-7,-4.718330360425651e-8,-2.3858838019149992e-9,-2.830895552093463e-19,-0.0,-1.0742672935375877e-16
-3.5787064168668364e-18,-2.3384579685081886e-7,-2.714750639856613e-7,-4.8676428459179614e-8,-2.4622146396723847e-9,-2.926928020989519e-19,-0.0,-1.1104544977469524e-16
-3.682953354278433e-18,-2.406992538113667e-7,-2.798383669965629e-7,-5.014886805591987e-8,-2.5364275915714818e-9,-3.011431333534988e-19,-0.0,-1.14263626170724e-16
-3.7831330238106405e-18,-2.4755233123698733e-7,-2.872442889018707e-7,-5.15576972499827e-8,-2.595632852177319e-9,-3.092725281187863e-19,-0.0,-1.1734451654068943e-16
-3.8679741149965414e-18,-2.535106390274988e-7,-2.942713797238284e-7,-5.2892958526248225e-8,-2.64993745492161e-9,-3.1631645789881015e-19,-0.0,-1.2002731929045947e-16
-3.899568501027877e-18,-2.5536907875104684e-7,-2.9671317146301026e-7,-5.336837232121681e-8,-2.6751719747574667e-9,-3.1881846410661235e-19,-0.0,-1.2096725889399435e-16
-3.832477483690169e-18,-2.5536907875104684e-7,-2.923541046009085e-7,-5.336837227103737e-8,-2.6383416082075014e-9,-3.13509461022193e-19,0.0,-1.1895169895052904e-16
-3.7645607729226765e-18,-2.5536907875104684e-7,-2.8689072832243605e-7,-5.33683718606172e-8,-2.5999199355349576e-9,-3.080505329348142e-19,0.0,-1.1687184741285989e-16
-3.686037740838455e-18,-2.5536907875104684e-7,-2.809526164472085e-7,-5.336837110353973e-8,-2.554011762972141e-9,-3.0182991439561645e-19,0.0,-1.145169147502244e-16
-3.604793067705963e-18,-2.5536907875104684e-7,-2.741198798670158e-7,-5.336837031495412e-8,-2.506581200672142e-9,-2.9523594656518417e-19,0.0,-1.120240148999107e-16
-3.4820336892944044e-18,-2.5536907875104684e-7,-2.6453065108814244e-7,-5.336836950744925e-8,-2.4409131592841046e-9,-2.853964943174211e-19,0.0,-1.0821722647941244e-16
-3.326756926592654e-18,-2.5536907875104684e-7,-2.5076151700391324e-7,-5.3368368220886794e-8,-2.307047182027357e-9,-2.7224628868573204e-19,0.0,-1.0325062618461674e-16
