Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion
Zone,1,1,1,1,1,1,1,1
t1,5.331308748668872e-10,0.0,0.0,0.0,0.0,5.582574327109695e-11,0.0,22.407040289757347
t2,4.5024971415433593e-10,0.0,0.0,0.0,0.0,5.466920729214459e-11,0.0,18.935584505908714
t3,4.174498831261595e-10,0.0,0.0,0.0,0.0,5.375038514498955e-11,0.0,17.147902352054793
t4,4.053610092823535e-10,0.0,0.0,0.0,0.0,5.2915476059762625e-11,0.0,17.46924158071979
t5,3.9827935781427913e-10,0.0,0.0,0.0,0.0,5.250606776952627e-11,0.0,16.574503002969433
t6,3.91000329625887e-10,0.0,0.0,0.0,0.0,5.254663151599366e-11,0.0,17.882490426298297
t7,3.8606104293279584e-10,0.0,0.0,0.0,0.0,5.221440665685194e-11,0.0,17.53590162568801
t8,3.827322464587288e-10,0.0,0.0,0.0,0.0,5.1907365399526894e-11,0.0,16.89447270414159
t9,3.824285869180425e-10,0.0,0.0,0.0,0.0,5.17508246178543e-11,0.0,18.402077424700312
t10,3.9018158220638765e-10,0.0,0.0,0.0,0.0,5.1721088338991014e-11,0.0,24.310889335741127
t11,3.940521316096671e-10,0.0,0.0,0.0,0.0,5.1721121295404334e-11,0.0,35.954397633568476
t12,4.002747879938108e-10,0.0,0.0,0.0,0.0,5.1649163634682655e-11,0.0,41.4690913186139
t13,4.057858950584102e-10,0.0,0.0,0.0,0.0,5.1472832605414205e-11,0.0,43.84640511578995
t14,4.066288544427091e-10,0.0,0.0,0.0,0.0,5.1525572946965405e-11,0.0,44.53313532811937
t15,3.9938483883114114e-10,0.0,0.0,0.0,0.0,5.153373710574105e-11,0.0,39.4988453687801
t16,3.8588097804042995e-10,0.0,0.0,0.0,0.0,5.1998123768048104e-11,0.0,32.223965422229895
t17,3.788976725912513e-10,0.0,0.0,0.0,0.0,5.2011879092487015e-11,0.0,33.30167860148561
t18,3.8091072808516004e-10,0.0,0.0,0.0,0.0,5.2175214195701476e-11,0.0,38.951275043044426
t19,3.868084608825938e-10,0.0,0.0,0.0,0.0,5.215827496822107e-11,0.0,43.84777680929854
t20,3.9507417766567353e-10,0.0,0.0,0.0,0.0,5.21631376204063e-11,0.0,44.53313532014379
t21,4.0095244329619817e-10,0.0,0.0,0.0,0.0,5.192569836112255e-11,0.0,44.533135321632095
t22,4.0347026509133583e-10,0.0,0.0,0.0,0.0,5.1887789660942213e-11,0.0,44.5331353230952
t23,4.0104910550623776e-10,0.0,0.0,0.0,0.0,5.2283916679973856e-11,0.0,44.53313532051269
t24,3.9548959770756646e-10,0.0,0.0,0.0,0.0,5.2191226267790365e-11,0.0,44.533135319671565
t25,3.900985615786858e-10,0.0,0.0,0.0,0.0,5.220413771278045e-11,0.0,44.53313532087724
t26,3.869214208671539e-10,0.0,0.0,0.0,0.0,5.272600189832427e-11,0.0,44.53313532195112
t27,3.879069024654003e-10,0.0,0.0,0.0,0.0,5.273972969421721e-11,0.0,44.53313532352506
t28,3.9035076647389564e-10,0.0,0.0,0.0,0.0,5.2700620189545993e-11,0.0,41.581605889748765
t29,3.929289712555367e-10,0.0,0.0,0.0,0.0,5.244180719862901e-11,0.0,31.81532899481364
t30,3.942816643029712e-10,0.0,0.0,0.0,0.0,5.222191883539651e-11,0.0,26.902373404801303
t31,3.9327739415083777e-10,0.0,0.0,0.0,0.0,5.2248583072034484e-11,0.0,27.883090062054332
t32,3.9333292645484555e-10,0.0,0.0,0.0,0.0,5.204031527256938e-11,0.0,22.84252575269396
t33,3.9331351196217543e-10,0.0,0.0,0.0,0.0,5.184383225569935e-11,0.0,20.543760093648842
t34,3.9380617241297767e-10,0.0,0.0,0.0,0.0,5.1890582311383845e-11,0.0,22.745358563644075
t35,3.9583136695476e-10,0.0,0.0,0.0,0.0,5.1811129809516654e-11,0.0,27.547181436115682
t36,3.9961324762861906e-10,0.0,0.0,0.0,0.0,5.199927425823446e-11,0.0,32.202204599769786
t37,4.0489679969649444e-10,0.0,0.0,0.0,0.0,5.1566204066095035e-11,0.0,33.30626303306496
t38,4.0364278596665367e-10,0.0,0.0,0.0,0.0,5.213893658591692e-11,0.0,31.96970854703005
t39,3.994318050668975e-10,0.0,0.0,0.0,0.0,5.252662752478337e-11,0.0,25.475952210713228
t40,3.9762258706111086e-10,0.0,0.0,0.0,0.0,5.2873307952345773e-11,0.0,19.25307144382114
t41,3.9437493221014656e-10,0.0,0.0,0.0,0.0,5.343957888888329e-11,0.0,16.99800367034769
t42,3.941884285153004e-10,0.0,0.0,0.0,0.0,5.359786309388478e-11,0.0,15.490194729398405
t43,3.950880082183185e-10,0.0,0.0,0.0,0.0,5.350509793129153e-11,0.0,15.93475745804511
t44,3.9647348633629885e-10,0.0,0.0,0.0,0.0,5.338340845175817e-11,0.0,16.18966562034087
t45,3.9908554727234147e-10,0.0,0.0,0.0,0.0,5.3063830947065104e-11,0.0,20.56185041860695
t46,4.006671150454057e-10,0.0,0.0,0.0,0.0,5.201478217813961e-11,0.0,24.500855918512098
t47,3.9418188696627573e-10,0.0,0.0,0.0,0.0,5.2956213765827446e-11,0.0,25.644725919040155
t48,3.893399493751362e-10,0.0,0.0,0.0,0.0,5.3217688145995324e-11,0.0,25.866587231436757
t49,3.874087445176105e-10,0.0,0.0,0.0,0.0,5.308432286674029e-11,0.0,25.408146681798232
t50,3.871360626878545e-10,0.0,0.0,0.0,0.0,5.301726324491135e-11,0.0,27.52180371402701
t51,3.883773465134374e-10,0.0,0.0,0.0,0.0,5.3123792578320874e-11,0.0,30.05033411611082
t52,3.963853753185599e-10,0.0,0.0,0.0,0.0,5.2767715595248476e-11,0.0,32.043332448484904
t53,4.1006972763762273e-10,0.0,0.0,0.0,0.0,5.2657641466783135e-11,0.0,34.34226748498035
t54,4.35821415598302e-10,0.0,0.0,0.0,0.0,5.308268022783326e-11,0.0,40.00187614203659
t55,4.921441108815971e-10,0.0,0.0,0.0,0.0,5.4086995351721986e-11,0.0,42.49875688148226
t56,0.16020720011911477,0.0,0.0,0.0,0.0,5.6477023179442444e-11,0.0,44.533135371772914
t57,2.7766124946632695,0.0,0.0,0.0,0.0,5.77209770772174e-11,0.0,44.53313537169054
t58,3.957699797116926,0.0,0.0,0.0,0.0,5.822099061376609e-11,0.0,44.53313537132354
t59,4.699316236903379,0.0,0.0,0.0,0.0,5.868829393752119e-11,0.0,44.53313537175563
t60,5.190496611097893,0.0,0.0,0.0,0.0,5.884997362380508e-11,0.0,44.53313537193647
t61,5.4767090195340495,0.0,0.0,0.0,0.0,5.923286277511936e-11,0.0,44.5331353720957
t62,5.476709026044898,0.0,0.0,0.0,0.0,5.968864600797907e-11,0.0,44.53313537169268
t63,5.476709026645728,0.0,0.0,0.0,0.0,5.997347926463993e-11,0.0,44.533135371890104
t64,5.476709026911716,0.0,0.0,0.0,0.0,6.026967349577998e-11,0.0,44.533135371753154
t65,5.476709027054625,0.0,0.0,0.0,0.0,6.034044060588345e-11,0.0,44.53313537211333
t66,5.476709027106366,0.0,0.0,0.0,0.0,6.091571344923031e-11,0.0,44.53313537178623
t67,5.476709027160716,0.0,0.0,0.0,0.0,6.075460520833646e-11,0.0,44.533135371533405
t68,5.476709027208349,0.0,0.0,0.0,0.0,6.074432304878402e-11,0.0,44.53313537166389
t69,5.476709027273492,0.0,0.0,0.0,0.0,6.016433858761091e-11,0.0,44.533135371797684
t70,5.476709027257793,0.0,0.0,0.0,0.0,5.966110691195861e-11,0.0,44.533135371546116
t71,5.476709027169438,0.0,0.0,0.0,0.0,6.027856501233782e-11,0.0,44.53313537180286
t72,5.476709027007237,0.0,0.0,0.0,0.0,6.073596222333715e-11,0.0,44.533135371815455
t73,5.476709026718668,0.0,0.0,0.0,0.0,6.064390026647574e-11,0.0,44.533135371509346
t74,5.476709026054354,0.0,0.0,0.0,0.0,6.028641173494327e-11,0.0,44.53313537161233
t75,5.4035367607545055,0.0,0.0,0.0,0.0,5.992112394353553e-11,0.0,44.53313537144846
t76,5.076335432157527,0.0,0.0,0.0,0.0,5.990885081298598e-11,0.0,44.53313537180405
t77,4.745647188265166,0.0,0.0,0.0,0.0,5.941248964764599e-11,0.0,44.5331353717006
t78,4.74058354844799,0.0,0.0,0.0,0.0,5.902210976328624e-11,0.0,44.53313537151133
t79,4.740583548171985,0.0,0.0,0.0,0.0,5.881162158306931e-11,0.0,44.53313537176907
t80,4.740583548114417,0.0,0.0,0.0,0.0,5.886434549510815e-11,0.0,44.53313537173837
t81,4.7405835481993535,0.0,0.0,0.0,0.0,5.915267066623629e-11,0.0,44.53313537107005
