Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.05001455966734,-27.263967349555216
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.05001455966734,-31.158819828063102
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.05001455966734,-35.61007980350069
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.05001455966734,-40.69723406114365
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.05001455966734,-46.51112464130703
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.05001455966734,-27.201094869384423
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.05001455966734,-31.086965565010768
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.05001455966734,-35.52796064572659
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.05001455966734,-40.6033835951161
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.033977225084278,-8.39521115866418
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.033977225084278,-4.921118650379077
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.033977225084278,-5.62413560043323
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.033977225084278,-6.427583543352263
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.033977225084278,-7.345809763831156
