Time_Index,res_hydro_1,natural_gas_ccs_2,solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,fusion_2,float_offshore_wind_2,comm_solar_pv_2,res_solar_pv_2
1,0.262,1,0.0,0.1685581052409014,1,0.2244116767121182,1,1,0.552743642,1,1,0.2244116767121182,0.0,0.0
2,0.262,1,0.0,0.2825975539149926,1,0.3390483959761617,1,1,0.552743642,1,1,0.3390483959761617,0.0,0.0
3,0.262,1,0.0,0.2246566366469845,1,0.3857878310786112,1,1,0.552743642,1,1,0.3857878310786112,0.0,0.0
4,0.262,1,0.0,0.4437221565614517,1,0.4267492447963006,1,1,0.552743642,1,1,0.4267492447963006,0.0,0.0
5,0.262,1,0.0,0.3807892682557752,1,0.7080701980070983,1,1,0.552743642,1,1,0.7080701980070983,0.0,0.0
6,0.262,1,0.0,0.4421761910660542,1,0.7990109528756997,1,1,0.552743642,1,1,0.7990109528756997,0.0,0.0
7,0.262,1,0.0,0.5840631335571296,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
8,0.262,1,0.0,0.5371643479186448,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
9,0.262,1,0.0153987160196998,0.577694497833562,1,0.81,1,1,0.552743642,1,1,0.81,0.0090192479543955,0.0081943167390545
10,0.262,1,0.0472300096767952,0.7291396714818297,1,0.81,1,1,0.552743642,1,1,0.81,0.0276632913821229,0.0251331122922945
11,0.262,1,0.0711374299544248,0.7676493284454525,1,0.81,1,1,0.552743642,1,1,0.81,0.0416662089733059,0.0378552752257474
12,0.262,1,0.0816046274614597,0.7219304254799438,1,0.81,1,1,0.552743642,1,1,0.81,0.0477969960845692,0.0434253196134196
13,0.262,1,0.1728295341375182,0.7982038945079204,1,0.81,1,1,0.552743642,1,1,0.81,0.1012287271376892,0.0919700020946078
14,0.262,1,0.1699416251238785,0.7471280397014799,1,0.81,1,1,0.552743642,1,1,0.81,0.0995372375725573,0.090433221940921
15,0.262,1,0.0446234863209177,0.7709139129154041,1,0.81,1,1,0.552743642,1,1,0.81,0.0261366134165375,0.0237460695064883
16,0.262,1,0.0076827064862684,0.7698889852329774,1,0.81,1,1,0.552743642,1,1,0.81,0.0044998709419572,0.0040882973801928
17,0.262,1,0.0,0.7710277937690071,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
18,0.262,1,0.0,0.7509402214674796,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
19,0.262,1,0.0,0.61766221263428,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
20,0.262,1,0.0,0.5646670663367659,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
21,0.262,1,0.0,0.5101093896374873,1,0.8040827396936066,1,1,0.552743642,1,1,0.8040827396936066,0.0,0.0
22,0.262,1,0.0,0.5842614781702424,1,0.7096943527188633,1,1,0.552743642,1,1,0.7096943527188633,0.0,0.0
23,0.262,1,0.0,0.5316850447800289,1,0.485309045091277,1,1,0.552743642,1,1,0.485309045091277,0.0,0.0
24,0.262,1,0.0,0.4412700570013514,1,0.7167433011334838,1,1,0.552743642,1,1,0.7167433011334838,0.0,0.0
25,0.262,1,0.0,0.5139922774104422,1,0.7742706127555639,1,1,0.552743642,1,1,0.7742706127555639,0.0,0.0
26,0.262,1,0.0,0.4244617876456545,1,0.7964130785153068,1,1,0.552743642,1,1,0.7964130785153068,0.0,0.0
27,0.262,1,0.0,0.5719163832047793,1,0.802616728651502,1,1,0.552743642,1,1,0.802616728651502,0.0,0.0
28,0.262,1,0.0,0.5802232988758801,1,0.8069126978582966,1,1,0.552743642,1,1,0.8069126978582966,0.0,0.0
29,0.262,1,0.0,0.5226388278636187,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
30,0.262,1,0.0,0.5064193868868533,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
31,0.262,1,0.0,0.4804639739610584,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
