Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,26825.764118935553,0.0,0.0,0.0,3489.7132699698413,9498.153208345897,0.0,0.0,0.0,0.0,0.0
t2,26825.764118935553,0.0,0.0,0.0,3489.7132699698413,9498.153208345897,0.0,0.0,0.0,0.0,0.0
t3,26825.764118935553,0.0,0.0,0.0,3489.7132699698413,9498.153208345897,0.0,0.0,0.0,0.0,0.0
t4,26825.764118935553,0.0,0.0,0.0,3489.7132699698413,9498.153208345897,0.0,0.0,0.0,0.0,0.0
t5,26825.764118935553,0.0,0.0,0.0,3489.7132699698413,9498.153208345897,0.0,0.0,0.0,0.0,0.0
t6,26825.764118935553,0.0,0.0,0.0,3489.7132699698413,9498.153208345897,0.0,0.0,0.0,0.0,0.0
t7,26825.764118935553,0.0,0.0,0.0,3489.7132699698413,9498.153208345897,0.0,0.0,0.0,0.0,0.0
t8,26825.764118935553,0.0,0.0,0.0,3489.7132699698413,9498.153208345897,0.0,0.0,0.0,0.0,0.0
t9,26825.764118935553,0.0,0.0,0.0,3489.7132699698413,9498.153208345897,0.0,0.0,0.0,0.0,0.0
t10,26825.764118935553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,26825.764118935553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t12,26825.764118935553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t13,26825.764118935553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t14,26825.764118935553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
