Region,Resource,Zone,Cluster,AnnualSum
ERC_REST,ERC_REST_biomass_1,1,1,1.4446377499268732e10
ERC_REST,ERC_REST_conventional_hydroelectric_1,1,1,0.0
ERC_REST,NaturalGas_CCAvgCF_Moderate,1,1,0.0
ERC_REST,NaturalGas_CTAvgCF_Moderate,1,1,5.2723953532650524e8
ERC_REST,NaturalGas_CCCCSAvgCF_Moderate,1,1,4.591550464474607e9
ERC_REST,NaturalGas_CCS100_Moderate,1,1,4.224165157787663e9
ERC_REST,ERC_nuclear_1,1,1,0.0
ERC_REST,LandbasedWind_Class3_Moderate_130,1,1,1.9492107733739514e9
ERC_REST,UtilityPV_Class1_Moderate_100_0.2,1,1,8.162121228022162e9
ERC_REST,Liion_Moderate,1,1,3.803214923747099e9
ERC_REST,TEGS,1,1,1.4867849999816954e9
