Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.799779626680724,-32.675768469469666
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.799779626680724,-35.64629287578509
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.799779626680724,-38.88686495540192
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.799779626680724,-42.4220344968021
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.799779626680724,-46.27858308742047
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.799779626680724,-42.23189059165022
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.799779626680724,-46.07115337270933
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.799779626680724,-50.25944004295564
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.799779626680724,-54.8284800468607
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.245366015036435,-10.450239125084366
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.245366015036435,-7.37856631126351
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.245366015036435,-8.04934506683292
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.245366015036435,-8.781103709272276
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.245366015036435,-9.579385864660663
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.245366015036435,-10.450239125084362
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.245366015036435,-11.400260863728397
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.382914926985508,-12.436648214976433
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.382914926985508,-13.56725259815611
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.186273885938276,-15.72713426211932
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.5686476825086,-17.156873740493804
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.569299721332555,-18.71658953508415
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.569299721332555,-20.418097674637256
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.71057156918916,-22.274288372331554
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.71057156918916,-24.299223678907154
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.71057156918916,-26.508244013353263
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.71057156918916,-24.299223678907154
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.71057156918916,-26.508244013353263
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.71057156918916,-28.918084378203563
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.71057156918916,-31.547001139858438
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.71057156918916,-34.414910334391024
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.71057156918916,-24.299223678907154
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.71057156918916,-26.508244013353263
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.71057156918916,-28.918084378203563
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.228483016961253,-31.547001139858438
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.228483016961253,-15.081014520812479
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.228483016961253,-11.616221254167481
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.228483016961253,-12.672241368182707
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.228483016961253,-13.824263310744772
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.228483016961253,-15.081014520812479
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.228483016961253,-16.452015840886343
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.228483016961253,-17.947653644603285
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.06898471322994,-19.579258521385402
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.06898471322994,-21.359191114238623
