Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,2.4762784509569824e8,0.0,0.0,914866.5175634103,2.926786899512985e7,4.857337130514986e7,0.0,4.1749568494816855e7,1.9477158623279056e8,4.543331200030847e7,9.78325116755409e6,6.181216698090113e8
t1,28737.34924122201,0.0,0.0,0.0,0.0,9692.346116459783,0.0,8072.032666654314,0.0,0.0,0.0,46501.7280243361
t2,28737.34924122201,0.0,0.0,0.0,0.0,9692.346116459783,0.0,6491.89845079081,0.0,0.0,0.0,44921.5938084726
t3,28737.34924122201,0.0,0.0,0.0,0.0,9692.346116459783,0.0,4967.682226584577,0.0,0.0,0.0,43397.37758426637
t4,28737.34924122201,0.0,0.0,0.0,0.0,9692.346116459783,0.0,4792.713026882796,0.0,0.0,0.0,43222.40838456459
t5,28737.34924122201,0.0,0.0,0.0,0.0,9692.34611645975,0.0,4350.78051217211,0.0,0.0,0.0,42780.47586985387
t6,28737.34924122201,0.0,0.0,0.0,0.0,9692.34611645975,0.0,2444.1573772774514,0.0,763.1472650407886,0.0,41637.0
t7,28737.34924122201,0.0,0.0,0.0,0.0,9692.34611645975,0.0,1976.9715760118722,0.0,1892.333066306368,0.0,42299.0
t8,28737.34924122201,0.0,0.0,0.0,0.0,9692.34611645975,0.0,2332.3213939629113,0.0,2918.9832483553255,0.0,43681.0
t9,28737.34924122201,0.0,0.0,0.0,0.0,6203.10151453424,0.0,5339.266300178055,0.0,4400.282944065695,0.0,44680.0
t10,28737.34924122201,0.0,0.0,0.0,0.0,0.0,0.0,5599.014390456981,18221.45726495979,0.0,0.0,52557.82089663878
t11,28737.34924122201,0.0,0.0,0.0,0.0,0.0,0.0,5826.293969451047,44201.070004076144,0.0,0.0,78764.71321474921
t12,28737.34924122201,0.0,0.0,0.0,0.0,0.0,0.0,10200.523961995563,60595.27749288589,0.0,0.0,99533.15069610346
t13,28737.34924122201,0.0,0.0,0.0,0.0,0.0,0.0,11382.017011528224,69884.64786325753,0.0,0.0,110004.01411600776
t14,28737.34924122201,0.0,0.0,0.0,0.0,0.0,0.0,7897.063466952533,75141.8190069294,0.0,0.0,111776.23171510396
t15,28737.34924122201,0.0,0.0,0.0,0.0,0.0,0.0,5301.386370345691,75529.72678063723,0.0,0.0,109568.46239220494
t16,28737.34924122201,0.0,0.0,0.0,0.0,0.0,0.0,5638.698126471818,72018.1406186506,0.0,0.0,106394.18798634443
t17,28737.34924122201,0.0,0.0,0.0,0.0,0.0,0.0,5016.384993511877,62596.064957273615,0.0,0.0,96349.7991920075
t18,28737.34924122201,0.0,0.0,0.0,0.0,0.0,0.0,7254.908465985173,49499.07354498043,0.0,0.0,85491.3312521876
t19,28737.34924122201,0.0,0.0,0.0,0.0,0.0,0.0,7101.584940473316,26112.31803012165,0.0,0.0,61951.25221181697
t20,28737.34924122201,0.0,0.0,0.0,0.0,0.0,0.0,5415.026159842731,0.0,0.0,18703.62459893526,52856.0
t21,28737.34924122201,0.0,0.0,0.0,0.0,0.0,0.0,4637.585695188434,0.0,0.0,20215.065063589554,53590.0
t22,28737.34924122201,0.0,0.0,0.0,0.0,807.1928737253837,0.0,6268.226484161743,0.0,0.0,17688.23140089088,53501.00000000002
t23,28737.34924122201,0.0,0.0,0.0,0.0,1261.238865195912,0.0,6304.302607811581,0.0,0.0,16733.1092857705,53036.00000000001
t24,28737.34924122201,0.0,0.0,0.0,0.0,1261.238865195912,0.0,6288.068352169148,0.0,2944.6026159234098,12265.74092548952,51497.0
t25,28737.34924122201,0.0,0.0,0.0,0.0,1261.238865195912,0.0,5914.680472393216,0.0,13584.73142118886,0.0,49498.0
t26,28737.34924122201,0.0,0.0,0.0,0.0,1261.238865195912,0.0,7036.647917903621,0.0,10865.763975678456,0.0,47901.0
t27,28737.34924122201,0.0,0.0,0.0,0.0,1261.2388651959227,0.0,8483.300476262613,0.0,8852.111417319455,0.0,47334.0
t28,28737.34924122201,0.0,0.0,0.0,0.0,1261.2388651959227,0.0,7671.587694140961,0.0,9760.824199441106,0.0,47431.0
t29,28737.34924122201,0.0,0.0,0.0,0.0,1261.2388651959227,0.0,8690.73818724927,0.0,9322.673706332796,0.0,48012.0
t30,28737.34924122201,0.0,0.0,0.0,0.0,1261.2388651959227,0.0,7211.617117605354,0.0,12291.794775976712,0.0,49502.0
t31,28737.34924122201,0.0,0.0,0.0,0.0,1261.2388651959227,0.0,7361.333030752236,0.0,15086.07886282983,0.0,52446.0
t32,28737.34924122201,0.0,0.0,0.0,0.0,1261.2388651959143,0.0,7117.8191961156845,0.0,19286.59269746639,0.0,56403.0
t33,28737.34924122201,0.0,0.0,0.0,0.0,1261.2388651959143,0.0,6515.347931163211,0.0,22064.063962418863,0.0,58578.0
t34,28737.34924122201,0.0,0.0,0.0,0.0,1261.2388651959143,0.0,4552.806804611282,19783.296459099205,4637.308629871587,0.0,58972.0
t35,28737.34924122201,0.0,0.0,0.0,0.0,575.1249225293369,0.0,3208.971198654307,45885.40638991273,0.0,0.0,78406.85175231838
t36,28737.34924122201,0.0,0.0,0.0,0.0,575.1249225293369,0.0,3097.1352153397665,62422.52726903592,0.0,0.0,94832.13664812704
