Region,Resource,Zone,Cluster,AnnualSum
ERC_REST,ERC_REST_biomass_1,1,1,1.1139178717335668e9
ERC_REST,ERC_REST_conventional_hydroelectric_1,1,1,0.0
ERC_REST,NaturalGas_CCAvgCF_Moderate,1,1,4.5079785097696537e8
ERC_REST,NaturalGas_CTAvgCF_Moderate,1,1,2.2574428390143495e9
ERC_REST,NaturalGas_CCCCSAvgCF_Moderate,1,1,1.842469529106681e10
ERC_REST,NaturalGas_CCS100_Moderate,1,1,-9.240620056971801e-9
ERC_REST,ERC_nuclear_1,1,1,0.0
ERC_REST,LandbasedWind_Class3_Moderate_130,1,1,4.642918006471059e9
ERC_REST,UtilityPV_Class1_Moderate_100_0.2,1,1,6.424024073999339e9
ERC_REST,Liion_Moderate,1,1,3.07823904725474e9
ERC_REST,TEGS,1,1,7.608999733837171e7
