Region,Resource,Zone,Cluster,AnnualSum
ERC_REST,ERC_REST_biomass_1,1,1,1.7238425741607754e10
ERC_REST,ERC_REST_conventional_hydroelectric_1,1,1,0.0
ERC_REST,NaturalGas_CCAvgCF_Moderate,1,1,0.0
ERC_REST,NaturalGas_CTAvgCF_Moderate,1,1,6.355725746392891e8
ERC_REST,NaturalGas_CCCCSAvgCF_Moderate,1,1,4.263841086954241e9
ERC_REST,NaturalGas_CCS100_Moderate,1,1,4.407713204588411e9
ERC_REST,ERC_nuclear_1,1,1,0.0
ERC_REST,LandbasedWind_Class3_Moderate_130,1,1,1.8734958720146325e9
ERC_REST,UtilityPV_Class1_Moderate_100_0.2,1,1,6.042307495392233e9
ERC_REST,Liion_Moderate,1,1,3.612703836530074e9
ERC_REST,TEGS,1,1,3.8861078248901166e7
