Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,32121.21764570858,0.0,0.0,0.0,0.0,9628.520076945493,0.0,0.0,0.0,0.0,0.0
t2,32121.21764570858,0.0,0.0,0.0,0.0,9628.520076945493,0.0,0.0,0.0,0.0,0.0
t3,32121.21764570858,0.0,0.0,0.0,0.0,9628.520076945493,0.0,0.0,0.0,0.0,0.0
t4,32121.21764570858,0.0,0.0,0.0,0.0,9628.520076945493,0.0,0.0,0.0,0.0,0.0
t5,32121.21764570858,0.0,0.0,0.0,0.0,9628.520076945493,0.0,0.0,0.0,0.0,0.0
t6,32121.21764570858,0.0,0.0,0.0,0.0,9628.520076945493,0.0,0.0,0.0,0.0,0.0
t7,32121.21764570858,0.0,0.0,0.0,0.0,9628.520076945493,0.0,0.0,0.0,0.0,0.0
t8,32121.21764570858,0.0,0.0,0.0,0.0,9628.520076945493,0.0,0.0,0.0,0.0,0.0
t9,32121.21764570858,0.0,0.0,0.0,0.0,9628.520076945493,0.0,0.0,0.0,0.0,0.0
t10,32121.21764570858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,8355.41901149069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t16,18458.865467343225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
