Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion
Zone,1,1,1,1,1,1,1,1
t1,3.957442743253176e-13,0.0,0.0,0.0,0.0,7.239141752302425e-14,0.0,45.66358539432481
t2,3.4008408345485844e-13,0.0,0.0,0.0,0.0,7.055549781887203e-14,0.0,45.66358539432441
t3,3.1514274906883473e-13,0.0,0.0,0.0,0.0,6.958121520431483e-14,0.0,45.66358539432362
t4,3.029333077990838e-13,0.0,0.0,0.0,0.0,6.912513645834106e-14,0.0,45.663585394323725
t5,2.977158044056169e-13,0.0,0.0,0.0,0.0,6.89658872952509e-14,0.0,45.66358539432364
t6,2.963934574469896e-13,0.0,0.0,0.0,0.0,6.892799471591799e-14,0.0,45.663585394323626
t7,2.982714989859046e-13,0.0,0.0,0.0,0.0,6.896739626803368e-14,0.0,45.66358539432368
t8,3.0346513951302696e-13,0.0,0.0,0.0,0.0,6.913463500199652e-14,0.0,45.66358539432368
t9,3.1509950580944803e-13,0.0,0.0,0.0,0.0,6.960160416099368e-14,0.0,45.66358539432313
t10,3.3963971518153435e-13,0.0,0.0,0.0,0.0,7.057696465724195e-14,0.0,45.66358539432422
t11,3.927206538290739e-13,0.0,0.0,0.0,0.0,7.239259842845069e-14,0.0,45.663585394323945
t12,0.971549866558163,0.0,0.0,0.0,0.0,7.580220346506908e-14,0.0,45.66358539432709
t13,0.9715498665587389,0.0,0.0,0.0,0.0,7.771266399978225e-14,0.0,45.66358539432616
t14,0.9715498665589755,0.0,0.0,0.0,0.0,7.870406107730022e-14,0.0,45.663585394326304
t15,0.9715498665591068,0.0,0.0,0.0,0.0,7.902490954392166e-14,0.0,45.66358539432623
t16,0.9715498665591693,0.0,0.0,0.0,0.0,7.88022448307025e-14,0.0,45.66358539432624
t17,0.9715498665593605,0.0,0.0,0.0,0.0,7.885515271861911e-14,0.0,45.663585394326255
t18,0.971549866560624,0.0,0.0,0.0,0.0,7.929466892517794e-14,0.0,45.663585394326255
t19,0.9715498665609752,0.0,0.0,0.0,0.0,7.954947256066103e-14,0.0,45.66358539432628
t20,0.9715498665611468,0.0,0.0,0.0,0.0,7.971524744031552e-14,0.0,45.66358539432625
t21,0.9715498665612433,0.0,0.0,0.0,0.0,7.980861590042181e-14,0.0,45.66358539432626
t22,0.9715498665612915,0.0,0.0,0.0,0.0,7.979160085676254e-14,0.0,45.66358539432619
t23,0.9715498665612963,0.0,0.0,0.0,0.0,7.975852272397701e-14,0.0,45.66358539432627
t24,0.9715498665612667,0.0,0.0,0.0,0.0,7.970064290396298e-14,0.0,45.66358539432616
t25,0.971549866561203,0.0,0.0,0.0,0.0,7.950493691465848e-14,0.0,45.66358539432631
t26,0.9715498665610723,0.0,0.0,0.0,0.0,7.893701330617107e-14,0.0,45.66358539432625
t27,0.9715498665608377,0.0,0.0,0.0,0.0,7.780019458549992e-14,0.0,45.66358539432616
t28,0.9715498665602991,0.0,0.0,0.0,0.0,7.582136257900782e-14,0.0,45.6635853943265
t29,3.9551339604796503e-13,0.0,0.0,0.0,0.0,7.23749949754001e-14,0.0,45.6635853943247
t30,3.404276478013946e-13,0.0,0.0,0.0,0.0,7.054066110629215e-14,0.0,45.663585394323285
t31,3.1567431512616644e-13,0.0,0.0,0.0,0.0,6.956753813180268e-14,0.0,45.663585394322865
t32,3.0311993137505713e-13,0.0,0.0,0.0,0.0,6.910576190435309e-14,0.0,45.66358539432182
t33,2.9675764276605583e-13,0.0,0.0,0.0,0.0,6.894280747879832e-14,0.0,45.66358539432257
t34,2.937281377173162e-13,0.0,0.0,0.0,0.0,6.889269456731045e-14,0.0,45.66358539432153
t35,2.9236246661037314e-13,0.0,0.0,0.0,0.0,6.887680468568875e-14,0.0,45.6635853943215
t36,2.9194949345984226e-13,0.0,0.0,0.0,0.0,6.887429433585404e-14,0.0,45.66358539432112
t37,2.922497870774706e-13,0.0,0.0,0.0,0.0,6.88699844755097e-14,0.0,45.66358539432077
t38,2.920474277810861e-13,0.0,0.0,0.0,0.0,6.887035976661529e-14,0.0,45.66358539432081
t39,2.9209754283623516e-13,0.0,0.0,0.0,0.0,6.886871354815613e-14,0.0,45.663585394320535
t40,2.921760967486784e-13,0.0,0.0,0.0,0.0,6.887049842649424e-14,0.0,45.663585394320506
t41,2.922692936798049e-13,0.0,0.0,0.0,0.0,6.887001370532443e-14,0.0,45.66358539432052
t42,2.9235898346225355e-13,0.0,0.0,0.0,0.0,6.887216174707493e-14,0.0,45.66358539432051
t43,2.9253190526326386e-13,0.0,0.0,0.0,0.0,6.887147741689567e-14,0.0,45.66358539432054
t44,2.925399893320478e-13,0.0,0.0,0.0,0.0,6.887364966650038e-14,0.0,45.66358539432065
t45,2.923889213366868e-13,0.0,0.0,0.0,0.0,6.887365662037757e-14,0.0,45.66358539432075
t46,2.9233071271817114e-13,0.0,0.0,0.0,0.0,6.887602722237352e-14,0.0,45.66358539432093
t47,2.9162395043652375e-13,0.0,0.0,0.0,0.0,6.887811169477211e-14,0.0,45.66358539432115
t48,2.915717343465124e-13,0.0,0.0,0.0,0.0,6.888266293724041e-14,0.0,45.663585394321316
t49,2.922996554954496e-13,0.0,0.0,0.0,0.0,6.889500688246236e-14,0.0,45.663585394321885
t50,2.9459072848773544e-13,0.0,0.0,0.0,0.0,6.894503494038813e-14,0.0,45.663585394322
t51,2.9981781632120383e-13,0.0,0.0,0.0,0.0,6.909884934268416e-14,0.0,45.66358539432268
t52,3.1138624977688157e-13,0.0,0.0,0.0,0.0,6.954605709241458e-14,0.0,45.66358539432302
t53,3.3523663693794953e-13,0.0,0.0,0.0,0.0,7.048375160442834e-14,0.0,45.663585394323256
t54,3.888717620339798e-13,0.0,0.0,0.0,0.0,7.225809907153747e-14,0.0,45.66358539432472
t55,1.8996506803192554,0.0,0.0,0.0,0.0,7.55890687542447e-14,0.0,45.66358539432612
t56,5.1962642566653,0.0,0.0,0.0,0.0,7.753998537931579e-14,0.0,45.66358539432622
t57,7.022658952073621,0.0,0.0,0.0,0.0,7.866977438448713e-14,0.0,45.66358539432624
t58,8.10450543890877,0.0,0.0,0.0,0.0,7.92809427112235e-14,0.0,45.663585394326184
t59,9.10379943848353,0.0,0.0,0.0,0.0,7.951719980028319e-14,0.0,45.66358539432626
t60,9.82912190949068,0.0,0.0,0.0,0.0,7.962682514269665e-14,0.0,45.66358539432633
t61,9.904194844377162,0.0,0.0,0.0,0.0,7.972909075198019e-14,0.0,45.66358539432626
t62,9.904194844377992,0.0,0.0,0.0,0.0,7.977956970286384e-14,0.0,45.66358539432626
t63,9.904194844378358,0.0,0.0,0.0,0.0,7.978981419889882e-14,0.0,45.66358539432625
t64,9.904194844378575,0.0,0.0,0.0,0.0,7.9787376968196e-14,0.0,45.66358539432626
t65,9.904194844378711,0.0,0.0,0.0,0.0,7.9746113079115e-14,0.0,45.66358539432626
t66,9.904194844378802,0.0,0.0,0.0,0.0,7.967105831856809e-14,0.0,45.663585394326255
t67,9.904194844378898,0.0,0.0,0.0,0.0,7.964718084491188e-14,0.0,45.66358539432626
t68,9.90419484437899,0.0,0.0,0.0,0.0,7.967330169747003e-14,0.0,45.66358539432626
t69,9.904194844379084,0.0,0.0,0.0,0.0,7.975129902720963e-14,0.0,45.66358539432624
t70,9.904194844379147,0.0,0.0,0.0,0.0,7.98039830827279e-14,0.0,45.663585394326255
t71,9.904194844379175,0.0,0.0,0.0,0.0,7.982386513492342e-14,0.0,45.663585394326304
t72,9.904194844379179,0.0,0.0,0.0,0.0,7.982214694111557e-14,0.0,45.66358539432625
t73,9.904194844379163,0.0,0.0,0.0,0.0,7.978737903616853e-14,0.0,45.6635853943263
t74,9.904194844379123,0.0,0.0,0.0,0.0,7.971964201269977e-14,0.0,45.66358539432627
t75,9.904194844379045,0.0,0.0,0.0,0.0,7.957152209201778e-14,0.0,45.663585394326276
t76,9.904194844378974,0.0,0.0,0.0,0.0,7.944079692720979e-14,0.0,45.66358539432624
t77,9.904194844378901,0.0,0.0,0.0,0.0,7.92833949270269e-14,0.0,45.6635853943263
t78,9.90419484437883,0.0,0.0,0.0,0.0,7.905879415780992e-14,0.0,45.66358539432628
t79,9.904194844378834,0.0,0.0,0.0,0.0,7.92768941625677e-14,0.0,45.663585394326255
t80,9.904194844378836,0.0,0.0,0.0,0.0,7.942444468628729e-14,0.0,45.66358539432627
t81,9.904194844378836,0.0,0.0,0.0,0.0,7.953711628454864e-14,0.0,45.66358539432626
t82,9.904194844378834,0.0,0.0,0.0,0.0,7.964509447393103e-14,0.0,45.663585394326276
t83,9.904194844378832,0.0,0.0,0.0,0.0,7.975188264509343e-14,0.0,45.66358539432625
t84,9.904194844378807,0.0,0.0,0.0,0.0,7.980690971547022e-14,0.0,45.66358539432627
t85,9.904194844378758,0.0,0.0,0.0,0.0,7.981844519673977e-14,0.0,45.6635853943262
t86,9.904194844378672,0.0,0.0,0.0,0.0,7.98105875697471e-14,0.0,45.66358539432622
t87,9.904194844378546,0.0,0.0,0.0,0.0,7.976867209692019e-14,0.0,45.66358539432622
t88,9.904194844378354,0.0,0.0,0.0,0.0,7.969445093234663e-14,0.0,45.66358539432628
t89,9.904194844378024,0.0,0.0,0.0,0.0,7.954349938039112e-14,0.0,45.66358539432623
t90,9.904194844377717,0.0,0.0,0.0,0.0,7.941177647352066e-14,0.0,45.66358539432627
t91,9.904194844377407,0.0,0.0,0.0,0.0,7.925840536691714e-14,0.0,45.66358539432625
t92,9.904194844377098,0.0,0.0,0.0,0.0,7.905505178072138e-14,0.0,45.66358539432637
t93,9.904194844377006,0.0,0.0,0.0,0.0,7.931992514196696e-14,0.0,45.66358539432637
t94,9.904194844376917,0.0,0.0,0.0,0.0,7.953956483257666e-14,0.0,45.66358539432621
t95,9.904194844376777,0.0,0.0,0.0,0.0,7.966299175322639e-14,0.0,45.66358539432627
t96,9.904194844376557,0.0,0.0,0.0,0.0,7.972539684997776e-14,0.0,45.663585394326255
