Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion,Total
Zone,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,2.504420561247607e6,1.0444333469556155e7,0.0,187853.93357945263,0.0,0.0,0.0,1.3136607964383215e7
t1,0.0,0.0,1.4588295016437769e-9,0.0,1.6597283547525876e-9,0.0,0.0,0.0,3.1185578563963645e-9
t2,0.0,0.0,1.4915713109076023e-9,0.0,1.6698464833098114e-9,0.0,0.0,0.0,3.1614177942174138e-9
t3,0.0,0.0,1.5643308870494366e-9,0.0,1.6817836012705811e-9,0.0,0.0,0.0,3.2461144883200177e-9
t4,0.0,0.0,1.5133991837501526e-9,0.0,1.7029861965056625e-9,0.0,0.0,0.0,3.216385380255815e-9
t5,0.0,0.0,1.5643308870494366e-9,0.0,1.7250130213142256e-9,0.0,0.0,0.0,3.289343908363662e-9
t6,0.0,0.0,1.5133991837501526e-9,0.0,1.6872476749085763e-9,0.0,0.0,0.0,3.200646858658729e-9
t7,0.0,0.0,1.5807017916813493e-9,0.0,1.6824373005874804e-9,0.0,0.0,0.0,3.2631390922688297e-9
t8,0.0,0.0,1.6298145055770874e-9,0.0,1.6626202636871312e-9,0.0,0.0,0.0,3.2924347692642186e-9
t9,0.0,0.0,1.6880221664905548e-9,0.0,1.625636514290818e-9,0.0,0.0,0.0,3.313658680781373e-9
t10,0.0,0.0,1.7189449863508344e-9,0.0,1.5827232857645868e-9,0.0,0.0,0.0,3.301668272115421e-9
t11,0.0,0.0,1.7398633644916117e-9,0.0,1.52350665416634e-9,0.0,0.0,0.0,3.2633700186579517e-9
t12,0.0,0.0,1.9099388737231493e-11,0.0,1.7466916801822663e-11,0.0,0.0,0.0,3.6566305539054156e-11
t13,0.0,1.6342482922482304e-11,1.9099388737231493e-11,0.0,1.7275958441587136e-11,0.0,0.0,0.0,5.271783010130093e-11
t14,0.0,1.77351466845721e-11,1.864464138634503e-11,0.0,1.715427799808822e-11,0.0,0.0,0.0,5.353406606900535e-11
t15,0.0,1.9099388737231493e-11,1.8189894035458565e-11,0.0,1.730882104311604e-11,0.0,0.0,0.0,5.45981038158061e-11
t16,0.0,2.000888343900442e-11,2.1827872842550278e-11,0.0,2.0810020373573934e-11,0.0,0.0,0.0,6.264677665512863e-11
t17,0.0,2.091837814077735e-11,2.1827872842550278e-11,0.0,2.0872192862952943e-11,0.0,0.0,0.0,6.361844384628057e-11
t18,0.0,1.8189894035458565e-11,1.9099388737231493e-11,0.0,1.7699619547784096e-11,0.0,0.0,0.0,5.4988902320474153e-11
t19,0.0,1.9099388737231493e-11,1.864464138634503e-11,0.0,1.7976731214730535e-11,0.0,0.0,0.0,5.5720761338307057e-11
t20,0.0,1.77351466845721e-11,1.864464138634503e-11,0.0,1.7969625787372934e-11,0.0,0.0,0.0,5.434941385829006e-11
t21,0.0,1.7678303265711293e-11,1.8189894035458565e-11,0.0,1.7813306385505712e-11,0.0,0.0,0.0,5.368150368667557e-11
t22,0.0,1.7550405573274475e-11,1.7280399333685637e-11,0.0,1.77351466845721e-11,0.0,0.0,0.0,5.256595159153221e-11
t23,0.0,0.0,1.864464138634503e-11,0.0,1.7493562154413667e-11,0.0,0.0,0.0,3.6138203540758695e-11
t24,0.0,0.0,1.8189894035458565e-11,0.0,1.823252659960417e-11,0.0,0.0,0.0,3.6422420635062736e-11
t25,0.0,0.0,1.8189894035458565e-11,0.0,1.800515292416094e-11,0.0,0.0,0.0,3.6195046959619503e-11
t26,0.0,0.0,1.7280399333685637e-11,0.0,1.801936377887614e-11,0.0,0.0,0.0,3.529976311256178e-11
t27,0.0,0.0,1.8189894035458565e-11,0.0,1.8133050616597757e-11,0.0,0.0,0.0,3.632294465205632e-11
t28,0.0,0.0,1.8189894035458565e-11,0.0,1.836042429204099e-11,0.0,0.0,0.0,3.6550318327499554e-11
t29,0.0,0.0,1.7153070075437427e-9,0.0,1.7167849364341237e-9,0.0,0.0,0.0,3.4320919439778663e-9
t30,0.0,0.0,1.7062120605260134e-9,0.0,1.7186607692565303e-9,0.0,0.0,0.0,3.4248728297825437e-9
t31,0.0,0.0,1.7262209439650178e-9,0.0,1.7333263713226188e-9,0.0,0.0,0.0,3.4595473152876366e-9
t32,0.0,0.0,1.7171259969472885e-9,0.0,1.7488730463810498e-9,0.0,0.0,0.0,3.4659990433283383e-9
t33,0.0,0.0,1.7171259969472885e-9,0.0,1.7498393845016835e-9,0.0,0.0,0.0,3.466965381448972e-9
t34,0.0,0.0,1.7280399333685637e-9,0.0,1.7407444374839542e-9,0.0,0.0,0.0,3.468784370852518e-9
t35,0.0,0.0,1.737134880386293e-9,0.0,1.7362822291033808e-9,0.0,0.0,0.0,3.4734171094896737e-9
t36,0.0,0.0,1.7444108380004764e-9,0.0,1.7421086795366136e-9,0.0,0.0,0.0,3.48651951753709e-9
t37,0.0,1.5021157651062822e-9,1.735315890982747e-9,0.0,1.7477077562944032e-9,0.0,0.0,0.0,4.9851394123834325e-9
t38,0.0,1.4327952158055268e-9,1.7307684174738824e-9,0.0,1.7498962279205443e-9,0.0,0.0,0.0,4.913459861199954e-9
t39,0.0,1.7653292161412537e-9,1.7334969015792012e-9,0.0,1.7537047369842185e-9,0.0,0.0,0.0,5.252530854704673e-9
t40,0.0,1.6698322724550962e-9,1.7262209439650178e-9,0.0,1.7527099771541543e-9,0.0,0.0,0.0,5.148763193574268e-9
t41,0.0,1.8053469830192626e-9,1.7171259969472885e-9,0.0,1.752965772539028e-9,0.0,0.0,0.0,5.275438752505579e-9
t42,0.0,1.5552359400317073e-9,1.7134880181401968e-9,0.0,1.7504930838185828e-9,0.0,0.0,0.0,5.019217041990487e-9
t43,0.0,1.8217178876511753e-9,1.7080310499295592e-9,0.0,1.7522268080938375e-9,0.0,0.0,0.0,5.281975745674572e-9
t44,0.0,1.5375007933471352e-9,1.7262209439650178e-9,0.0,1.748389877320733e-9,0.0,0.0,0.0,5.012111614632886e-9
t45,0.0,1.6150352166732773e-9,1.7043930711224675e-9,0.0,1.745092959026806e-9,0.0,0.0,0.0,5.064521246822551e-9
t46,0.0,1.3585434999185964e-9,1.6934791347011924e-9,0.0,1.7384422790200915e-9,0.0,0.0,0.0,4.79046491363988e-9
t47,0.0,0.0,1.6952981241047382e-9,0.0,1.7132322227553232e-9,0.0,0.0,0.0,3.4085303468600614e-9
t48,0.0,0.0,1.684384187683463e-9,0.0,1.700698248896515e-9,0.0,0.0,0.0,3.385082436579978e-9
t49,0.0,0.0,1.673470251262188e-9,0.0,1.6920296275202418e-9,0.0,0.0,0.0,3.3654998787824297e-9
t50,0.0,0.0,1.6643753042444587e-9,0.0,1.6860042251209961e-9,0.0,0.0,0.0,3.350379529365455e-9
t51,0.0,0.0,1.671651261858642e-9,0.0,1.6880647990547004e-9,0.0,0.0,0.0,3.3597160609133425e-9
t52,0.0,0.0,1.6916601452976465e-9,0.0,1.6914043499127729e-9,0.0,0.0,0.0,3.3830644952104194e-9
t53,0.0,0.0,1.7062120605260134e-9,0.0,1.7003287666739197e-9,0.0,0.0,0.0,3.406540827199933e-9
t54,0.0,0.0,1.7071215552277863e-9,0.0,1.6817267578517203e-9,0.0,0.0,0.0,3.3888483130795066e-9
t55,0.0,0.0,1.9099388737231493e-11,0.0,1.8914647625933867e-11,0.0,0.0,0.0,3.801403636316536e-11
t56,0.0,0.0,1.9554136088117957e-11,0.0,1.8701484805205837e-11,0.0,0.0,0.0,3.8255620893323794e-11
t57,0.0,0.0,1.9099388737231493e-11,0.0,1.8467005702405004e-11,0.0,0.0,0.0,3.75663944396365e-11
t58,0.0,0.0,1.887201506178826e-11,0.0,1.8282264591107378e-11,0.0,0.0,0.0,3.715427965289564e-11
t59,0.0,0.0,1.887201506178826e-11,0.0,1.8111734334524954e-11,0.0,0.0,0.0,3.6983749396313215e-11
t60,0.0,0.0,1.887201506178826e-11,0.0,1.807620719773695e-11,0.0,0.0,0.0,3.694822225952521e-11
t61,0.0,1.7834622667578515e-11,1.8417267710901797e-11,0.0,1.77280412572145e-11,0.0,0.0,0.0,5.397993163569481e-11
t62,0.0,1.7394086171407253e-11,1.8417267710901797e-11,0.0,1.752198386384407e-11,0.0,0.0,0.0,5.333333774615312e-11
t63,0.0,1.659827830735594e-11,1.8417267710901797e-11,0.0,1.7422507880837657e-11,0.0,0.0,0.0,5.2438053899095394e-11
t64,0.0,1.7280399333685637e-11,1.887201506178826e-11,0.0,1.7976731214730535e-11,0.0,0.0,0.0,5.412914561020443e-11
t65,0.0,1.8189894035458565e-11,1.9554136088117957e-11,0.0,1.7408297026122455e-11,0.0,0.0,0.0,5.5152327149698976e-11
t66,0.0,1.659827830735594e-11,1.864464138634503e-11,0.0,1.729461018840084e-11,0.0,0.0,0.0,5.253752988210181e-11
t67,0.0,1.8417267710901797e-11,1.9099388737231493e-11,0.0,1.715250164124882e-11,0.0,0.0,0.0,5.466915808938211e-11
t68,0.0,1.6143530956469476e-11,1.8189894035458565e-11,0.0,1.716671249596402e-11,0.0,0.0,0.0,5.150013748789206e-11
t69,0.0,1.6768808563938364e-11,1.8189894035458565e-11,0.0,1.722355591482483e-11,0.0,0.0,0.0,5.218225851422176e-11
t70,0.0,1.7760015680323704e-11,1.8189894035458565e-11,0.0,1.7109869077103212e-11,0.0,0.0,0.0,5.305977879288548e-11
t71,0.0,0.0,1.8189894035458565e-11,0.0,1.7251977624255233e-11,0.0,0.0,0.0,3.54418716597138e-11
t72,0.0,0.0,1.864464138634503e-11,0.0,1.7280399333685637e-11,0.0,0.0,0.0,3.5925040720030665e-11
t73,0.0,0.0,1.6370904631912708e-11,0.0,1.730882104311604e-11,0.0,0.0,0.0,3.367972567502875e-11
t74,0.0,0.0,1.864464138634503e-11,0.0,1.750777300912887e-11,0.0,0.0,0.0,3.61524143954739e-11
t75,0.0,0.0,1.9099388737231493e-11,0.0,1.7990942069445737e-11,0.0,0.0,0.0,3.709033080667723e-11
t76,0.0,0.0,1.9099388737231493e-11,0.0,1.821831574488897e-11,0.0,0.0,0.0,3.731770448212046e-11
t77,0.0,0.0,1.864464138634503e-11,0.0,1.836042429204099e-11,0.0,0.0,0.0,3.700506567838602e-11
