Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion,Total
Zone,1,1,1,1,1,1,1,1,0
AnnualSum,322.5277823515238,0.0,0.0,0.0,0.0,2.6872063064832505,0.0,4.100946840949747e-9,325.214988662108
t1,2.5442612019631252e-14,0.0,0.0,0.0,0.0,9.885104644582657e-15,0.0,2.312942484354504e-13,2.6662196509966433e-13
t2,3.082970124146159e-14,0.0,0.0,0.0,0.0,1.0312874682528472e-14,0.0,2.6336398887236986e-13,3.045065647963599e-13
t3,3.4044498199408244e-14,0.0,0.0,0.0,0.0,1.0517521634151423e-14,0.0,2.9159307258699715e-13,3.361550924205568e-13
t4,3.621423250924003e-14,0.0,0.0,0.0,0.0,1.0602116383571761e-14,0.0,3.1889933688283946e-13,3.6571568577565125e-13
t5,3.776273380648791e-14,0.0,0.0,0.0,0.0,1.0632874245123545e-14,0.0,3.4772386677011137e-13,3.961194748217228e-13
t6,3.9071709599007246e-14,0.0,0.0,0.0,0.0,1.0651224161736117e-14,0.0,3.80041919349801e-13,4.297648531105444e-13
t7,4.066786863566919e-14,0.0,0.0,0.0,0.0,1.0691619675609e-14,0.0,4.174922424310859e-13,4.688517307423641e-13
t8,4.289875620826054e-14,0.0,0.0,0.0,0.0,1.0796320086384809e-14,0.0,4.643666953109535e-13,5.180617716055989e-13
t9,4.814745129091157e-14,0.0,0.0,0.0,0.0,1.106845264997385e-14,0.0,5.243193206202272e-13,5.835352245611127e-13
t10,5.95443517377389e-14,0.0,0.0,0.0,0.0,1.1489214470906377e-14,0.0,6.09602984771581e-13,6.806365509802262e-13
t11,8.592843011178163e-14,0.0,0.0,0.0,0.0,1.2135634276185633e-14,0.0,7.451526664824678e-13,8.43216730870435e-13
t12,0.9715498665577977,0.0,0.0,0.0,0.0,1.3290407392254101e-14,0.0,1.1013862341379057e-12,0.9715498665589124
t13,5.581101404278454e-13,0.0,0.0,0.0,0.0,1.255835367166345e-14,0.0,4.050111654232276e-13,9.756796595227364e-13
t14,2.8014611137905026e-13,0.0,0.0,0.0,0.0,1.222276034106456e-14,0.0,3.9856371875594677e-13,6.909325904760616e-13
t15,1.8762253721884524e-13,0.0,0.0,0.0,0.0,1.205771737372408e-14,0.0,3.9851079912353726e-13,5.981910537161066e-13
t16,1.4080979012060185e-13,0.0,0.0,0.0,0.0,1.1938122555056639e-14,0.0,3.9375356561658355e-13,5.46501478292242e-13
t17,2.5427226261580486e-13,0.0,0.0,0.0,0.0,1.2133345073549546e-14,0.0,3.985593502182952e-13,6.649649579076496e-13
t18,1.3168582662282197e-12,0.0,0.0,0.0,0.0,1.2350678146675455e-14,0.0,4.034495322201623e-13,1.7326584765950574e-12
t19,4.0997193591161494e-13,0.0,0.0,0.0,0.0,1.2267203885093769e-14,0.0,3.9847860086041055e-13,8.207177406571193e-13
t20,2.3632532950804204e-13,0.0,0.0,0.0,0.0,1.222697489963277e-14,0.0,3.9844989710574686e-13,6.470022015134217e-13
t21,1.6793629981880107e-13,0.0,0.0,0.0,0.0,1.2211942837603746e-14,0.0,3.9847338105586837e-13,5.786216237122732e-13
t22,1.320455481579757e-13,0.0,0.0,0.0,0.0,1.2182626683784051e-14,0.0,3.9840806106709196e-13,5.426362359088517e-13
t23,1.0520646074580528e-13,0.0,0.0,0.0,0.0,1.217467559197012e-14,0.0,3.984796734116084e-13,5.158608097493838e-13
t24,8.809126992250268e-14,0.0,0.0,0.0,0.0,1.2139724367171116e-14,0.0,3.9830553467316316e-13,4.98536528962837e-13
t25,7.757557654453687e-14,0.0,0.0,0.0,0.0,1.2017464288165497e-14,0.0,3.9832670338549525e-13,4.879197442181976e-13
t26,5.3957580305124593e-14,0.0,0.0,0.0,0.0,1.167061314457508e-14,0.0,3.983840743485873e-13,4.64012267798287e-13
t27,4.027263121969996e-14,0.0,0.0,0.0,0.0,1.1212730344230637e-14,0.0,3.9832811936186274e-13,4.4981348092579333e-13
t28,3.16801599317995e-14,0.0,0.0,0.0,0.0,1.0639072107004787e-14,0.0,3.913410424108328e-13,4.3366027444963706e-13
t29,2.5494521508135715e-14,0.0,0.0,0.0,0.0,9.869758233543463e-15,0.0,2.184823432651066e-13,2.538466230067858e-13
t30,3.0816630789527716e-14,0.0,0.0,0.0,0.0,1.0305265186919187e-14,0.0,2.366049143730245e-13,2.777268103494714e-13
t31,3.4051301327690905e-14,0.0,0.0,0.0,0.0,1.0513254464627567e-14,0.0,2.516948529683862e-13,2.9625940876070465e-13
t32,3.6042016776449315e-14,0.0,0.0,0.0,0.0,1.0598947393472075e-14,0.0,2.6434769101772334e-13,3.1098865518764473e-13
t33,3.718894807272609e-14,0.0,0.0,0.0,0.0,1.062747364113641e-14,0.0,2.7688141725546006e-13,3.2469783896932256e-13
t34,3.7955617553829855e-14,0.0,0.0,0.0,0.0,1.0635311563020818e-14,0.0,2.884824212754886e-13,3.370733503923393e-13
