Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_ccs,1,6.352597907135968e6,5328.026444270168,0.13610713405341265
solar_pv,1,1.9757523470116e7,17674.546827603404,0.1276086496398186
onshore_wind,1,7.186270164693561e7,24945.5873880592,0.328855946608946
battery,1,8.202901437948166e6,6592.075865349425,0.0
offshore_wind,1,651734.471771996,204.62287511379773,0.3635903965349109
natural_gas,1,25108.976713285083,447.86771773108785,0.006399928883316995
nuclear,1,0.0,0.0,0.0
fusion,1,2.5114617099010505e7,9132.717078865264,0.313922504935157
