Deuterium exports,Deuterium inventory,Fixed plant power,Gross Electric,Imports,Net Electric,Reactor Thermal power,Recirc Power,Salt Heating,Tritium exports,Tritium inventory,Var plant power
-21747.065098403113,0.0,456.6358539432628,8680.473626945633,1.2792460624460955e-15,5954.69824374774,21744.56447348866,2725.7753831978944,3.6884410790745354e-11,2.255040598697633e-11,131466.1975503582,1812.047039457388
-21747.0650984031,0.0,456.63585394326253,8680.473626945628,1.2739082465928014e-15,5954.69824374774,21744.56447348865,2725.7753831978885,3.226736471412522e-11,2.1186163934316937e-11,133638.15337279259,1812.0470394573872
-21747.065098403105,0.0,456.6358539432627,8680.47362694563,1.2720552187204263e-15,5954.69824374774,21744.564473488652,2725.775383197889,3.226204156295326e-11,2.16409112852034e-11,135810.10919522698,1812.0470394573877
-21747.065098403105,0.0,456.63585394326265,8680.47362694563,1.2759457409933429e-15,5954.69824374774,21744.564473488652,2725.775383197889,3.228151156336404e-11,2.16409112852034e-11,137982.06501766137,1812.0470394573877
-21747.06509840311,0.0,456.63585394326276,8680.473626945632,1.4139836952969654e-15,5954.698243747741,21744.564473488655,2725.775383197889,3.204161428290439e-11,2.2095658636089865e-11,140154.02084009576,1812.0470394573879
-21747.065098403105,0.0,456.6358539432625,8680.47362694563,1.2857349031645893e-15,5954.698243747741,21744.564473488652,2725.775383197888,3.154639693111324e-11,2.16409112852034e-11,142325.97666253016,1812.0470394573877
-21747.065098403105,0.0,456.6358539432627,8680.47362694563,1.2921484553184274e-15,5954.69824374774,21744.564473488652,2725.7753831978885,3.155277193809999e-11,2.16409112852034e-11,144497.93248496455,1812.0470394573877
-21747.065098403113,0.0,456.63585394326196,8680.473626945632,1.2977330923082647e-15,5954.6982437477445,21744.56447348866,2725.775383197888,3.153309431608048e-11,2.255040598697633e-11,146669.88830739894,1812.047039457388
-21747.06509840311,0.0,456.6358539432622,8680.473626945632,1.4370322688549502e-15,5954.698243747743,21744.564473488655,2725.775383197888,3.127356089211199e-11,2.2095658636089865e-11,148841.84412983333,1812.0470394573879
-21747.065098403116,0.0,456.6358539432622,8680.473626945633,1.31247848700904e-15,5954.698243747745,21744.564473488663,2725.775383197889,3.150926702877332e-11,2.3005153337862794e-11,151013.79995226773,1812.0470394573886
-21747.065098403116,0.0,456.6358539432628,8680.473626945633,1.4554352989166343e-15,5954.6982437477445,21744.564473488663,2725.775383197889,3.1263998475392173e-11,2.3005153337862794e-11,153185.75577470212,1812.0470394573886
-21747.06509840311,0.0,456.6358539432623,8680.473626945632,1.3242004861047378e-15,5954.698243747742,21744.564473488655,2725.775383197889,3.226642734610676e-11,2.2095658636089865e-11,155357.7115971365,1812.0470394573879
-21747.065098403105,0.0,456.6358539432627,8680.47362694563,1.4572549022609129e-15,5954.69824374774,21744.564473488652,2725.775383197889,3.198884420065374e-11,2.16409112852034e-11,157529.6674195709,1812.0470394573877
-21747.065098403087,0.0,456.6358539432625,8680.473626945623,1.316891525152832e-15,5954.698243747735,21744.564473488634,2725.775383197887,3.224378054327007e-11,1.9821921881657545e-11,159701.6232420053,1812.047039457386
-21747.06509840314,0.0,456.63585394326367,8680.473626945646,1.3144830828073511e-15,5954.698243747748,21744.56447348869,2725.775383197898,3.708641557770933e-11,-3.824940364438589e-12,161873.57906443972,1812.0470394573906
-21747.065098403116,0.0,456.63585394326367,8680.473626945633,1.3117997426687012e-15,5954.698243747743,21744.564473488663,2725.7753831978907,3.22310019928331e-11,2.3005153337862794e-11,164045.5348868741,1812.0470394573886
-21747.065098403076,0.0,456.63585394326213,8680.473626945617,1.3081653705117532e-15,5954.698243747733,21744.564473488623,2725.7753831978853,3.1501146791571234e-11,1.8912427179884617e-11,166217.4907093085,1812.0470394573852
-21747.06509840312,0.0,456.6358539432627,8680.473626945635,1.4352168865143071e-15,5954.698243747745,21744.564473488666,2725.7753831978894,3.126372922332913e-11,2.3005153337862794e-11,168389.4465317429,1812.0470394573888
-21747.065098403105,0.0,456.63585394326253,8680.47362694563,1.3057558702799684e-15,5954.698243747742,21744.564473488652,2725.775383197888,3.1517469569912415e-11,2.16409112852034e-11,170561.4023541773,1812.0470394573877
-21747.065098403105,0.0,456.63585394326265,8680.47362694563,1.306393566232527e-15,5954.698243747742,21744.564473488652,2725.775383197888,3.152350088044338e-11,2.16409112852034e-11,172733.35817661168,1812.0470394573877
-21747.06509840309,0.0,456.6358539432624,8680.473626945624,1.3055505114762088e-15,5954.698243747737,21744.564473488637,2725.7753831978866,3.152738380226111e-11,2.027666923254401e-11,174905.31399904608,1812.0470394573863
-21747.065098403105,0.0,456.63585394326253,8680.47362694563,1.3020215565258316e-15,5954.698243747741,21744.564473488652,2725.775383197889,3.2251640878118015e-11,2.16409112852034e-11,177077.26982148047,1812.0470394573877
-21747.06509840311,0.0,456.63585394326265,8680.473626945632,1.4308608094674885e-15,5954.698243747742,21744.564473488655,2725.775383197889,3.199442167333494e-11,2.2095658636089865e-11,179249.22564391486,1812.0470394573879
-21747.065098403127,0.0,456.6358539432633,8680.473626945639,1.4278020260129768e-15,5954.698243747747,21744.564473488674,2725.775383197891,3.206984521989139e-11,-5.189182417097982e-12,181421.18146634928,1812.0470394573895
-21747.065098403094,0.0,456.6358539432624,8680.473626945626,1.2945753704829105e-15,5954.6982437477345,21744.56447348864,2725.7753831978926,3.7123775260352964e-11,2.0731416583430473e-11,183593.13728878368,1812.0470394573867
-21747.065098403094,0.0,456.63585394326253,8680.473626945624,1.42505484738726e-15,5954.698243747737,21744.56447348864,2725.775383197888,3.205257470285698e-11,2.0731416583430473e-11,185765.09311121807,1812.0470394573867
-21747.0650984031,0.0,456.6358539432625,8680.473626945628,1.2937576417729163e-15,5954.698243747739,21744.56447348865,2725.77538319789,3.3829384770265605e-11,2.1186163934316937e-11,187937.04893365246,1812.0470394573872
-21747.0650984031,0.0,456.6358539432624,8680.473626945628,1.2935354826405645e-15,5954.69824374774,21744.56447348865,2725.7753831978885,3.2357794710224445e-11,2.1186163934316937e-11,190109.00475608686,1812.0470394573872
-21747.065098403094,0.0,456.63585394326265,8680.473626945624,1.292827366175666e-15,5954.698243747736,21744.56447348864,2725.775383197888,3.2284140030480006e-11,2.0731416583430473e-11,192280.96057852125,1812.0470394573867
-21747.065098403113,0.0,456.6358539432627,8680.473626945632,1.2907498807732706e-15,5954.698243747743,21744.56447348866,2725.77538319789,3.229680971951178e-11,2.255040598697633e-11,194452.91640095564,1812.047039457388
-21747.065098403098,0.0,456.63585394326213,8680.473626945626,1.420430863805689e-15,5954.69824374774,21744.564473488645,2725.7753831978866,3.1304333767865324e-11,2.1186163934316937e-11,196624.87222339003,1812.047039457387
-21747.065098403087,0.0,456.63585394326213,8680.473626945623,1.4216900084757934e-15,5954.698243747736,21744.564473488634,2725.7753831978857,3.12803764007208e-11,1.9821921881657545e-11,198796.82804582443,1812.047039457386
-21747.065098403076,0.0,456.63585394326213,8680.473626945617,1.2940226546217025e-15,5954.698243747733,21744.564473488623,2725.7753831978853,3.151232100312609e-11,1.8912427179884617e-11,200968.78386825882,1812.0470394573852
-21747.06509840311,0.0,456.63585394326225,8680.473626945632,1.2967590294733718e-15,5954.698243747743,21744.564473488655,2725.775383197888,3.151642247268448e-11,2.2095658636089865e-11,203140.7396906932,1812.0470394573879
-21747.06509840311,0.0,456.63585394326384,8680.473626945632,1.29862999037866e-15,5954.69824374774,21744.564473488655,2725.7753831978907,3.224796841961232e-11,2.2095658636089865e-11,205312.6955131276,1812.0470394573879
-21747.065098403076,0.0,456.6358539432622,8680.473626945619,1.3013192499406956e-15,5954.698243747729,21744.564473488623,2725.7753831978907,3.70829860475589e-11,1.8912427179884617e-11,207484.651335562,1812.0470394573852
-21747.065098403094,0.0,456.6358539432623,8680.473626945626,1.303918712925173e-15,5954.6982437477345,21744.56447348864,2725.7753831978926,3.7130199039193236e-11,2.0731416583430473e-11,209656.6071579964,1812.0470394573867
-21747.06509840309,0.0,456.6358539432616,8680.473626945626,1.44697740448654e-15,5954.6982437477345,21744.564473488637,2725.775383197891,3.68334902729756e-11,2.027666923254401e-11,211828.56298043078,1812.0470394573863
-21747.065098403076,0.0,456.63585394326174,8680.473626945619,1.3061450500434704e-15,5954.698243747729,21744.564473488623,2725.7753831978907,3.7125210855055584e-11,1.8912427179884617e-11,214000.51880286518,1812.0470394573852
-21747.065098403087,0.0,456.635853943263,8680.473626945623,1.446919116390875e-15,5954.698243747735,21744.564473488634,2725.7753831978866,3.1293807104447666e-11,1.9821921881657545e-11,216172.47462529957,1812.047039457386
-21747.065098402923,0.0,456.63585394326645,8680.473626945557,1.3143227344110884e-15,5954.698243747679,21744.56447348847,2725.775383197877,3.155144683142346e-11,3.4510172497448366e-12,218344.43044773396,1812.0470394573724
-21747.06509840306,0.0,456.63585394325935,8680.473626945612,1.3163611729266721e-15,5954.69824374773,21744.56447348861,2725.7753831978816,3.156710215567986e-11,1.7548185127225224e-11,220516.38627016835,1812.047039457384
-19122.86769947689,0.0,456.63585394323314,7639.627478801966,1.458714411522827e-15,5109.316407629374,19120.393316274007,2530.311071172592,23.216617742652158,-1.8696155734687636e-13,222425.95121859288,1593.3661096895005
-16197.101526872762,0.0,456.6358539432153,6469.388370872669,1.3220639583713384e-15,4182.742240448561,16194.656401039036,2286.6461304241084,23.363086597100292,2.9962698988583725e-12,224042.97173286305,1349.5547000865863
-11728.991377541808,0.0,456.63585394320484,4682.069094327536,1.322198812286751e-15,2768.006724208806,11726.590932362767,1914.0623701187305,23.118115348088665,1.6320278461989801e-12,225213.2303809203,977.2159110302306
-6598.743983523162,0.0,456.6358539431914,2630.0075484348954,1.459338163000076e-15,1143.4170695040184,6596.394840305042,1486.590478930877,23.162565165059146,2.8825830611367564e-12,225870.52072173267,549.6995700254201
-2988.3241640891038,0.0,456.6358539431789,1185.9330610678458,1.4578095140678962e-15,2.395552201051032e-9,2986.0111247081404,1185.9330610654501,23.370456932719854,3.848921181770493e-12,226166.80879482251,248.83426039234502
-2987.5669239910317,0.0,456.635853943167,1185.483199809302,1.455999270646762e-15,2.355875494686188e-9,2985.2538921823934,1185.4831998069462,22.983698384706557,1.1806999822283615e-11,226463.0211522321,248.7711576818661
-2988.981163549864,0.0,456.6358539431638,1186.3233713605432,1.3164681516168124e-15,2.3675852389715146e-9,2986.6681175989715,1186.3233713581758,23.706017817891237,-1.3806733534238447e-12,226759.3749180411,248.88900979991428
-2988.2736292893374,0.0,456.63585394315453,1185.9030393499534,1.314978924692122e-15,2.3691200112807564e-9,2985.960590413717,1185.9030393475841,23.34464640608013,2.4278357102502923e-12,227055.65793820686,248.83004920114308
-2988.103109530115,0.0,456.63585394315277,1185.8017369576305,1.4531725382008886e-15,2.3744064492348116e-9,2985.790072359675,1185.801736955256,23.257553851590608,7.2595263134189736e-12,227351.92390827238,248.81583936330622
-2988.875764641226,0.0,456.6358539431311,1186.260755968401,1.4517082367070465e-15,2.388219400017988e-9,2986.5627197443123,1186.2607559660128,23.65218558031593,9.192202554686446e-12,227648.2671353499,248.88022664535936
-2988.5058416433412,0.0,456.6358539431287,1186.0409920839709,1.3105099448091888e-15,2.377873897785321e-9,2986.1928004456204,1186.040992081593,23.46324830412282,1.7036594357477952e-11,227944.5733741967,248.849400037135
-2988.75693124056,0.0,456.63585394312,1186.1901594121753,1.4487688405594194e-15,2.3465531739930157e-9,2986.4438875319684,1186.1901594098288,23.591491708504996,4.985789558986653e-12,228240.9047192413,248.87032396099735
