BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.2376428357168335e8,8.202901437948166e6,-9.691518712131413e6,0.0,0.0,0.0,6.153304846394094e-10,0.0,0.0,-1.2227566629749997e8
t1,19352.51794693312,3.780835912551213e-11,-4284.5129469331605,0.0,0.0,0.0,6.719411905654836e-14,0.0,0.0,-15068.005000000001
t2,19012.824066888978,6.12291803557385e-9,-4614.580066895102,0.0,0.0,0.0,6.784021991411148e-14,0.0,0.0,-14398.244
t3,19246.58888726811,6.208793995354838e-9,-5473.796887274323,0.0,0.0,0.0,6.860420804277154e-14,0.0,0.0,-13772.792
t4,17705.891662244932,6.243322059238905e-9,-4599.438662251179,0.0,0.0,0.0,6.922025427346155e-14,0.0,0.0,-13106.453
t5,17683.2252715823,6.276361448811586e-9,-5166.058271588578,0.0,0.0,0.0,6.946998954331393e-14,0.0,0.0,-12517.167
t6,15784.404930525765,6.290589255549421e-9,-3842.94393053206,0.0,0.0,0.0,6.96751253099021e-14,0.0,0.0,-11941.461
t7,15525.996634346131,6.349605057700305e-9,-4020.0796343524826,0.0,0.0,0.0,7.00199651751313e-14,0.0,0.0,-11505.917
t8,15828.887944721533,6.417562613318476e-9,-4585.386944727952,0.0,0.0,0.0,7.055074483000401e-14,0.0,0.0,-11243.501
t9,14456.630239150396,6.3827461599330984e-9,-3290.539239156776,0.0,0.0,0.0,7.136803341997647e-14,0.0,0.0,-11166.091
t10,13255.254567374675,6.364632586677869e-9,-1974.2215673810397,0.0,0.0,0.0,7.215521077216513e-14,0.0,0.0,-11281.033
t11,12289.841759278064,6.60982709573689e-9,-645.709759284673,0.0,0.0,0.0,7.204393712531426e-14,0.0,0.0,-11644.132
t12,11969.11658100833,192.35541899175917,-8.988952467001226e-11,0.0,0.0,0.0,7.193811711182183e-14,0.0,0.0,-12161.472
t13,11668.061691652565,916.9813083475221,-9.126694964016206e-11,0.0,0.0,0.0,7.168846815077247e-14,0.0,0.0,-12585.043
t14,11307.738145385878,1890.2868546142097,-9.011302795228985e-11,0.0,0.0,0.0,7.14650001886362e-14,0.0,0.0,-13198.025
t15,13294.930736539432,456.5022634606543,-8.740088219998457e-11,0.0,0.0,0.0,7.120068467082979e-14,0.0,0.0,-13751.433
t16,15320.9550294197,8.953920151274277e-11,-915.6970294197866,0.0,0.0,0.0,7.054056204233258e-14,0.0,0.0,-14405.258
t17,15267.362089390463,9.118133357443439e-11,-685.1680893905558,0.0,0.0,0.0,7.053527023773695e-14,0.0,0.0,-14582.194000000001
t18,14102.41602783863,291.84097216145926,-8.563160354742355e-11,0.0,0.0,0.0,7.086206898366696e-14,0.0,0.0,-14394.256999999998
t19,12761.622380647546,1386.465619352542,-8.989600392039546e-11,0.0,0.0,0.0,7.113193960399511e-14,0.0,0.0,-14148.088
t20,10795.544130622631,3154.9438693774596,-9.318396788645509e-11,0.0,0.0,0.0,7.120078298388304e-14,0.0,0.0,-13950.488
t21,10171.56009244986,4003.8819075502342,-9.69804915227565e-11,0.0,0.0,0.0,7.106958324145952e-14,0.0,0.0,-14175.442
t22,10912.276875823822,4239.068124176271,-9.382208972918479e-11,0.0,0.0,0.0,6.610554069411336e-14,0.0,0.0,-15151.344999999998
t23,9750.543882725044,6057.578117275054,-9.107902878754232e-11,0.0,0.0,0.0,6.752713011234714e-14,0.0,0.0,-15808.122
t24,10295.719240785962,5199.5147592141375,-9.441622875481579e-11,0.0,0.0,0.0,6.807734875631167e-14,0.0,0.0,-15495.234000000002
t25,10029.954486610568,4932.956513389527,-9.724707982753995e-11,0.0,0.0,0.0,6.844180772519796e-14,0.0,0.0,-14962.910999999998
t26,11537.929046750545,2840.540953249563,-1.0159299874182105e-10,0.0,0.0,0.0,6.896405693658158e-14,0.0,0.0,-14378.47
t27,12003.403139232172,1679.9998607679347,-1.0852610024816311e-10,0.0,0.0,0.0,6.96223863532894e-14,0.0,0.0,-13683.403
t28,12775.61874608628,81.74325391375076,-3.254101396683368e-11,0.0,0.0,0.0,7.025516604671558e-14,0.0,0.0,-12857.362
t29,13867.56329437402,3.515550942661429e-11,-1812.4872943740536,0.0,0.0,0.0,7.041278804362396e-14,0.0,0.0,-12055.076
t30,13599.97416877203,6.951762879937774e-9,-2180.3401687789865,0.0,0.0,0.0,7.063098710228994e-14,0.0,0.0,-11419.634
t31,12280.61703805814,6.722892615898308e-9,-1309.9130380648626,0.0,0.0,0.0,7.090985391430637e-14,0.0,0.0,-10970.704
t32,12526.911933839214,6.6416127679441405e-9,-1797.3129338458577,0.0,0.0,0.0,7.107448064348353e-14,0.0,0.0,-10729.599
t33,12647.510552234111,6.588394929724862e-9,-2030.5345522407038,0.0,0.0,0.0,7.110479653174873e-14,0.0,0.0,-10616.976
t34,11988.417192412457,6.589016836881825e-9,-1326.3251924190463,0.0,0.0,0.0,7.115055841745259e-14,0.0,0.0,-10662.092
t35,11640.232638555957,6.600709218246824e-9,-706.6116385625598,0.0,0.0,0.0,7.11259918538979e-14,0.0,0.0,-10933.621
t36,11896.613051820155,6.604852563850978e-9,-466.86805182676096,0.0,0.0,0.0,7.111744577941346e-14,0.0,0.0,-11429.745
t37,12475.03497725886,6.470847022821271e-9,-466.0589772653297,0.0,0.0,0.0,7.151473991404611e-14,0.0,0.0,-12008.976
t38,13268.300215329567,6.635425378585862e-9,-450.4292153362031,0.0,0.0,0.0,7.12305296138735e-14,0.0,0.0,-12817.871
t39,14564.038732598838,6.701084476245322e-9,-598.2207326055408,0.0,0.0,0.0,7.098173887576409e-14,0.0,0.0,-13965.818
t40,15930.544903159167,6.737597892798228e-9,-1370.4929031659067,0.0,0.0,0.0,7.078205640469328e-14,0.0,0.0,-14560.052
t41,17923.865999370373,6.761039328285194e-9,-3040.313999377132,0.0,0.0,0.0,7.070860923535098e-14,0.0,0.0,-14883.552
t42,19512.399006832442,6.7593591600504155e-9,-4551.820006839206,0.0,0.0,0.0,7.063094949369864e-14,0.0,0.0,-14960.579
t43,19003.971259483274,6.731298050761101e-9,-4510.643259490009,0.0,0.0,0.0,7.078840513943615e-14,0.0,0.0,-14493.328
t44,18673.39308509389,6.6881591417999935e-9,-4559.8970851005815,0.0,0.0,0.0,7.083840586194588e-14,0.0,0.0,-14113.495999999997
t45,15488.945206241167,6.631636664736269e-9,-1633.0612062478017,0.0,0.0,0.0,7.080889334999087e-14,0.0,0.0,-13855.884
t46,15711.832697839276,6.473732787077801e-9,-1097.8596978457517,0.0,0.0,0.0,7.028309912341448e-14,0.0,0.0,-14613.973
t47,16555.961137784187,6.705219857498099e-9,-1066.6481377908985,0.0,0.0,0.0,6.945419942551365e-14,0.0,0.0,-15489.312999999998
t48,16503.84712764482,6.695339700997486e-9,-1195.4631276515204,0.0,0.0,0.0,6.922810281637127e-14,0.0,0.0,-15308.384
t49,16266.349062811221,6.687511950912737e-9,-1414.7350628179095,0.0,0.0,0.0,6.91998146304958e-14,0.0,0.0,-14851.613999999998
t50,15433.826418407974,6.703600285234755e-9,-1132.06841841468,0.0,0.0,0.0,6.929960159459004e-14,0.0,0.0,-14301.758000000002
t51,14696.608352365549,6.73862776496574e-9,-1038.001352372287,0.0,0.0,0.0,6.955894083780034e-14,0.0,0.0,-13658.607
t52,14004.504539806643,6.8023765981458924e-9,-1131.5715398134462,0.0,0.0,0.0,6.990759502952449e-14,0.0,0.0,-12872.933
t53,13592.055642509298,6.864427865670228e-9,-1477.4976425161612,0.0,0.0,0.0,6.983925699989194e-14,0.0,0.0,-12114.558
t54,11643.916675730245,6.764567181669389e-9,-132.09267573700765,0.0,0.0,0.0,7.028170313092684e-14,0.0,0.0,-11511.824
t55,11135.77899999679,3.290577942326748e-9,-9.161243330841983e-11,0.0,0.0,0.0,7.099837100510364e-14,0.0,0.0,-11135.779
t56,10956.796999998744,1.356981474008598e-9,-9.95504378135375e-11,0.0,0.0,0.0,7.18447424951104e-14,0.0,0.0,-10956.797
t57,10921.576999999172,9.320587848000833e-10,-1.0334946733368295e-10,0.0,0.0,0.0,7.230132455553659e-14,0.0,0.0,-10921.577
t58,11023.111999999343,7.623509704449226e-10,-1.0526178048566852e-10,0.0,0.0,0.0,7.235029960869022e-14,0.0,0.0,-11023.112
t59,11309.77899999949,6.319223968871047e-10,-1.1029576060069986e-10,0.0,0.0,0.0,7.197428161221624e-14,0.0,0.0,-11309.779
t60,11796.583999999506,6.081536545608966e-10,-1.0778058468058321e-10,0.0,0.0,0.0,7.178716863684006e-14,0.0,0.0,-11796.584
t61,12022.837741550211,318.86225844988763,-9.059491730729404e-11,0.0,0.0,0.0,7.18121537827126e-14,0.0,0.0,-12341.7
t62,12380.569285464164,701.9697145359197,-8.684510200345425e-11,0.0,0.0,0.0,7.122134504593145e-14,0.0,0.0,-13082.539
t63,13226.574594767033,642.655405233066,-8.492838990498104e-11,0.0,0.0,0.0,6.986457823999909e-14,0.0,0.0,-13869.23
t64,13635.932908658757,815.0760913413413,-8.406813598159183e-11,0.0,0.0,0.0,6.992132083657554e-14,0.0,0.0,-14451.009
t65,14771.613882464386,157.2611175356913,-8.093865023378804e-11,0.0,0.0,0.0,6.981839981790443e-14,0.0,0.0,-14928.874999999998
t66,15292.655999999519,5.6083429957373e-10,-8.625330604857915e-11,0.0,0.0,0.0,6.963022553824265e-14,0.0,0.0,-15292.656
t67,15199.816999999573,5.17917573138195e-10,-9.46715038948706e-11,0.0,0.0,0.0,6.979955168481758e-14,0.0,0.0,-15199.816999999997
t68,15152.891999999538,5.472917792620148e-10,-9.05879607865948e-11,0.0,0.0,0.0,6.96458972219465e-14,0.0,0.0,-15152.892
