Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion
Zone,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,3941.751911178552,0.0,0.0,0.0,0.0
t2,0.0,0.0,0.0,8187.165572715391,0.0,0.0,0.0,0.0
t3,0.0,0.0,0.0,13223.058709001021,0.0,0.0,0.0,0.0
t4,0.0,0.0,0.0,17454.54227826532,0.0,0.0,0.0,0.0
t5,0.0,0.0,0.0,22207.31588811999,0.0,0.0,0.0,0.0
t6,0.0,0.0,0.0,25742.824304202648,0.0,0.0,0.0,0.0
t7,0.0,0.0,0.0,29441.29756780003,0.0,0.0,0.0,0.0
t8,0.0,0.0,0.0,33659.85355694277,0.0,0.0,0.0,0.0
t9,0.0,0.0,0.0,36687.149656960064,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,38503.433498943705,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,39097.48647747842,0.0,0.0,0.0,0.0
t12,0.0,0.0,0.0,38888.40450031355,0.0,0.0,0.0,0.0
t13,0.0,0.0,0.0,37891.68568689242,0.0,0.0,0.0,0.0
t14,0.0,0.0,0.0,35837.02606231184,0.0,0.0,0.0,0.0
t15,0.0,0.0,0.0,35340.82794985468,0.0,0.0,0.0,0.0
t16,0.0,0.0,0.0,36183.26921692079,0.0,0.0,0.0,0.0
t17,0.0,0.0,0.0,36813.62385915999,0.0,0.0,0.0,0.0
t18,0.0,0.0,0.0,36496.405411158485,0.0,0.0,0.0,0.0
t19,0.0,0.0,0.0,34989.37756403623,0.0,0.0,0.0,0.0
t20,0.0,0.0,0.0,31560.09074949559,0.0,0.0,0.0,0.0
t21,0.0,0.0,0.0,27208.04519781065,0.0,0.0,0.0,0.0
t22,0.0,0.0,0.0,22600.36245414087,0.0,0.0,0.0,0.0
t23,0.0,0.0,0.0,16016.038413624596,0.0,0.0,0.0,0.0
t24,0.0,0.0,0.0,10364.391936218008,0.0,0.0,0.0,0.0
t25,0.0,0.0,0.0,5002.482682533832,0.0,0.0,0.0,0.0
t26,0.0,0.0,0.0,1914.9381681322234,0.0,0.0,0.0,0.0
t27,0.0,0.0,0.0,88.85136294978561,0.0,0.0,0.0,0.0
t28,0.0,0.0,0.0,8.680836512588126e-11,0.0,0.0,0.0,0.0
t29,0.0,0.0,0.0,1667.4883108241781,0.0,0.0,0.0,0.0
t30,0.0,0.0,0.0,3673.4012660932895,0.0,0.0,0.0,0.0
t31,0.0,0.0,0.0,4878.521261105656,0.0,0.0,0.0,0.0
t32,0.0,0.0,0.0,6532.0491602366255,0.0,0.0,0.0,0.0
t33,0.0,0.0,0.0,8400.140948290911,0.0,0.0,0.0,0.0
t34,0.0,0.0,0.0,9620.360125309271,0.0,0.0,0.0,0.0
t35,0.0,0.0,0.0,10270.442832779652,0.0,0.0,0.0,0.0
t36,0.0,0.0,0.0,10699.961440453093,0.0,0.0,0.0,0.0
t37,0.0,0.0,0.0,11128.735699530163,0.0,0.0,0.0,0.0
t38,0.0,0.0,0.0,11543.130577632259,0.0,0.0,0.0,0.0
t39,0.0,0.0,0.0,12093.493651622073,0.0,0.0,0.0,0.0
t40,0.0,0.0,0.0,13354.347122527384,0.0,0.0,0.0,0.0
t41,0.0,0.0,0.0,16151.436001946997,0.0,0.0,0.0,0.0
t42,0.0,0.0,0.0,20339.110408231718,0.0,0.0,0.0,0.0
t43,0.0,0.0,0.0,24488.90220695521,0.0,0.0,0.0,0.0
t44,0.0,0.0,0.0,28684.007525240475,0.0,0.0,0.0,0.0
t45,0.0,0.0,0.0,30186.423834981244,0.0,0.0,0.0,0.0
t46,0.0,0.0,0.0,31196.454756992298,0.0,0.0,0.0,0.0
t47,0.0,0.0,0.0,32177.771043752637,0.0,0.0,0.0,0.0
t48,0.0,0.0,0.0,33277.59712118476,0.0,0.0,0.0,0.0
t49,0.0,0.0,0.0,34579.15337896997,0.0,0.0,0.0,0.0
t50,0.0,0.0,0.0,35620.656323904186,0.0,0.0,0.0,0.0
t51,0.0,0.0,0.0,36575.61756807936,0.0,0.0,0.0,0.0
t52,0.0,0.0,0.0,37616.66338470034,0.0,0.0,0.0,0.0
t53,0.0,0.0,0.0,38975.96121580775,0.0,0.0,0.0,0.0
t54,0.0,0.0,0.0,39097.48647747845,0.0,0.0,0.0,0.0
t55,0.0,0.0,0.0,39097.48647747522,0.0,0.0,0.0,0.0
t56,0.0,0.0,0.0,39097.486477473554,0.0,0.0,0.0,0.0
t57,0.0,0.0,0.0,39097.48647747268,0.0,0.0,0.0,0.0
t58,0.0,0.0,0.0,39097.48647747198,0.0,0.0,0.0,0.0
t59,0.0,0.0,0.0,39097.4864774714,0.0,0.0,0.0,0.0
t60,0.0,0.0,0.0,39097.48647747078,0.0,0.0,0.0,0.0
t61,0.0,0.0,0.0,38750.897066112295,0.0,0.0,0.0,0.0
t62,0.0,0.0,0.0,37987.886506834206,0.0,0.0,0.0,0.0
t63,0.0,0.0,0.0,37289.348022885286,0.0,0.0,0.0,0.0
t64,0.0,0.0,0.0,36403.39574968825,0.0,0.0,0.0,0.0
t65,0.0,0.0,0.0,36232.459752366936,0.0,0.0,0.0,0.0
t66,0.0,0.0,0.0,36232.459752366405,0.0,0.0,0.0,0.0
t67,0.0,0.0,0.0,36232.459752365925,0.0,0.0,0.0,0.0
t68,0.0,0.0,0.0,36232.45975236541,0.0,0.0,0.0,0.0
t69,0.0,0.0,0.0,35806.33172332469,0.0,0.0,0.0,0.0
t70,0.0,0.0,0.0,33731.6721633281,0.0,0.0,0.0,0.0
t71,0.0,0.0,0.0,30906.818693405534,0.0,0.0,0.0,0.0
t72,0.0,0.0,0.0,29677.792814867513,0.0,0.0,0.0,0.0
t73,0.0,0.0,0.0,29218.006545956418,0.0,0.0,0.0,0.0
t74,0.0,0.0,0.0,28234.797798043986,0.0,0.0,0.0,0.0
t75,0.0,0.0,0.0,28234.79779804347,0.0,0.0,0.0,0.0
t76,0.0,0.0,0.0,28234.797798042997,0.0,0.0,0.0,0.0
t77,0.0,0.0,0.0,28234.797798042513,0.0,0.0,0.0,0.0
t78,0.0,0.0,0.0,28264.523751745633,0.0,0.0,0.0,0.0
t79,0.0,0.0,0.0,28264.523751745168,0.0,0.0,0.0,0.0
t80,0.0,0.0,0.0,28264.523751744713,0.0,0.0,0.0,0.0
t81,0.0,0.0,0.0,28264.52375174425,0.0,0.0,0.0,0.0
t82,0.0,0.0,0.0,28264.523751743785,0.0,0.0,0.0,0.0
t83,0.0,0.0,0.0,27680.309338113784,0.0,0.0,0.0,0.0
t84,0.0,0.0,0.0,25598.79059022951,0.0,0.0,0.0,0.0
t85,0.0,0.0,0.0,22286.18957115999,0.0,0.0,0.0,0.0
t86,0.0,0.0,0.0,18718.323590299053,0.0,0.0,0.0,0.0
t87,0.0,0.0,0.0,16949.382925104965,0.0,0.0,0.0,0.0
t88,0.0,0.0,0.0,16658.76078062251,0.0,0.0,0.0,0.0
t89,0.0,0.0,0.0,16658.760780622004,0.0,0.0,0.0,0.0
t90,0.0,0.0,0.0,16658.76078062151,0.0,0.0,0.0,0.0
t91,0.0,0.0,0.0,16658.760780621036,0.0,0.0,0.0,0.0
t92,0.0,0.0,0.0,16901.539485354526,0.0,0.0,0.0,0.0
t93,0.0,0.0,0.0,16901.53948535406,0.0,0.0,0.0,0.0
t94,0.0,0.0,0.0,16155.305838703729,0.0,0.0,0.0,0.0
t95,0.0,0.0,0.0,14412.567814293652,0.0,0.0,0.0,0.0
t96,0.0,0.0,0.0,12784.065324605897,0.0,0.0,0.0,0.0
t97,0.0,0.0,0.0,11419.795564204378,0.0,0.0,0.0,0.0
t98,0.0,0.0,0.0,10605.026524534898,0.0,0.0,0.0,0.0
t99,0.0,0.0,0.0,10605.026524534414,0.0,0.0,0.0,0.0
t100,0.0,0.0,0.0,10605.026524533925,0.0,0.0,0.0,0.0
t101,0.0,0.0,0.0,10605.026524533472,0.0,0.0,0.0,0.0
t102,0.0,0.0,0.0,10797.390075527326,0.0,0.0,0.0,0.0
t103,0.0,0.0,0.0,10797.390075526864,0.0,0.0,0.0,0.0
t104,0.0,0.0,0.0,10797.39007552692,0.0,0.0,0.0,0.0
t105,0.0,0.0,0.0,10797.390075526346,0.0,0.0,0.0,0.0
t106,0.0,0.0,0.0,10797.390075525847,0.0,0.0,0.0,0.0
t107,0.0,0.0,0.0,10797.390075525367,0.0,0.0,0.0,0.0
t108,0.0,0.0,0.0,8945.646264852732,0.0,0.0,0.0,0.0
t109,0.0,0.0,0.0,6293.367729760865,0.0,0.0,0.0,0.0
t110,0.0,0.0,0.0,3984.2235123755877,0.0,0.0,0.0,0.0
t111,0.0,0.0,0.0,2635.5134233192166,0.0,0.0,0.0,0.0
t112,0.0,0.0,0.0,2635.5134233187564,0.0,0.0,0.0,0.0
t113,0.0,0.0,0.0,2989.847804822899,0.0,0.0,0.0,0.0
t114,0.0,0.0,0.0,3221.7947526644457,0.0,0.0,0.0,0.0
t115,0.0,0.0,0.0,5531.481328496855,0.0,0.0,0.0,0.0
t116,0.0,0.0,0.0,6034.440930185215,0.0,0.0,0.0,0.0
t117,0.0,0.0,0.0,5500.192826735578,0.0,0.0,0.0,0.0
t118,0.0,0.0,0.0,3407.0675431808713,0.0,0.0,0.0,0.0
t119,0.0,0.0,0.0,8.038038334248023e-11,0.0,0.0,0.0,0.0
t120,0.0,0.0,0.0,6.206582223350296e-8,0.0,0.0,0.0,0.0
t121,0.0,0.0,0.0,6.799707948926668e-8,0.0,0.0,0.0,0.0
t122,0.0,0.0,0.0,6.072291255575971e-8,0.0,0.0,0.0,0.0
t123,0.0,0.0,0.0,6.6381871651887886e-9,0.0,0.0,0.0,0.0
t124,0.0,0.0,0.0,522.6176707799468,0.0,0.0,0.0,0.0
t125,0.0,0.0,0.0,678.1826992055235,0.0,0.0,0.0,0.0
t126,0.0,0.0,0.0,2534.387384411782,0.0,0.0,0.0,0.0
t127,0.0,0.0,0.0,4939.193447205138,0.0,0.0,0.0,0.0
t128,0.0,0.0,0.0,7537.046720363621,0.0,0.0,0.0,0.0
t129,0.0,0.0,0.0,10080.52457980074,0.0,0.0,0.0,0.0
t130,0.0,0.0,0.0,12837.988915144866,0.0,0.0,0.0,0.0
t131,0.0,0.0,0.0,13013.143400185341,0.0,0.0,0.0,0.0
t132,0.0,0.0,0.0,12517.84477637222,0.0,0.0,0.0,0.0
t133,0.0,0.0,0.0,11474.316328948507,0.0,0.0,0.0,0.0
t134,0.0,0.0,0.0,10854.117347244093,0.0,0.0,0.0,0.0
t135,0.0,0.0,0.0,11224.548228533557,0.0,0.0,0.0,0.0
t136,0.0,0.0,0.0,12698.176084327584,0.0,0.0,0.0,0.0
t137,0.0,0.0,0.0,15009.029835352803,0.0,0.0,0.0,0.0
t138,0.0,0.0,0.0,16953.475907354874,0.0,0.0,0.0,0.0
t139,0.0,0.0,0.0,18514.61799198915,0.0,0.0,0.0,0.0
t140,0.0,0.0,0.0,19750.928774253396,0.0,0.0,0.0,0.0
t141,0.0,0.0,0.0,20397.427840889453,0.0,0.0,0.0,0.0
t142,0.0,0.0,0.0,20739.45423463579,0.0,0.0,0.0,0.0
t143,0.0,0.0,0.0,19882.155017980658,0.0,0.0,0.0,0.0
t144,0.0,0.0,0.0,19702.328183888403,0.0,0.0,0.0,0.0
t145,0.0,0.0,0.0,19348.59479500438,0.0,0.0,0.0,0.0
t146,0.0,0.0,0.0,19441.230980515997,0.0,0.0,0.0,0.0
t147,0.0,0.0,0.0,19808.207565882276,0.0,0.0,0.0,0.0
t148,0.0,0.0,0.0,20351.429057235113,0.0,0.0,0.0,0.0
t149,0.0,0.0,0.0,21090.063615698444,0.0,0.0,0.0,0.0
t150,0.0,0.0,0.0,21866.259354975926,0.0,0.0,0.0,0.0
t151,0.0,0.0,0.0,22599.585186100598,0.0,0.0,0.0,0.0
t152,0.0,0.0,0.0,23300.049788791475,0.0,0.0,0.0,0.0
t153,0.0,0.0,0.0,24036.76904688427,0.0,0.0,0.0,0.0
t154,0.0,0.0,0.0,24686.037684328243,0.0,0.0,0.0,0.0
t155,0.0,0.0,0.0,24888.353262137443,0.0,0.0,0.0,0.0
t156,0.0,0.0,0.0,24386.1616136834,0.0,0.0,0.0,0.0
t157,0.0,0.0,0.0,23699.288407176853,0.0,0.0,0.0,0.0
t158,0.0,0.0,0.0,22582.56624064314,0.0,0.0,0.0,0.0
t159,0.0,0.0,0.0,22547.610759124433,0.0,0.0,0.0,0.0
t160,0.0,0.0,0.0,22765.930098610075,0.0,0.0,0.0,0.0
t161,0.0,0.0,0.0,23109.720012412083,0.0,0.0,0.0,0.0
t162,0.0,0.0,0.0,23619.244893521533,0.0,0.0,0.0,0.0
t163,0.0,0.0,0.0,24030.01683235929,0.0,0.0,0.0,0.0
t164,0.0,0.0,0.0,24442.299367041345,0.0,0.0,0.0,0.0
t165,0.0,0.0,0.0,24517.144085650678,0.0,0.0,0.0,0.0
t166,0.0,0.0,0.0,24269.70903574836,0.0,0.0,0.0,0.0
t167,0.0,0.0,0.0,23482.436942731285,0.0,0.0,0.0,0.0
t168,0.0,0.0,0.0,22969.623793616265,0.0,0.0,0.0,0.0
t169,0.0,0.0,0.0,22571.539491891042,0.0,0.0,0.0,0.0
t170,0.0,0.0,0.0,22340.21909281325,0.0,0.0,0.0,0.0
t171,0.0,0.0,0.0,22316.36854271131,0.0,0.0,0.0,0.0
t172,0.0,0.0,0.0,22542.542280226688,0.0,0.0,0.0,0.0
t173,0.0,0.0,0.0,22884.504962717485,0.0,0.0,0.0,0.0
t174,0.0,0.0,0.0,23265.788648517933,0.0,0.0,0.0,0.0
t175,0.0,0.0,0.0,23766.495474762076,0.0,0.0,0.0,0.0
t176,0.0,0.0,0.0,24232.996650632875,0.0,0.0,0.0,0.0
t177,0.0,0.0,0.0,24798.515886138535,0.0,0.0,0.0,0.0
t178,0.0,0.0,0.0,25347.120126005266,0.0,0.0,0.0,0.0
