Region,Resource,Zone,Cluster,AnnualSum
NENGREST,NENGREST_biomass_1,1,1,2.325538235021768e9
NENGREST,NENGREST_conventional_hydroelectric_1,1,1,0.0
NENGREST,NENGREST_hydroelectric_pumped_storage_1,1,1,0.0
NENGREST,NaturalGas_CCAvgCF_Moderate,1,1,5.443221722504237e7
NENGREST,NaturalGas_CTAvgCF_Moderate,1,1,8.197131036047879e7
NENGREST,NaturalGas_CCCCSAvgCF_Moderate,1,1,6.730633262530445e8
NENGREST,NaturalGas_CCS100_Moderate,1,1,1.3005273554424007e9
NENGREST,NENGREST_nuclear_1,1,1,-1.063246733623372e-9
NENGREST,OffShoreWind_Class3_Moderate_fixed_1,1,1,0.0
NENGREST,LandbasedWind_Class3_Moderate_130,1,1,1.1636409735058163e8
NENGREST,UtilityPV_Class1_Moderate_100_0.2,1,1,1.2528204089810865e9
NENGREST,Liion_Moderate,1,1,1.0467846089439212e9
NENGREST,TEGS,1,1,6.354399319577815e7
